Ref,x,y,Connectivity,Point First Moment,Point Second Moment
2162730,1.9600000,6.4800000,72.0000000,18.9803066,6.2736001
2162732,1.9600000,6.5600000,184.0000000,100.2803040,85.2608032
2162733,1.9600000,6.6000000,278.0000000,163.8278961,164.9199982
2162734,1.9600000,6.6400000,339.0000000,308.2883606,529.0864258
2162735,1.9600000,6.6800000,364.0000000,336.9918518,571.7695923
2162736,1.9600000,6.7200000,332.0000000,292.5767212,493.8576050
2162737,1.9600000,6.7600000,276.0000000,166.8326111,176.8688049
2162738,1.9600000,6.8000000,173.0000000,92.1990662,76.5727997
2162739,1.9600000,6.8400000,118.0000000,41.9317131,18.8672009
2162742,1.9600000,6.9600000,71.0000000,20.7610245,8.8048000
2162746,1.9600000,7.1200000,113.0000000,54.2896118,40.4160004
2162747,1.9600000,7.1600000,134.0000000,59.6055412,41.9648018
2228229,2.0000000,5.0000000,111.0000000,40.6597672,20.8544006
2228230,2.0000000,5.0400000,114.0000000,37.4846001,17.1536007
2228231,2.0000000,5.0800000,114.0000000,34.0447807,14.3615999
2228232,2.0000000,5.1200000,139.0000000,48.8502426,27.0272007
2228233,2.0000000,5.1600000,171.0000000,64.6717606,40.1311989
2228234,2.0000000,5.2000000,198.0000000,76.0111694,45.4543991
2228235,2.0000000,5.2400000,162.0000000,47.4431038,19.7280006
2228236,2.0000000,5.2800000,125.0000000,30.7948627,9.8448000
2228237,2.0000000,5.3200000,114.0000000,27.4027462,8.4848003
2228238,2.0000000,5.3600000,104.0000000,25.1438942,7.8800001
2228239,2.0000000,5.4000000,97.0000000,23.6538334,7.3200002
2228240,2.0000000,5.4400000,90.0000000,24.4198418,8.2016001
2228241,2.0000000,5.4800000,76.0000000,20.4666805,7.7872000
2228242,2.0000000,5.5200000,79.0000000,17.9242439,5.4527998
2228243,2.0000000,5.5600000,85.0000000,17.8187008,4.9376001
2228244,2.0000000,5.6000000,92.0000000,19.9689980,5.7616000
2228245,2.0000000,5.6400000,94.0000000,21.8430061,7.1696000
2228246,2.0000000,5.6800000,98.0000000,24.5483799,8.8752003
2228247,2.0000000,5.7200000,98.0000000,26.6290817,10.6063995
2228248,2.0000000,5.7600000,94.0000000,28.4089928,12.5391998
2228249,2.0000000,5.8000000,89.0000000,29.4950275,14.0352001
2228251,2.0000000,5.8800000,87.0000000,25.3997345,9.8895998
2228252,2.0000000,5.9200000,119.0000000,37.8751221,16.2992001
2228253,2.0000000,5.9600000,293.0000000,284.0055237,488.7279968
2228254,2.0000000,6.0000000,310.0000000,327.0397339,584.3583984
2228255,2.0000000,6.0400000,96.0000000,26.3667316,9.8095999
2228256,2.0000000,6.0800000,73.0000000,20.2464657,7.6384001
2228258,2.0000000,6.1600000,79.0000000,22.0932751,8.4960003
2228259,2.0000000,6.2000000,89.0000000,23.1733589,8.4560003
2228260,2.0000000,6.2400000,90.0000000,21.3914719,7.1343999
2228261,2.0000000,6.2800000,91.0000000,20.4841709,6.3856001
2228262,2.0000000,6.3200000,90.0000000,19.6286831,5.8671999
2228263,2.0000000,6.3600000,89.0000000,19.2838726,5.6208000
2228264,2.0000000,6.4000000,90.0000000,20.7850227,6.4671998
2228265,2.0000000,6.4400000,89.0000000,23.4906845,8.4480000
2228266,2.0000000,6.4800000,76.0000000,20.5751877,7.8895998
2228268,2.0000000,6.5600000,194.0000000,92.4693222,68.7712021
2228269,2.0000000,6.6000000,285.0000000,159.8718262,150.6927948
2228270,2.0000000,6.6400000,352.0000000,309.0335693,514.0751953
2228271,2.0000000,6.6800000,374.0000000,334.9654846,552.4799805
2228272,2.0000000,6.7200000,340.0000000,294.1010437,485.5903931
2228273,2.0000000,6.7600000,282.0000000,161.9742584,159.7711945
2228274,2.0000000,6.8000000,190.0000000,87.8118591,64.7279968
2228275,2.0000000,6.8400000,121.0000000,39.4563560,16.4927998
2228276,2.0000000,6.8800000,29.0000000,4.8961244,1.0800000
2228277,2.0000000,6.9200000,60.0000000,16.3354168,6.3903999
2228278,2.0000000,6.9600000,79.0000000,23.2118988,9.8224001
2228279,2.0000000,7.0000000,36.0000000,8.0005789,2.4288001
2228280,2.0000000,7.0400000,29.0000000,4.2823467,0.7280000
2228281,2.0000000,7.0800000,32.0000000,4.0847077,0.6048000
2228282,2.0000000,7.1200000,123.0000000,57.0808296,43.7344017
2228283,2.0000000,7.1600000,127.0000000,59.6291733,44.9440002
2228284,2.0000000,7.2000000,37.0000000,5.8038549,1.1680000
2228285,2.0000000,7.2400000,40.0000000,8.8077078,2.7679999
2293765,2.0400000,5.0000000,134.0000000,74.6556854,71.6816025
2293766,2.0400000,5.0400000,139.0000000,69.0897827,60.1360016
2293767,2.0400000,5.0800000,142.0000000,64.2167435,52.3023987
2293768,2.0400000,5.1200000,159.0000000,66.2259674,48.3695984
2293769,2.0400000,5.1600000,194.0000000,85.4241562,62.8272018
2293770,2.0400000,5.2000000,220.0000000,103.3290482,77.9759979
2293771,2.0400000,5.2400000,184.0000000,70.9735794,45.4143982
2293772,2.0400000,5.2800000,153.0000000,46.0234756,21.3824005
2293773,2.0400000,5.3200000,136.0000000,36.3009300,13.4336004
2293774,2.0400000,5.3600000,125.0000000,32.0220833,10.8800001
2293775,2.0400000,5.4000000,114.0000000,27.5550251,8.2992001
2293776,2.0400000,5.4400000,98.0000000,24.0197983,7.4288001
2293777,2.0400000,5.4800000,102.0000000,42.8138809,30.8064003
2293778,2.0400000,5.5200000,129.0000000,46.8135757,28.6287994
2293779,2.0400000,5.5600000,133.0000000,46.4139824,26.5359993
2293780,2.0400000,5.6000000,131.0000000,44.4888840,24.2159996
2293781,2.0400000,5.6400000,131.0000000,43.6465034,23.0144005
2293782,2.0400000,5.6800000,123.0000000,37.3866615,16.7040005
2293783,2.0400000,5.7200000,117.0000000,34.9434013,15.5056000
2293784,2.0400000,5.7600000,111.0000000,32.8385086,14.5360003
2293785,2.0400000,5.8000000,93.0000000,30.8142433,15.0207996
2293787,2.0400000,5.8800000,121.0000000,42.0771484,21.5503998
2293788,2.0400000,5.9200000,160.0000000,57.0618744,27.7455997
2293789,2.0400000,5.9600000,329.0000000,302.0607300,487.8272095
2293790,2.0400000,6.0000000,350.0000000,345.9498901,581.5471802
2293791,2.0400000,6.0400000,139.0000000,48.1304665,23.7280006
2293792,2.0400000,6.0800000,113.0000000,39.2151337,20.8271999
2293794,2.0400000,6.1600000,102.0000000,35.8573036,20.2479992
2293795,2.0400000,6.2000000,110.0000000,35.0035973,18.3696003
2293796,2.0400000,6.2400000,115.0000000,35.5174484,17.3808002
2293797,2.0400000,6.2800000,117.0000000,35.6239700,17.0879993
2293798,2.0400000,6.3200000,128.0000000,44.4686546,26.1200008
2293799,2.0400000,6.3600000,127.0000000,46.0508232,29.1616001
2293800,2.0400000,6.4000000,126.0000000,46.2834549,30.1184006
2293801,2.0400000,6.4400000,129.0000000,50.7047501,35.1343994
2293802,2.0400000,6.4800000,104.0000000,49.1713028,39.9743996
2293804,2.0400000,6.5600000,213.0000000,87.9897537,54.3471985
2293805,2.0400000,6.6000000,309.0000000,164.6120300,144.5552063
2293806,2.0400000,6.6400000,383.0000000,323.7820740,517.5280151
2293807,2.0400000,6.6800000,400.0000000,346.3283691,545.5759888
2293808,2.0400000,6.7200000,370.0000000,310.2788086,486.8832092
2293809,2.0400000,6.7600000,314.0000000,181.9628448,172.5760040
2293810,2.0400000,6.8000000,216.0000000,104.7519760,83.0783997
2293811,2.0400000,6.8400000,154.0000000,70.9885712,55.8496017
2293812,2.0400000,6.8800000,54.0000000,13.9698038,4.9439998
2293813,2.0400000,6.9200000,84.0000000,22.5079288,8.5087996
2293814,2.0400000,6.9600000,96.0000000,29.2115364,12.7631998
2293815,2.0400000,7.0000000,56.0000000,16.0018444,7.0864000
2293816,2.0400000,7.0400000,30.0000000,3.9217474,0.6048000
2293817,2.0400000,7.0800000,49.0000000,7.6117167,1.6447999
2293818,2.0400000,7.1200000,132.0000000,64.1130371,49.9168015
2293819,2.0400000,7.1600000,139.0000000,70.3639984,54.5951996
2293820,2.0400000,7.2000000,66.0000000,20.1721897,10.7664003
2293821,2.0400000,7.2400000,61.0000000,24.0346279,16.3391991
2359301,2.0800000,5.0000000,140.0000000,89.1782455,106.8191986
2359302,2.0800000,5.0400000,144.0000000,86.5973892,101.2639999
2359303,2.0800000,5.0800000,161.0000000,89.2975235,98.1520004
2359304,2.0800000,5.1200000,173.0000000,89.8885422,93.9680023
2359305,2.0800000,5.1600000,204.0000000,106.6260605,105.0879974
2359306,2.0800000,5.2000000,245.0000000,141.6785889,137.9152069
2359307,2.0800000,5.2400000,211.0000000,109.7828369,103.9632034
2359308,2.0800000,5.2800000,180.0000000,83.3010788,77.5744019
2359309,2.0800000,5.3200000,175.0000000,81.7858734,74.9504013
2359310,2.0800000,5.3600000,171.0000000,79.1403427,71.1343994
2359311,2.0800000,5.4000000,174.0000000,79.9074936,68.9120026
2359312,2.0800000,5.4400000,181.0000000,80.4948349,66.0143967
2359313,2.0800000,5.4800000,187.0000000,80.5588684,63.6767998
2359314,2.0800000,5.5200000,177.0000000,79.0148239,61.7008018
2359315,2.0800000,5.5600000,169.0000000,76.2157898,59.1696014
2359316,2.0800000,5.6000000,161.0000000,71.6845474,55.2207985
2359317,2.0800000,5.6400000,157.0000000,70.1270599,53.7648010
2359318,2.0800000,5.6800000,154.0000000,68.0811768,51.0912018
2359319,2.0800000,5.7200000,154.0000000,68.0538483,49.9392014
2359320,2.0800000,5.7600000,159.0000000,69.4195404,49.2639999
2359321,2.0800000,5.8000000,168.0000000,71.8180771,48.7375984
2359322,2.0800000,5.8400000,177.0000000,76.5552979,49.9888000
2359323,2.0800000,5.8800000,181.0000000,79.6015701,51.3744011
2359324,2.0800000,5.9200000,206.0000000,91.5850449,57.3184013
2359325,2.0800000,5.9600000,360.0000000,326.3310852,499.0271912
2359326,2.0800000,6.0000000,385.0000000,371.3522339,590.3679810
2359327,2.0800000,6.0400000,185.0000000,82.2867279,52.4847984
2359328,2.0800000,6.0800000,174.0000000,76.4328613,49.2879982
2359329,2.0800000,6.1200000,178.0000000,75.8931656,48.9231987
2359330,2.0800000,6.1600000,166.0000000,72.1659012,48.4720001
2359331,2.0800000,6.2000000,159.0000000,69.5759659,48.0928001
2359332,2.0800000,6.2400000,152.0000000,66.9235382,47.6559982
2359333,2.0800000,6.2800000,149.0000000,65.8133698,48.4976006
2359334,2.0800000,6.3200000,149.0000000,65.6764297,49.1856003
2359335,2.0800000,6.3600000,149.0000000,65.8712769,49.9119987
2359336,2.0800000,6.4000000,150.0000000,66.3082275,50.5264015
2359337,2.0800000,6.4400000,157.0000000,68.6733017,51.9343987
2359338,2.0800000,6.4800000,171.0000000,73.6343613,55.3583984
2359339,2.0800000,6.5200000,236.0000000,100.4213638,67.2192001
2359340,2.0800000,6.5600000,256.0000000,114.9853287,79.5120010
2359341,2.0800000,6.6000000,350.0000000,194.1022339,161.6287994
2359342,2.0800000,6.6400000,421.0000000,359.9695129,550.4063721
2359343,2.0800000,6.6800000,425.0000000,370.2570190,564.7919922
2359344,2.0800000,6.7200000,397.0000000,337.4293213,513.7904053
2359345,2.0800000,6.7600000,326.0000000,186.6966705,170.6560059
2359346,2.0800000,6.8000000,222.0000000,98.9014664,75.2223969
2359347,2.0800000,6.8400000,189.0000000,84.5949173,68.8351974
2359348,2.0800000,6.8800000,137.0000000,68.8602066,65.7951965
2359349,2.0800000,6.9200000,138.0000000,75.5820999,73.9904022
2359350,2.0800000,6.9600000,146.0000000,82.2966995,81.2880020
2359351,2.0800000,7.0000000,121.0000000,69.8638306,76.8463974
2359352,2.0800000,7.0400000,117.0000000,69.8921432,80.5823975
2359353,2.0800000,7.0800000,114.0000000,71.9534683,85.3104019
2359354,2.0800000,7.1200000,184.0000000,128.3018036,140.2960052
2359355,2.0800000,7.1600000,179.0000000,129.7904205,145.4895935
2359356,2.0800000,7.2000000,112.0000000,79.3736801,100.7407990
2359357,2.0800000,7.2400000,100.0000000,77.6693268,103.9776001
2424837,2.1200000,5.0000000,133.0000000,71.8012772,66.4912033
2424838,2.1200000,5.0400000,139.0000000,69.0603638,60.0559998
2424839,2.1200000,5.0800000,148.0000000,66.8378220,52.6879997
2424840,2.1200000,5.1200000,157.0000000,64.4883957,46.5856018
2424841,2.1200000,5.1600000,192.0000000,82.1853867,58.1423988
2424842,2.1200000,5.2000000,232.0000000,115.3911285,90.0767975
2424843,2.1200000,5.2400000,187.0000000,76.5102386,52.1119995
2424844,2.1200000,5.2800000,152.0000000,45.7772751,21.3167992
2424845,2.1200000,5.3200000,138.0000000,37.4622269,14.0768003
2424846,2.1200000,5.3600000,124.0000000,31.4794979,10.5200005
2424847,2.1200000,5.4000000,114.0000000,27.5550251,8.2992001
2424848,2.1200000,5.4400000,98.0000000,24.0197983,7.4288001
2424849,2.1200000,5.4800000,102.0000000,41.7397041,29.3808002
2424850,2.1200000,5.5200000,128.0000000,45.9915619,27.8544006
2424851,2.1200000,5.5600000,132.0000000,45.8553123,26.0527992
2424852,2.1200000,5.6000000,130.0000000,43.5373726,23.4895992
2424853,2.1200000,5.6400000,128.0000000,41.2411766,20.8448009
2424854,2.1200000,5.6800000,123.0000000,37.2096291,16.5648003
2424855,2.1200000,5.7200000,116.0000000,34.2984200,15.0895996
2424856,2.1200000,5.7600000,111.0000000,32.8385086,14.5360003
2424857,2.1200000,5.8000000,93.0000000,30.8142433,15.0207996
2424859,2.1200000,5.8800000,122.0000000,42.2137451,21.2528000
2424860,2.1200000,5.9200000,159.0000000,57.5392609,28.8064003
2424861,2.1200000,5.9600000,327.0000000,293.1115112,457.0527954
2424862,2.1200000,6.0000000,350.0000000,338.3228760,548.6943970
2424863,2.1200000,6.0400000,134.0000000,46.7469139,23.3967991
2424864,2.1200000,6.0800000,114.0000000,40.6090355,22.1023998
2424866,2.1200000,6.1600000,105.0000000,36.9636993,20.6623993
2424867,2.1200000,6.2000000,110.0000000,34.5355415,17.6144009
2424868,2.1200000,6.2400000,113.0000000,33.9544525,16.1408005
2424869,2.1200000,6.2800000,117.0000000,34.9762306,16.2416000
2424870,2.1200000,6.3200000,125.0000000,41.7041931,23.1648006
2424871,2.1200000,6.3600000,127.0000000,45.4383850,28.4496002
2424872,2.1200000,6.4000000,125.0000000,45.3625870,29.2703991
2424873,2.1200000,6.4400000,127.0000000,49.1679382,33.7584000
2424874,2.1200000,6.4800000,102.0000000,46.7299919,36.9935989
2424876,2.1200000,6.5600000,197.0000000,69.7688141,32.8367996
2424877,2.1200000,6.6000000,306.0000000,149.7450867,106.4064026
2424878,2.1200000,6.6400000,388.0000000,320.7814636,491.9599915
2424879,2.1200000,6.6800000,401.0000000,338.8139648,513.0816040
2424880,2.1200000,6.7200000,373.0000000,306.2923889,462.2959900
2424881,2.1200000,6.7600000,304.0000000,157.3427429,121.9168015
2424882,2.1200000,6.8000000,195.0000000,84.0329056,60.5295982
2424883,2.1200000,6.8400000,158.0000000,73.5681152,58.4351997
2424884,2.1200000,6.8800000,60.0000000,16.0157471,5.6336002
2424885,2.1200000,6.9200000,83.0000000,24.1417427,10.1423998
2424886,2.1200000,6.9600000,93.0000000,30.8975372,14.8255997
2424887,2.1200000,7.0000000,64.0000000,18.6608238,7.9664001
2424888,2.1200000,7.0400000,35.0000000,5.6108823,1.1776000
2424889,2.1200000,7.0800000,55.0000000,11.0712461,3.3584001
2424890,2.1200000,7.1200000,127.0000000,68.9099274,58.4879990
2424891,2.1200000,7.1600000,129.0000000,71.7152100,60.9039993
2424892,2.1200000,7.2000000,77.0000000,26.4897270,14.0592003
2424893,2.1200000,7.2400000,68.0000000,25.9264641,16.6816006
2490373,2.1600000,5.0000000,110.0000000,39.3823586,19.4335995
2490374,2.1600000,5.0400000,116.0000000,39.0609283,18.4160004
2490375,2.1600000,5.0800000,118.0000000,36.6358376,16.0559998
2490376,2.1600000,5.1200000,125.0000000,36.0008125,14.1775999
2490377,2.1600000,5.1600000,160.0000000,52.7335548,26.3696003
2490378,2.1600000,5.2000000,215.0000000,94.3937988,64.8591995
2490379,2.1600000,5.2400000,174.0000000,63.7122078,38.5503998
2490380,2.1600000,5.2800000,127.0000000,32.3270645,10.8640003
2490381,2.1600000,5.3200000,117.0000000,29.3939419,9.7279997
2490382,2.1600000,5.3600000,105.0000000,25.8096275,8.3232002
2490383,2.1600000,5.4000000,99.0000000,24.6480484,7.8175998
2490384,2.1600000,5.4400000,89.0000000,24.2933502,8.1856003
2490385,2.1600000,5.4800000,76.0000000,20.4666805,7.7872000
2490386,2.1600000,5.5200000,79.0000000,17.9242439,5.4527998
2490387,2.1600000,5.5600000,86.0000000,18.4844322,5.3807998
2490388,2.1600000,5.6000000,90.0000000,19.3227768,5.5296001
2490389,2.1600000,5.6400000,94.0000000,21.8430061,7.1696000
2490390,2.1600000,5.6800000,96.0000000,23.9021606,8.6431999
2490391,2.1600000,5.7200000,96.0000000,25.7222118,10.1935997
2490392,2.1600000,5.7600000,96.0000000,28.9992161,12.6303997
2490393,2.1600000,5.8000000,89.0000000,29.4950275,14.0352001
2490395,2.1600000,5.8800000,84.0000000,25.8906174,10.8112001
2490396,2.1600000,5.9200000,118.0000000,39.9956932,19.2127991
2490397,2.1600000,5.9600000,293.0000000,268.7509155,429.1279907
2490398,2.1600000,6.0000000,310.0000000,311.2005310,516.3903809
2490399,2.1600000,6.0400000,93.0000000,27.4829559,11.2416000
2490400,2.1600000,6.0800000,75.0000000,21.8368473,8.5872002
2490402,2.1600000,6.1600000,79.0000000,22.0932751,8.4960003
2490403,2.1600000,6.2000000,92.0000000,24.4490108,9.0047998
2490404,2.1600000,6.2400000,91.0000000,21.8166790,7.3151999
2490405,2.1600000,6.2800000,91.0000000,20.4841709,6.3856001
2490406,2.1600000,6.3200000,89.0000000,19.0846233,5.5711999
2490407,2.1600000,6.3600000,90.0000000,19.6778259,5.7760000
2490408,2.1600000,6.4000000,90.0000000,20.8109169,6.4944000
2490409,2.1600000,6.4400000,88.0000000,22.9525394,8.1583996
2490410,2.1600000,6.4800000,75.0000000,20.0490685,7.6128001
2490412,2.1600000,6.5600000,168.0000000,61.7816277,31.1408005
2490413,2.1600000,6.6000000,279.0000000,136.6333618,96.6576004
2490414,2.1600000,6.6400000,361.0000000,306.2369690,473.9728088
2490415,2.1600000,6.6800000,379.0000000,321.9841614,488.3359985
2490416,2.1600000,6.7200000,352.0000000,293.0130005,447.8479919
2490417,2.1600000,6.7600000,273.0000000,133.3428040,94.9247971
2490418,2.1600000,6.8000000,161.0000000,56.2906837,26.6431999
2490419,2.1600000,6.8400000,126.0000000,41.7712898,17.6527996
2490420,2.1600000,6.8800000,36.0000000,7.4910388,2.0192001
2490421,2.1600000,6.9200000,62.0000000,21.8721504,11.1135998
2490422,2.1600000,6.9600000,76.0000000,28.2316151,14.9424000
2490423,2.1600000,7.0000000,46.0000000,11.7531853,3.8527999
2490424,2.1600000,7.0400000,37.0000000,7.2004895,1.8448000
2490425,2.1600000,7.0800000,53.0000000,13.7393064,5.3007998
2490426,2.1600000,7.1200000,113.0000000,66.9884567,60.9808006
2490427,2.1600000,7.1600000,109.0000000,65.0560379,59.8367996
2490428,2.1600000,7.2000000,61.0000000,17.3811798,7.1631999
2490429,2.1600000,7.2400000,47.0000000,10.9780674,3.4175999
2555909,2.2000000,5.0000000,113.0000000,42.0298462,20.2367992
2555910,2.2000000,5.0400000,113.0000000,38.4148445,17.2672005
2555911,2.2000000,5.0800000,116.0000000,37.2048073,15.9440002
2555912,2.2000000,5.1200000,118.0000000,35.4745712,14.2320004
2555913,2.2000000,5.1600000,134.0000000,48.3310699,27.2607994
2555914,2.2000000,5.2000000,218.0000000,93.7429886,62.9743996
2555915,2.2000000,5.2400000,165.0000000,62.7764587,39.9039993
2555916,2.2000000,5.2800000,111.0000000,28.7231846,9.6239996
2555917,2.2000000,5.3200000,104.0000000,26.3155918,8.5696001
2555918,2.2000000,5.3600000,105.0000000,28.5121975,9.9968004
2555919,2.2000000,5.4000000,98.0000000,27.6934910,9.9535999
2555920,2.2000000,5.4400000,92.0000000,27.7204018,10.2080002
2555921,2.2000000,5.4800000,72.0000000,18.9803066,6.2736001
2555922,2.2000000,5.5200000,75.0000000,18.0382023,5.5664001
2555923,2.2000000,5.5600000,75.0000000,16.3648472,4.5696001
2555924,2.2000000,5.6000000,79.0000000,16.5785770,4.3600001
2555925,2.2000000,5.6400000,81.0000000,17.2213326,4.6128001
2555926,2.2000000,5.6800000,82.0000000,18.3630943,5.3232002
2555927,2.2000000,5.7200000,84.0000000,21.7157631,7.6304002
2555928,2.2000000,5.7600000,79.0000000,21.6425037,8.2144003
2555929,2.2000000,5.8000000,82.0000000,25.9309082,11.1808004
2555932,2.2000000,5.9200000,94.0000000,37.0227776,21.4575996
2555933,2.2000000,5.9600000,280.0000000,260.8017883,418.4016113
2555934,2.2000000,6.0000000,297.0000000,302.4702148,498.5567932
2555935,2.2000000,6.0400000,77.0000000,24.4572201,10.6784000
2555938,2.2000000,6.1600000,77.0000000,22.4104805,8.6303997
2555939,2.2000000,6.2000000,77.0000000,20.1624470,7.1184001
2555940,2.2000000,6.2400000,85.0000000,21.2453995,7.0816002
2555941,2.2000000,6.2800000,83.0000000,19.1842251,5.8592000
2555942,2.2000000,6.3200000,81.0000000,17.6178646,4.9424000
2555943,2.2000000,6.3600000,84.0000000,20.0139999,6.4544001
2555944,2.2000000,6.4000000,83.0000000,21.3110046,7.4768000
2555945,2.2000000,6.4400000,72.0000000,17.0182762,5.1343999
2555946,2.2000000,6.4800000,72.0000000,18.9803066,6.2736001
2555948,2.2000000,6.5600000,146.0000000,59.4173889,34.0288010
2555949,2.2000000,6.6000000,265.0000000,128.4401855,88.6607971
2555950,2.2000000,6.6400000,355.0000000,301.3388062,459.2896118
2555951,2.2000000,6.6800000,375.0000000,321.3458862,482.1231995
