Ref,x,y,Connectivity,Point First Moment,Point Second Moment,Through vision
4521995,4.80000000,5.46000000,153.00000000,77.19153595,54.68040085,1470.00000000
4521996,4.80000000,5.52000000,159.00000000,76.36273193,50.17679977,1586.00000000
4521997,4.80000000,5.58000000,136.00000000,64.97297668,42.17760086,1674.00000000
4521998,4.80000000,5.64000000,126.00000000,57.11401367,35.63639832,1627.00000000
4521999,4.80000000,5.70000000,122.00000000,51.98318481,30.74760056,1588.00000000
4522000,4.80000000,5.76000000,120.00000000,48.22731018,26.95680046,1620.00000000
4522001,4.80000000,5.82000000,120.00000000,45.95843887,24.36840057,1659.00000000
4522002,4.80000000,5.88000000,123.00000000,45.54150772,23.01479912,1739.00000000
4522003,4.80000000,5.94000000,253.00000000,297.43344116,649.00439453,2544.00000000
4522004,4.80000000,6.00000000,246.00000000,290.94546509,642.66839600,2502.00000000
4522005,4.80000000,6.06000000,124.00000000,45.32154083,22.57200050,1727.00000000
4522006,4.80000000,6.12000000,119.00000000,45.28762054,23.91839981,1620.00000000
4522007,4.80000000,6.18000000,118.00000000,47.06225204,26.27639961,1554.00000000
4522008,4.80000000,6.24000000,119.00000000,50.42518616,29.91959953,1494.00000000
4522009,4.80000000,6.30000000,120.00000000,54.28170395,34.24319839,1447.00000000
4522010,4.80000000,6.36000000,122.00000000,59.02776337,39.48120117,1394.00000000
4522011,4.80000000,6.42000000,127.00000000,64.99817657,45.68040085,1276.00000000
4522012,4.80000000,6.48000000,123.00000000,67.70594788,51.20280075,1156.00000000
4522013,4.80000000,6.54000000,121.00000000,66.87199402,53.66880035,1044.00000000
4522014,4.80000000,6.60000000,128.00000000,74.70320892,63.23400116,1027.00000000
4522015,4.80000000,6.66000000,246.00000000,293.98352051,554.27398682,1492.00000000
4522016,4.80000000,6.72000000,173.00000000,153.96218872,204.62399292,1028.00000000
4522017,4.80000000,6.78000000,106.00000000,70.13163757,71.32679749,336.00000000
4522018,4.80000000,6.84000000,97.00000000,68.94761658,74.31839752,30.00000000
4587525,4.86000000,5.10000000,125.00000000,81.56167603,82.20600128,90.00000000
4587526,4.86000000,5.16000000,140.00000000,85.67827606,81.29160309,646.00000000
4587527,4.86000000,5.22000000,153.00000000,91.07555389,82.68119812,946.00000000
4587528,4.86000000,5.28000000,141.00000000,75.42717743,64.01159668,1084.00000000
4587529,4.86000000,5.34000000,136.00000000,69.73228455,56.50559998,1110.00000000
4587530,4.86000000,5.40000000,137.00000000,67.50614929,51.11280060,1219.00000000
4587531,4.86000000,5.46000000,140.00000000,66.39287567,46.68840027,1319.00000000
4587532,4.86000000,5.52000000,130.00000000,66.53118896,46.43999863,1312.00000000
4587533,4.86000000,5.58000000,130.00000000,62.35322952,41.03639984,1410.00000000
4587534,4.86000000,5.64000000,129.00000000,58.56700516,36.43920135,1527.00000000
4587535,4.86000000,5.70000000,126.00000000,54.42840958,32.29199982,1613.00000000
4587536,4.86000000,5.76000000,125.00000000,51.45687103,29.10600090,1657.00000000
4587537,4.86000000,5.82000000,125.00000000,49.41057587,26.75880051,1710.00000000
4587538,4.86000000,5.88000000,127.00000000,48.97462082,25.66080093,1776.00000000
4587539,4.86000000,5.94000000,254.00000000,306.41268921,680.65197754,2260.00000000
4587540,4.86000000,6.00000000,248.00000000,300.89941406,675.06842041,2224.00000000
4587541,4.86000000,6.06000000,127.00000000,48.39787674,25.11720085,1736.00000000
4587542,4.86000000,6.12000000,122.00000000,47.61298752,25.75440025,1636.00000000
4587543,4.86000000,6.18000000,121.00000000,48.73533630,27.20159912,1556.00000000
4587544,4.86000000,6.24000000,120.00000000,50.95843124,30.19319916,1477.00000000
4587545,4.86000000,6.30000000,122.00000000,55.29296494,34.76879883,1377.00000000
4587546,4.86000000,6.36000000,125.00000000,60.29141235,40.06079865,1243.00000000
4587547,4.86000000,6.42000000,124.00000000,65.01515198,46.02600098,1060.00000000
4587548,4.86000000,6.48000000,105.00000000,57.21429062,43.96680069,968.00000000
4587549,4.86000000,6.54000000,118.00000000,63.85861588,50.78879929,911.00000000
4587550,4.86000000,6.60000000,132.00000000,79.12171173,67.61160278,964.00000000
4587551,4.86000000,6.66000000,241.00000000,297.25277710,576.93957520,1166.00000000
4587552,4.86000000,6.72000000,189.00000000,208.04339600,375.15240479,816.00000000
4587553,4.86000000,6.78000000,115.00000000,78.11908722,78.08399963,358.00000000
4587554,4.86000000,6.84000000,103.00000000,74.70657349,79.97039795,40.00000000
4653061,4.92000000,5.10000000,97.00000000,44.32641220,30.79080009,104.00000000
4653062,4.92000000,5.16000000,104.00000000,44.64653397,28.84320068,544.00000000
4653063,4.92000000,5.22000000,109.00000000,47.06227112,32.18040085,756.00000000
4653064,4.92000000,5.28000000,93.00000000,28.94322968,13.19040012,804.00000000
4653065,4.92000000,5.34000000,82.00000000,21.26630783,7.34040022,670.00000000
4653066,4.92000000,5.40000000,73.00000000,17.09903336,4.73040009,452.00000000
4653067,4.92000000,5.46000000,69.00000000,18.09575653,5.61959982,125.00000000
4653069,4.92000000,5.58000000,98.00000000,47.94443893,31.44960022,50.00000000
4653070,4.92000000,5.64000000,106.00000000,46.33260727,27.73800087,325.00000000
4653071,4.92000000,5.70000000,114.00000000,48.04470825,27.57239914,582.00000000
4653072,4.92000000,5.76000000,116.00000000,46.76503754,25.55999947,783.00000000
4653073,4.92000000,5.82000000,117.00000000,45.56999969,24.00839996,949.00000000
4653074,4.92000000,5.88000000,125.00000000,50.92826462,28.35359955,1058.00000000
4653075,4.92000000,5.94000000,246.00000000,311.36605835,711.02880859,1332.00000000
4653076,4.92000000,6.00000000,239.00000000,304.92523193,704.52362061,1314.00000000
4653077,4.92000000,6.06000000,122.00000000,48.18924332,26.16119957,1032.00000000
4653078,4.92000000,6.12000000,115.00000000,44.96103668,24.34320068,924.00000000
4653079,4.92000000,6.18000000,111.00000000,44.17970657,24.26399994,749.00000000
4653080,4.92000000,6.24000000,110.00000000,46.35298157,27.03240013,548.00000000
4653081,4.92000000,6.30000000,105.00000000,47.34426880,29.72520065,313.00000000
4653082,4.92000000,6.36000000,97.00000000,48.64152908,32.78519821,50.00000000
4653085,4.92000000,6.54000000,47.00000000,14.16536617,6.06960011,56.00000000
4653086,4.92000000,6.60000000,74.00000000,36.39668655,28.93320084,218.00000000
4653087,4.92000000,6.66000000,175.00000000,243.82908630,538.99920654,475.00000000
4653088,4.92000000,6.72000000,137.00000000,161.62426758,333.60479736,408.00000000
4653089,4.92000000,6.78000000,76.00000000,35.77025986,24.55559921,198.00000000
4653090,4.92000000,6.84000000,70.00000000,33.80444717,24.02280045,46.00000000
4718597,4.98000000,5.10000000,87.00000000,33.40145493,17.87759972,104.00000000
4718598,4.98000000,5.16000000,92.00000000,35.49152374,20.81879997,461.00000000
4718599,4.98000000,5.22000000,96.00000000,37.76313400,24.67799950,592.00000000
4718600,4.98000000,5.28000000,81.00000000,23.08967209,10.11240005,628.00000000
4718601,4.98000000,5.34000000,77.00000000,19.26957321,6.31080008,491.00000000
4718602,4.98000000,5.40000000,68.00000000,16.04089546,4.55039978,331.00000000
4718603,4.98000000,5.46000000,65.00000000,17.39498520,5.53319979,84.00000000
4718605,4.98000000,5.58000000,97.00000000,51.05321884,35.25479889,0.00000000
4718606,4.98000000,5.64000000,100.00000000,47.20785904,29.57040024,130.00000000
4718607,4.98000000,5.70000000,102.00000000,44.24648666,25.65360069,210.00000000
4718608,4.98000000,5.76000000,108.00000000,43.68734741,23.03280067,252.00000000
4718609,4.98000000,5.82000000,112.00000000,44.64814758,23.03639984,274.00000000
4718610,4.98000000,5.88000000,124.00000000,53.49538422,30.58200073,280.00000000
4718611,4.98000000,5.94000000,242.00000000,319.00015259,743.32080078,286.00000000
4718612,4.98000000,6.00000000,237.00000000,312.94058228,735.60241699,284.00000000
4718613,4.98000000,6.06000000,122.00000000,52.44695282,30.39839935,284.00000000
4718614,4.98000000,6.12000000,117.00000000,49.68013763,28.34280014,276.00000000
4718615,4.98000000,6.18000000,109.00000000,46.64059067,27.30240059,264.00000000
4718616,4.98000000,6.24000000,105.00000000,47.56438065,29.70719910,220.00000000
4718617,4.98000000,6.30000000,101.00000000,50.22041321,33.94079971,134.00000000
4718618,4.98000000,6.36000000,99.00000000,53.57179642,38.47320175,0.00000000
4718621,4.98000000,6.54000000,50.00000000,18.50438309,9.72719955,0.00000000
4718622,4.98000000,6.60000000,72.00000000,41.45387650,37.01520157,22.00000000
4718623,4.98000000,6.66000000,159.00000000,237.40141296,542.70721436,30.00000000
4718624,4.98000000,6.72000000,125.00000000,159.61782837,345.68280029,46.00000000
4718625,4.98000000,6.78000000,67.00000000,31.71955490,22.25160027,44.00000000
4718626,4.98000000,6.84000000,58.00000000,23.90932655,13.35239983,0.00000000
4784133,5.04000000,5.10000000,78.00000000,27.57999229,12.93480015,94.00000000
4784134,5.04000000,5.16000000,89.00000000,37.27837372,25.36560059,346.00000000
4784135,5.04000000,5.22000000,89.00000000,36.13992691,25.12439919,442.00000000
4784136,5.04000000,5.28000000,79.00000000,23.97461128,11.24279976,444.00000000
4784137,5.04000000,5.34000000,72.00000000,19.06935310,6.89400005,384.00000000
4784138,5.04000000,5.40000000,70.00000000,18.63757133,6.17759991,274.00000000
4784139,5.04000000,5.46000000,65.00000000,18.54170418,6.34679985,66.00000000
4849669,5.10000000,5.10000000,75.00000000,27.19249916,12.45240021,62.00000000
4849670,5.10000000,5.16000000,88.00000000,39.62399292,28.31760025,206.00000000
4849671,5.10000000,5.22000000,87.00000000,37.54203415,26.89920044,252.00000000
4849672,5.10000000,5.28000000,80.00000000,29.36088753,17.90279961,270.00000000
4849673,5.10000000,5.34000000,71.00000000,20.87614441,8.29080009,232.00000000
4849674,5.10000000,5.40000000,69.00000000,20.73184013,7.99200010,178.00000000
4849675,5.10000000,5.46000000,66.00000000,20.99117279,8.04240036,54.00000000
4915205,5.16000000,5.10000000,74.00000000,29.18799210,14.10480022,0.00000000
4915206,5.16000000,5.16000000,85.00000000,41.37229538,31.02840042,30.00000000
4915207,5.16000000,5.22000000,85.00000000,40.23414993,30.31920052,40.00000000
4915208,5.16000000,5.28000000,80.00000000,33.21931076,21.57480049,44.00000000
4915209,5.16000000,5.34000000,72.00000000,24.90335846,11.42640018,40.00000000
4915210,5.16000000,5.40000000,68.00000000,23.54595947,10.46520042,30.00000000
4915211,5.16000000,5.46000000,68.00000000,24.91596603,10.95839977,0.00000000
