Ref,x,y,Connectivity,Gate Counts,Point First Moment,Point Second Moment
786442,1.12000000,5.20000000,253.00000000,138.00000000,123.48014832,94.01920319
786443,1.12000000,5.24000000,241.00000000,164.00000000,108.07349396,77.27040100
786444,1.12000000,5.28000000,224.00000000,203.00000000,83.02024841,47.59680176
786445,1.12000000,5.32000000,215.00000000,212.00000000,73.59509277,38.57279968
786446,1.12000000,5.36000000,203.00000000,219.00000000,62.69483948,28.45280075
786447,1.12000000,5.40000000,186.00000000,185.00000000,50.15170670,17.60960007
786448,1.12000000,5.44000000,170.00000000,146.00000000,43.75775528,13.97760010
786449,1.12000000,5.48000000,152.00000000,49.00000000,41.80617523,14.06879997
786451,1.12000000,5.56000000,242.00000000,62.00000000,113.68269348,70.44799805
786452,1.12000000,5.60000000,262.00000000,97.00000000,117.61987305,69.38880157
786453,1.12000000,5.64000000,258.00000000,141.00000000,109.08046722,61.12799835
786454,1.12000000,5.68000000,253.00000000,163.00000000,101.17253113,54.13119888
786455,1.12000000,5.72000000,246.00000000,191.00000000,92.25801086,46.44960022
786456,1.12000000,5.76000000,244.00000000,179.00000000,87.63105774,42.24480057
786457,1.12000000,5.80000000,244.00000000,192.00000000,84.16738129,38.78559875
786458,1.12000000,5.84000000,247.00000000,191.00000000,82.46678162,36.23519897
786459,1.12000000,5.88000000,253.00000000,183.00000000,84.71326447,37.36800003
786460,1.12000000,5.92000000,273.00000000,190.00000000,96.74342346,45.74399948
786461,1.12000000,5.96000000,426.00000000,213.00000000,458.55459595,1023.68157959
786462,1.12000000,6.00000000,442.00000000,224.00000000,494.19497681,1128.57275391
786463,1.12000000,6.04000000,258.00000000,199.00000000,88.35698700,40.79359818
786464,1.12000000,6.08000000,246.00000000,195.00000000,82.55275726,37.84960175
786465,1.12000000,6.12000000,241.00000000,188.00000000,82.61215210,39.49280167
786466,1.12000000,6.16000000,239.00000000,205.00000000,86.16030121,44.46400070
786467,1.12000000,6.20000000,244.00000000,189.00000000,95.28859711,54.08000183
786468,1.12000000,6.24000000,242.00000000,162.00000000,98.97711945,58.51679993
786469,1.12000000,6.28000000,243.00000000,144.00000000,104.77967834,64.43520355
786470,1.12000000,6.32000000,241.00000000,131.00000000,109.45130157,69.92479706
786471,1.12000000,6.36000000,228.00000000,94.00000000,109.72642517,73.93280029
786472,1.12000000,6.40000000,225.00000000,39.00000000,117.03372955,82.48639679
786476,1.12000000,6.56000000,62.00000000,154.00000000,18.21861839,7.95039988
786477,1.12000000,6.60000000,20.00000000,4.00000000,5.75555420,2.36640000
786481,1.12000000,6.76000000,26.00000000,74.00000000,9.88788223,7.01760006
786482,1.12000000,6.80000000,52.00000000,127.00000000,15.83928204,7.10559988
786488,1.12000000,7.04000000,71.00000000,8.00000000,18.67229843,5.91359997
786489,1.12000000,7.08000000,72.00000000,12.00000000,17.73000145,5.46080017
786490,1.12000000,7.12000000,146.00000000,154.00000000,54.84794235,30.20000076
786491,1.12000000,7.16000000,138.00000000,197.00000000,51.30180740,28.35359955
786492,1.12000000,7.20000000,72.00000000,6.00000000,17.73000145,5.46080017
786493,1.12000000,7.24000000,71.00000000,6.00000000,18.67229843,5.91359997
786495,1.12000000,7.32000000,71.00000000,59.00000000,18.67229843,5.91359997
786496,1.12000000,7.36000000,71.00000000,59.00000000,17.64055824,5.45279980
786497,1.12000000,7.40000000,71.00000000,65.00000000,17.11173439,5.22240019
786498,1.12000000,7.44000000,71.00000000,49.00000000,17.11173439,5.22240019
786499,1.12000000,7.48000000,71.00000000,43.00000000,17.64055824,5.45279980
786500,1.12000000,7.52000000,71.00000000,42.00000000,18.67229843,5.91359997
786502,1.12000000,7.60000000,59.00000000,7.00000000,14.90450287,4.62400007
786503,1.12000000,7.64000000,96.00000000,52.00000000,29.16368103,12.43200016
786504,1.12000000,7.68000000,126.00000000,296.00000000,42.30220032,19.74239922
786505,1.12000000,7.72000000,79.00000000,55.00000000,20.07056618,6.28480005
786506,1.12000000,7.76000000,60.00000000,5.00000000,15.31632805,4.79360008
851976,1.16000000,5.12000000,247.00000000,27.00000000,137.85081482,120.57599640
851977,1.16000000,5.16000000,270.00000000,88.00000000,151.72148132,132.26719666
851978,1.16000000,5.20000000,292.00000000,144.00000000,165.85542297,144.75680542
851979,1.16000000,5.24000000,287.00000000,176.00000000,154.61871338,129.49600220
851980,1.16000000,5.28000000,276.00000000,198.00000000,134.90776062,104.09439850
851981,1.16000000,5.32000000,274.00000000,223.00000000,129.03338623,95.62560272
851982,1.16000000,5.36000000,281.00000000,263.00000000,130.14625549,92.58239746
851983,1.16000000,5.40000000,293.00000000,274.00000000,133.61781311,90.35199738
851984,1.16000000,5.44000000,308.00000000,333.00000000,140.19198608,90.98880005
851985,1.16000000,5.48000000,338.00000000,376.00000000,153.36540222,94.94560242
851986,1.16000000,5.52000000,323.00000000,381.00000000,145.52142334,87.14720154
851987,1.16000000,5.56000000,291.00000000,379.00000000,130.96354675,77.62079620
851988,1.16000000,5.60000000,270.00000000,336.00000000,117.02743530,67.51360321
851989,1.16000000,5.64000000,256.00000000,306.00000000,105.24822998,58.24319839
851990,1.16000000,5.68000000,251.00000000,278.00000000,98.28115845,52.10240173
851991,1.16000000,5.72000000,247.00000000,268.00000000,92.11735535,46.64319992
851992,1.16000000,5.76000000,246.00000000,240.00000000,87.95300293,42.59680176
851993,1.16000000,5.80000000,245.00000000,248.00000000,84.26115417,39.11999893
851994,1.16000000,5.84000000,244.00000000,250.00000000,81.19543457,36.30239868
851995,1.16000000,5.88000000,253.00000000,250.00000000,83.91474915,37.03519821
851996,1.16000000,5.92000000,272.00000000,268.00000000,93.95980835,43.11199951
851997,1.16000000,5.96000000,430.00000000,277.00000000,453.24343872,995.08477783
851998,1.16000000,6.00000000,445.00000000,266.00000000,490.14672852,1106.01757812
851999,1.16000000,6.04000000,257.00000000,275.00000000,86.69474030,39.77280045
852000,1.16000000,6.08000000,244.00000000,256.00000000,81.05892944,37.40639877
852001,1.16000000,6.12000000,240.00000000,246.00000000,81.97141266,39.64799881
852002,1.16000000,6.16000000,239.00000000,249.00000000,84.27900696,42.43679810
852003,1.16000000,6.20000000,237.00000000,249.00000000,87.58938599,46.65119934
852004,1.16000000,6.24000000,236.00000000,257.00000000,91.03717804,50.57920074
852005,1.16000000,6.28000000,236.00000000,253.00000000,96.23971558,56.39519882
852006,1.16000000,6.32000000,235.00000000,260.00000000,100.86438751,61.49440002
852007,1.16000000,6.36000000,243.00000000,276.00000000,113.20555878,73.47200012
852008,1.16000000,6.40000000,243.00000000,270.00000000,119.58923340,80.46399689
852009,1.16000000,6.44000000,230.00000000,232.00000000,124.99340057,88.26560211
852010,1.16000000,6.48000000,202.00000000,173.00000000,120.33929443,91.35839844
852011,1.16000000,6.52000000,186.00000000,142.00000000,112.75640869,89.53600311
852012,1.16000000,6.56000000,205.00000000,194.00000000,121.87600708,97.83360291
852013,1.16000000,6.60000000,147.00000000,35.00000000,104.74069977,93.80000305
852017,1.16000000,6.76000000,57.00000000,119.00000000,24.83380890,15.88640022
852018,1.16000000,6.80000000,44.00000000,69.00000000,9.93028545,3.11680007
852026,1.16000000,7.12000000,163.00000000,153.00000000,64.78451538,34.34080124
852027,1.16000000,7.16000000,144.00000000,203.00000000,52.89611816,27.53759956
852040,1.16000000,7.68000000,161.00000000,379.00000000,54.43884277,23.99360085
917512,1.20000000,5.12000000,246.00000000,18.00000000,137.57756042,120.86720276
917513,1.20000000,5.16000000,266.00000000,86.00000000,145.94573975,125.05120087
917514,1.20000000,5.20000000,291.00000000,146.00000000,163.59375000,141.66879272
917515,1.20000000,5.24000000,292.00000000,181.00000000,157.85568237,132.14559937
917516,1.20000000,5.28000000,281.00000000,193.00000000,139.88554382,109.56320190
917517,1.20000000,5.32000000,288.00000000,226.00000000,139.58795166,104.58239746
917518,1.20000000,5.36000000,294.00000000,246.00000000,140.40440369,101.40959930
917519,1.20000000,5.40000000,306.00000000,271.00000000,143.38818359,98.26719666
917520,1.20000000,5.44000000,326.00000000,326.00000000,151.76048279,99.25599670
917521,1.20000000,5.48000000,343.00000000,444.00000000,154.67224121,95.12799835
917522,1.20000000,5.52000000,324.00000000,412.00000000,146.03359985,87.47200012
917523,1.20000000,5.56000000,283.00000000,361.00000000,126.25782776,74.62239838
917524,1.20000000,5.60000000,266.00000000,333.00000000,114.69284821,65.88639832
917525,1.20000000,5.64000000,256.00000000,279.00000000,105.75357819,58.56800079
917526,1.20000000,5.68000000,251.00000000,264.00000000,98.86795807,52.49440002
917527,1.20000000,5.72000000,246.00000000,258.00000000,92.22945404,46.78720093
917528,1.20000000,5.76000000,246.00000000,254.00000000,88.41809082,42.85919952
917529,1.20000000,5.80000000,244.00000000,247.00000000,84.38665009,39.26399994
917530,1.20000000,5.84000000,244.00000000,248.00000000,81.63162994,36.54399872
917531,1.20000000,5.88000000,249.00000000,241.00000000,81.82113647,35.72800064
917532,1.20000000,5.92000000,267.00000000,240.00000000,90.16055298,40.08800125
917533,1.20000000,5.96000000,431.00000000,295.00000000,446.59191895,965.71362305
917534,1.20000000,6.00000000,448.00000000,298.00000000,484.36114502,1074.97436523
917535,1.20000000,6.04000000,253.00000000,254.00000000,84.02956390,37.75040054
917536,1.20000000,6.08000000,243.00000000,252.00000000,80.94926453,37.36479950
917537,1.20000000,6.12000000,239.00000000,240.00000000,81.51602173,39.05759811
917538,1.20000000,6.16000000,237.00000000,230.00000000,84.23664093,42.56800079
917539,1.20000000,6.20000000,236.00000000,223.00000000,87.06152344,45.85760117
917540,1.20000000,6.24000000,236.00000000,209.00000000,91.57290649,50.91199875
917541,1.20000000,6.28000000,235.00000000,228.00000000,95.59337616,55.37279892
917542,1.20000000,6.32000000,235.00000000,240.00000000,101.39096832,61.84960175
917543,1.20000000,6.36000000,235.00000000,236.00000000,107.81452179,69.08159637
917544,1.20000000,6.40000000,236.00000000,252.00000000,115.03148651,77.11519623
917545,1.20000000,6.44000000,224.00000000,257.00000000,120.73613739,85.56159973
917546,1.20000000,6.48000000,204.00000000,314.00000000,122.03039551,92.71199799
917547,1.20000000,6.52000000,206.00000000,347.00000000,128.25709534,101.75520325
917548,1.20000000,6.56000000,209.00000000,439.00000000,127.82598877,104.05760193
917549,1.20000000,6.60000000,225.00000000,444.00000000,138.94206238,115.36000061
917550,1.20000000,6.64000000,296.00000000,156.00000000,281.39178467,393.31039429
917551,1.20000000,6.68000000,408.00000000,86.00000000,566.22045898,1167.94714355
917552,1.20000000,6.72000000,284.00000000,77.00000000,336.39550781,594.68322754
917553,1.20000000,6.76000000,150.00000000,201.00000000,103.21446228,103.55039978
917554,1.20000000,6.80000000,104.00000000,19.00000000,81.54747772,91.23040009
917560,1.20000000,7.04000000,123.00000000,7.00000000,48.48923111,23.68320084
917561,1.20000000,7.08000000,136.00000000,9.00000000,51.48358154,24.53280067
917562,1.20000000,7.12000000,211.00000000,146.00000000,81.96315002,41.38560104
917563,1.20000000,7.16000000,214.00000000,224.00000000,79.47783661,38.63679886
917564,1.20000000,7.20000000,145.00000000,39.00000000,46.55124664,19.32320023
917565,1.20000000,7.24000000,133.00000000,29.00000000,37.72507095,13.44159985
917566,1.20000000,7.28000000,125.00000000,26.00000000,32.87926102,10.57439995
917567,1.20000000,7.32000000,127.00000000,20.00000000,33.38825989,10.80319977
917568,1.20000000,7.36000000,126.00000000,29.00000000,33.14653397,10.98880005
917569,1.20000000,7.40000000,129.00000000,31.00000000,34.86222458,12.07839966
917570,1.20000000,7.44000000,130.00000000,32.00000000,36.19964981,13.27359962
917571,1.20000000,7.48000000,133.00000000,35.00000000,39.01319122,15.46560001
917572,1.20000000,7.52000000,133.00000000,43.00000000,40.15550613,16.51199913
917573,1.20000000,7.56000000,139.00000000,48.00000000,45.49350357,20.49279976
917574,1.20000000,7.60000000,153.00000000,58.00000000,56.11796951,28.18239975
917575,1.20000000,7.64000000,196.00000000,153.00000000,75.50506592,38.72000122
917576,1.20000000,7.68000000,223.00000000,313.00000000,89.65780640,47.00479889
917577,1.20000000,7.72000000,166.00000000,46.00000000,71.78714752,41.11520004
917578,1.20000000,7.76000000,143.00000000,18.00000000,65.27150726,38.87519836
983048,1.24000000,5.12000000,226.00000000,18.00000000,111.19139099,83.58719635
983049,1.24000000,5.16000000,244.00000000,93.00000000,115.20014191,82.89119720
983050,1.24000000,5.20000000,269.00000000,158.00000000,131.98522949,98.74559784
983051,1.24000000,5.24000000,258.00000000,170.00000000,117.84137726,83.56800079
983052,1.24000000,5.28000000,238.00000000,205.00000000,93.10269928,56.87200165
983053,1.24000000,5.32000000,228.00000000,216.00000000,83.38916779,47.50239944
983054,1.24000000,5.36000000,219.00000000,218.00000000,74.20873260,37.77759933
983055,1.24000000,5.40000000,200.00000000,244.00000000,58.76818466,23.52479935
983056,1.24000000,5.44000000,179.00000000,197.00000000,46.98892212,14.99839973
983057,1.24000000,5.48000000,153.00000000,70.00000000,41.38881302,13.38399982
983059,1.24000000,5.56000000,241.00000000,44.00000000,114.04466248,70.73600006
983060,1.24000000,5.60000000,253.00000000,68.00000000,112.82686615,66.11199951
983061,1.24000000,5.64000000,253.00000000,105.00000000,107.04154205,59.93759918
983062,1.24000000,5.68000000,251.00000000,137.00000000,100.87364197,53.91519928
983063,1.24000000,5.72000000,247.00000000,149.00000000,94.98296356,48.67200089
983064,1.24000000,5.76000000,243.00000000,157.00000000,88.49785614,42.73120117
983065,1.24000000,5.80000000,243.00000000,143.00000000,85.19096375,39.43519974
983066,1.24000000,5.84000000,241.00000000,146.00000000,81.15029144,35.72320175
983067,1.24000000,5.88000000,241.00000000,155.00000000,79.22119141,34.00159836
983068,1.24000000,5.92000000,260.00000000,168.00000000,86.26392365,36.84799957
983069,1.24000000,5.96000000,430.00000000,242.00000000,439.03692627,935.73919678
983070,1.24000000,6.00000000,444.00000000,256.00000000,474.38684082,1040.98559570
983071,1.24000000,6.04000000,243.00000000,174.00000000,78.91175842,34.07519913
983072,1.24000000,6.08000000,235.00000000,149.00000000,78.05789185,35.36000061
983073,1.24000000,6.12000000,233.00000000,129.00000000,80.85428619,39.06079865
983074,1.24000000,6.16000000,233.00000000,138.00000000,84.47733307,43.34880066
983075,1.24000000,6.20000000,232.00000000,122.00000000,88.26947021,47.98559952
983076,1.24000000,6.24000000,232.00000000,105.00000000,93.97631073,54.70560074
983077,1.24000000,6.28000000,232.00000000,87.00000000,98.92269135,60.20959854
983078,1.24000000,6.32000000,231.00000000,77.00000000,104.93917084,67.22399902
983079,1.24000000,6.36000000,229.00000000,71.00000000,111.31284332,74.91200256
983080,1.24000000,6.40000000,225.00000000,25.00000000,118.26381683,83.39360046
983085,1.24000000,6.60000000,104.00000000,269.00000000,43.61136627,27.62560081
983086,1.24000000,6.64000000,182.00000000,242.00000000,145.63891602,183.82879639
983087,1.24000000,6.68000000,342.00000000,203.00000000,482.53427124,1052.40795898
983088,1.24000000,6.72000000,237.00000000,186.00000000,254.80271912,457.22079468
983089,1.24000000,6.76000000,119.00000000,166.00000000,58.93940735,44.34880066
983093,1.24000000,6.92000000,56.00000000,3.00000000,19.16126823,9.52000046
983094,1.24000000,6.96000000,64.00000000,6.00000000,24.61441612,13.74240017
983095,1.24000000,7.00000000,27.00000000,3.00000000,5.93950987,1.73119998
983096,1.24000000,7.04000000,122.00000000,4.00000000,46.05577087,22.23679924
983097,1.24000000,7.08000000,140.00000000,29.00000000,49.33232117,22.59040070
983098,1.24000000,7.12000000,215.00000000,157.00000000,81.87482452,40.31679916
983099,1.24000000,7.16000000,217.00000000,213.00000000,80.37545013,38.71519852
983100,1.24000000,7.20000000,162.00000000,102.00000000,49.51724243,19.76959991
983101,1.24000000,7.24000000,141.00000000,103.00000000,39.43869781,14.29119968
983102,1.24000000,7.28000000,136.00000000,111.00000000,36.81103134,13.07359982
983103,1.24000000,7.32000000,134.00000000,119.00000000,35.55685425,12.46560001
983104,1.24000000,7.36000000,133.00000000,102.00000000,35.16752243,12.47999954
983105,1.24000000,7.40000000,133.00000000,118.00000000,35.70496368,13.12479973
983106,1.24000000,7.44000000,134.00000000,125.00000000,37.18478012,14.47519970
983107,1.24000000,7.48000000,134.00000000,127.00000000,38.12354279,15.37919998
983108,1.24000000,7.52000000,138.00000000,123.00000000,41.56478882,18.01919937
983109,1.24000000,7.56000000,141.00000000,125.00000000,44.65511703,20.53440094
983110,1.24000000,7.60000000,159.00000000,132.00000000,54.96675110,27.01919937
983111,1.24000000,7.64000000,197.00000000,154.00000000,75.31972504,38.24800110
983112,1.24000000,7.68000000,226.00000000,241.00000000,91.85294342,48.38399887
983113,1.24000000,7.72000000,182.00000000,55.00000000,76.34954834,43.20959854
983114,1.24000000,7.76000000,148.00000000,23.00000000,67.07725525,41.27360153
1048584,1.28000000,5.12000000,209.00000000,18.00000000,93.10208893,62.76800156
1048585,1.28000000,5.16000000,217.00000000,102.00000000,89.11491394,55.59680176
1048586,1.28000000,5.20000000,245.00000000,183.00000000,106.78829193,71.02719879
1048587,1.28000000,5.24000000,230.00000000,208.00000000,88.31982422,51.94400024
1048588,1.28000000,5.28000000,196.00000000,221.00000000,57.96182632,24.44799995
