Ref,x1,y1,x2,y2,Angular Connectivity,Angular Shortest Path Angle,Angular Shortest Path Order,Axial Line Ref,Connectivity,Segment Length
3006,534002.537153,185314.906938,534004.552658,185309.071061,2.9971817,-1,-1,960,5,6.1741171
3007,534004.552658,185309.071061,534010.554461,185291.69289,4,-1,-1,960,6,18.385387
3008,534010.554461,185291.69289,534037.097711,185214.83713,2.9276934,-1,-1,960,4,81.310219
3009,534037.097711,185214.83713,534044.722809,185216.533927,2.9276934,-1,-1,961,4,7.8116097
3010,534044.722809,185216.533927,534127.802419,185235.021457,2.9463863,-1,-1,961,4,85.111755
3011,534127.802419,185235.021457,534143.945249,185183.417283,0.94638616,-1,-1,962,1,54.070156
3012,534002.085988,185314.753353,534004.552658,185309.071061,4,-1,-1,963,5,6.1945872
3013,534004.552658,185309.071061,534011.675256,185292.663237,2.8064513,-1,-1,963,5,17.887093
3014,534011.675256,185292.663237,534044.722809,185216.533927,3.1935487,-1,-1,963,5,82.992844
3015,534044.722809,185216.533927,534106.650248,185073.876071,4,-1,-1,963,6,155.51936
3016,534106.650248,185073.876071,534148.432962,184977.624189,4,-1,-1,963,6,104.9296
3017,534148.432962,184977.624189,534194.135257,184872.343048,4,-1,-1,963,5,114.7729
3018,533961.840022,185369.18253,533980.877155,185377.623284,2,-1,-1,964,2,20.824474
3019,533738.963058,185225.181866,533885.357283,185275.016932,2.9902229,-1,-1,965,4,154.64412
3020,533885.357283,185275.016932,534002.085988,185314.753353,1.9579314,-1,-1,965,4,123.30683
3021,534002.085988,185314.753353,534002.537153,185314.906938,3.0518456,-1,-1,965,4,0.47659016
3022,533776.266241,185088.853886,533777.707853,185087.77316,4,-1,-1,966,5,1.8017257
3023,533777.707853,185087.77316,533781.997826,185084.557117,4,-1,-1,966,6,5.3616042
3024,533781.997826,185084.557117,533899.914922,184996.15879,2.1999979,-1,-1,966,5,147.37268
3025,533899.914922,184996.15879,533919.218582,184981.68751,3.8000021,-1,-1,966,4,24.125696
3026,533773.250393,185086.242865,533776.266241,185088.853886,2.863806,-1,-1,967,4,3.9890811
3027,533776.266241,185088.853886,533779.757822,185091.876782,3.1361938,-1,-1,967,5,4.6183367
3028,533779.757822,185091.876782,534010.554461,185291.69289,4,-1,-1,967,6,305.27621
3029,534010.554461,185291.69289,534011.675256,185292.663237,4,-1,-1,967,5,1.4824823
3030,533899.914922,184996.15879,533912.446314,184978.356559,2.9005306,-1,-1,968,4,21.770512
3031,533912.446314,184978.356559,533948.054058,184927.771813,1.9011412,-1,-1,968,4,61.860554
3032,533948.054058,184927.771813,533975.536711,184888.72966,2.1101878,-1,-1,968,4,47.74501
3033,533975.536711,184888.72966,534011.969996,184836.972142,1.8197601,-1,-1,968,4,63.294746
3034,534011.969996,184836.972142,534020.469962,184824.896999,3.2683802,-1,-1,968,4,14.766805
3035,534202.626236,185377.22658,534243.157243,185381.12067,3.1072955,-1,-1,969,3,40.717644
3036,534202.626236,185377.22658,534219.241676,185315.836772,1.1072954,-1,-1,970,1,63.598595
3037,534171.855864,185265.709754,534257.294738,185299.590899,2.9563963,-1,-1,971,4,91.911552
3038,534257.294738,185299.590899,534261.390788,185301.215205,3.0436037,-1,-1,971,4,4.4063578
3039,534043.917232,185043.020738,534060.150026,185006.125573,2.8949175,-1,-1,972,4,40.308273
3040,534060.150026,185006.125573,534086.662864,184945.865121,3.1050825,-1,-1,972,4,65.835045
3041,533615.789208,185127.900715,533681.203353,185147.128896,0.94579983,-1,-1,973,2,68.181618
3042,533681.203353,185147.128896,533756.110965,185169.147637,3.0542002,-1,-1,973,4,78.076729
3043,533682.174022,185410.751451,533713.564681,185308.176167,2.9667449,-1,-1,974,4,107.27097
3044,533713.564681,185308.176167,533738.963058,185225.181866,2.0530772,-1,-1,974,4,86.793617
3045,533738.963058,185225.181866,533756.110965,185169.147637,1.9872334,-1,-1,974,4,58.599365
3046,533756.110965,185169.147637,533779.757822,185091.876782,2.9929445,-1,-1,974,5,80.808159
3047,533779.757822,185091.876782,533780.699343,185088.800171,2.9785285,-1,-1,974,5,3.2174516
3048,533780.699343,185088.800171,533781.997826,185084.557117,3.0214717,-1,-1,974,5,4.4372926
3049,533781.997826,185084.557117,533821.909787,184954.136768,3.0852489,-1,-1,974,5,136.39073
3050,533821.909787,184954.136768,533864.073626,184816.357951,2.3144917,-1,-1,974,4,144.08606
3051,533864.073626,184816.357951,533886.682775,184742.478014,2.6002593,-1,-1,974,4,77.262016
3052,533158.254648,185130.900782,533158.863237,185131.006543,4,-1,-1,975,5,0.61771047
3053,533158.863237,185131.006543,533163.15654,185131.752634,3.8555851,-1,-1,975,5,4.3576484
3054,533163.15654,185131.752634,533403.743436,185173.561886,2.1444147,-1,-1,975,5,244.19269
3055,533403.743436,185173.561886,533467.724037,185184.680451,2.7003996,-1,-1,975,5,64.939507
3056,533467.724037,185184.680451,533666.531189,185219.229209,3.2996004,-1,-1,975,4,201.78677
3057,533652.924272,185286.094802,533666.531189,185219.229209,3.0182667,-1,-1,976,4,68.236031
3058,533666.531189,185219.229209,533681.203353,185147.128896,2.9817333,-1,-1,976,4,73.578041
3059,533588.703491,185262.709695,533593.104049,185264.312097,2.7569511,-1,-1,977,3,4.6832261
3060,533593.104049,185264.312097,533652.924272,185286.094802,1.408689,-1,-1,977,4,63.662746
3061,533652.924272,185286.094802,533713.564681,185308.176167,2.9054894,-1,-1,977,4,64.535614
3062,533317.419075,185304.37128,533372.388618,185296.383776,2.1401625,-1,-1,978,4,55.546837
3063,533372.388618,185296.383776,533588.141072,185265.033256,4,-1,-1,978,6,218.0183
3064,533588.141072,185265.033256,533593.104049,185264.312097,4,-1,-1,978,5,5.0150981
3065,533276.074293,185038.234979,533417.176813,185034.607304,2.10077,-1,-1,979,4,141.14914
3066,533417.176813,185034.607304,533500.340762,185032.4692,2.839272,-1,-1,979,5,83.191429
3067,533500.340762,185032.4692,533601.465182,185029.869342,3.160728,-1,-1,979,5,101.15784
3068,533601.465182,185029.869342,533608.516892,185029.688046,4,-1,-1,979,5,7.05404
3069,533664.029642,184928.161088,533709.924949,184830.675932,2.9463861,-1,-1,980,3,107.74848
3070,533757.892699,184943.604175,533758.279643,184848.644928,2.7760887,-1,-1,981,3,94.960037
3071,533709.924949,184830.675932,533758.279643,184848.644928,1.7224751,-1,-1,982,2,51.585476
3072,534060.150026,185006.125573,534060.162077,185006.128643,2,-1,-1,983,2,0.012435302
3073,532912.573068,184804.525559,533053.975845,184827.790253,2.0016496,-1,-1,984,3,143.30385
3074,533053.975845,184827.790253,533245.991874,184859.382236,3.0392272,-1,-1,984,5,194.59755
3075,533245.991874,184859.382236,533420.603733,184888.110749,4,-1,-1,984,6,176.9594
3076,533420.603733,184888.110749,533529.514905,184906.029669,4,-1,-1,984,6,110.37541
3077,533529.514905,184906.029669,533609.154799,184919.132649,2.8227789,-1,-1,984,5,80.710602
3078,533609.154799,184919.132649,533664.029642,184928.161088,2.0009136,-1,-1,984,4,55.612598
3079,533664.029642,184928.161088,533757.892699,184943.604175,2.2775249,-1,-1,984,4,95.124985
3080,533757.892699,184943.604175,533821.909787,184954.136768,2.8987825,-1,-1,984,4,64.877754
3081,533500.340762,185032.4692,533529.514905,184906.029669,4,-1,-1,985,5,129.76164
3082,533529.514905,184906.029669,533569.966628,184730.713572,4,-1,-1,985,6,179.92241
3083,533569.966628,184730.713572,533570.393797,184728.862237,4,-1,-1,985,5,1.8999774
3084,533609.154799,184919.132649,533705.7259,184714.769783,4,-1,-1,986,5,226.03133
3085,533705.7259,184714.769783,533713.678894,184697.939731,4,-1,-1,986,6,18.614531
3086,533713.678894,184697.939731,533713.916698,184697.436493,4,-1,-1,986,5,0.55659574
3087,533467.724037,185184.680451,533539.293337,185089.08992,2.657191,-1,-1,988,3,119.41405
3088,533539.293337,185089.08992,533591.76317,185094.576616,1.6287733,-1,-1,989,2,52.75592
3089,533601.836251,185027.394509,533608.516892,185029.688046,2.8888893,-1,-1,990,3,7.0633755
3090,533608.516892,185029.688046,533773.250393,185086.242865,0.4706406,-1,-1,990,4,174.17111
3091,533773.250393,185086.242865,533777.707853,185087.77316,3.7562551,-1,-1,990,5,4.7128282
3092,533777.707853,185087.77316,533780.699343,185088.800171,4,-1,-1,990,5,3.1628728
3093,533864.073626,184816.357951,533948.054058,184927.771813,4,-1,-1,991,4,139.51976
3094,533591.76317,185094.576616,533601.465182,185029.869342,2.9715824,-1,-1,992,4,65.43058
3095,533601.465182,185029.869342,533601.836251,185027.394509,3.1157851,-1,-1,992,4,2.502497
3096,534448.979216,184662.829463,534570.706344,184773.270765,2,-1,-1,993,3,164.36172
3097,534570.706344,184773.270765,534573.571302,184775.870101,4,-1,-1,993,5,3.8684018
3098,531448.583794,186119.776035,531639.208118,186176.661364,1.2020545,-1,-1,994,1,198.93108
3099,531634.276668,185996.618663,531634.398834,186001.078808,3.0633159,-1,-1,995,4,4.4618177
3100,531634.398834,186001.078808,531639.208118,186176.661364,2.1387386,-1,-1,995,3,175.64841
3101,531404.362801,185941.199013,531485.702607,185960.805589,3.1271603,-1,-1,996,4,83.669479
3102,531485.702607,185960.805589,531634.276668,185996.618663,1.7048252,-1,-1,996,4,152.82941
3103,531634.276668,185996.618663,531646.420154,185999.545792,3.1680145,-1,-1,996,4,12.49129
3104,531774.326624,185983.234557,531808.213662,186140.561203,2,-1,-1,997,2,160.93478
3105,532232.168083,186052.409944,532232.168083,186061.623836,3.6162722,-1,-1,998,4,9.213891
3106,532232.168083,186061.623836,532232.168083,186164.356624,2.383728,-1,-1,998,4,102.73279
3107,531634.398834,186001.078808,531646.420154,185999.545792,3.7686696,-1,-1,999,4,12.118674
3108,531646.420154,185999.545792,531774.326624,185983.234557,1.1770195,-1,-1,999,4,128.94232
3109,531774.326624,185983.234557,531830.105023,185976.121433,3.054311,-1,-1,999,5,56.230122
3110,531830.105023,185976.121433,531833.815594,185975.648244,4,-1,-1,999,5,3.7406206
3111,531611.397049,186201.937586,531729.336574,186208.11593,2,-1,-1,1000,3,118.10124
3112,531729.336574,186208.11593,531738.065155,186208.573183,4,-1,-1,1000,6,8.7405491
3113,531738.065155,186208.573183,531901.096327,186217.113684,2,-1,-1,1000,3,163.25471
3114,533414.953523,185129.65016,533417.176813,185034.607304,2.1442327,-1,-1,1001,4,95.068855
3115,533417.176813,185034.607304,533420.603733,184888.110749,4,-1,-1,1001,6,146.53664
3116,533420.603733,184888.110749,533423.884322,184747.869714,4,-1,-1,1001,6,140.2794
3117,533423.884322,184747.869714,533423.887045,184747.753284,4,-1,-1,1001,5,0.11646171
3118,533010.386283,184522.162992,533010.390843,184522.164755,4,-1,-1,1002,5,0.0048893243
3119,533010.390843,184522.164755,533086.251089,184551.497661,4,-1,-1,1002,6,81.333855
3120,533086.251089,184551.497661,533157.875206,184579.192582,4,-1,-1,1002,6,76.792076
3121,533157.875206,184579.192582,533218.273946,184602.546982,4,-1,-1,1002,6,64.756744
3122,533218.273946,184602.546982,533287.133982,184629.173115,4,-1,-1,1002,6,73.828552
3123,533287.133982,184629.173115,533304.38241,184635.842571,4,-1,-1,1002,5,18.49297
3124,533898.254831,184587.966399,533909.730138,184595.360684,4,-1,-1,1003,5,13.651304
3125,533909.730138,184595.360684,534111.51456,184725.383487,4,-1,-1,1003,5,240.04767
3126,531513.695715,185381.948432,531514.04502,185379.892965,2.9419971,-1,-1,1004,4,2.0849361
3127,531514.04502,185379.892965,531533.346514,185266.31416,3.0580027,-1,-1,1004,5,115.20718
3128,531533.346514,185266.31416,531547.871102,185180.844852,4,-1,-1,1004,6,86.694672
3129,531547.871102,185180.844852,531547.876423,185180.813542,4,-1,-1,1004,6,0.031759456
3130,531547.876423,185180.813542,531547.94495,185180.410294,4,-1,-1,1004,5,0.40902951
3131,533053.492613,186156.302667,533149.484994,186169.533317,2.2855535,-1,-1,1005,4,96.899879
3132,533149.484994,186169.533317,533301.545693,186190.491876,4,-1,-1,1005,6,153.49826
3133,533301.545693,186190.491876,533363.172133,186198.985862,4,-1,-1,1005,6,62.209049
3134,533363.172133,186198.985862,533376.151121,186200.774759,4,-1,-1,1005,5,13.101689
3135,533014.741804,186697.344179,533110.220936,186323.336981,2.1563807,-1,-1,1006,3,386.00214
3136,533110.220936,186323.336981,533149.484994,186169.533317,3.0996876,-1,-1,1006,5,158.73636
3137,533149.484994,186169.533317,533203.202797,185959.111995,2.7972589,-1,-1,1006,5,217.16983
3138,533203.202797,185959.111995,533203.928823,185956.268034,3.2027411,-1,-1,1006,5,2.9351711
3139,533203.928823,185956.268034,533236.340523,185829.306165,2.935509,-1,-1,1006,5,131.03372
3140,533236.340523,185829.306165,533236.977334,185826.811672,3.0644908,-1,-1,1006,5,2.5744946
3141,533236.977334,185826.811672,533271.166948,185692.885426,3.0057452,-1,-1,1006,5,138.22145
3142,533271.166948,185692.885426,533295.450503,185597.762814,2.0227342,-1,-1,1006,4,98.173325
3143,533295.450503,185597.762814,533312.411078,185531.3255,1.9649276,-1,-1,1006,4,68.568054
3144,533312.411078,185531.3255,533312.501514,185530.971246,3.0065932,-1,-1,1006,5,0.36561531
3145,533312.501514,185530.971246,533345.783708,185400.599514,4,-1,-1,1006,6,134.55293
3146,533345.783708,185400.599514,533372.388618,185296.383776,4,-1,-1,1006,6,107.55808
3147,533372.388618,185296.383776,533403.743436,185173.561886,4,-1,-1,1006,6,126.76096
3148,533403.743436,185173.561886,533414.953523,185129.65016,2.1442327,-1,-1,1006,4,45.320038
3149,534264.976488,185620.167047,534279.655749,185620.810199,3.2729731,-1,-1,1007,4,14.693344
3150,534279.655749,185620.810199,534334.014446,185623.191852,2.7270269,-1,-1,1007,5,54.410847
3151,534334.014446,185623.191852,534412.935623,185626.649678,4,-1,-1,1007,5,78.996887
3152,534176.710099,185822.188994,534184.280413,185807.380201,3.8419764,-1,-1,1008,4,16.631598
3153,534184.280413,185807.380201,534203.175002,185770.419246,1.0869238,-1,-1,1008,4,41.510452
3154,534203.175002,185770.419246,534238.636127,185701.051394,3.0710998,-1,-1,1008,5,77.906288
3155,534238.636127,185701.051394,534250.71711,185677.418984,2.1454506,-1,-1,1008,5,26.541306
3156,534250.71711,185677.418984,534259.64948,185659.945786,3.8545494,-1,-1,1008,5,19.623962
3157,534259.64948,185659.945786,534279.655749,185620.810199,4,-1,-1,1008,5,43.952759
3158,533838.381224,185504.185388,533963.079874,185565.518616,1.7276689,-1,-1,1009,3,138.96588
3159,533963.079874,185565.518616,534026.779909,185596.849579,2.9728639,-1,-1,1009,5,70.988197
3160,534026.779909,185596.849579,534159.753252,185662.252727,3.0214717,-1,-1,1009,5,148.18732
3161,534159.753252,185662.252727,534177.063226,185670.766665,2.126708,-1,-1,1009,4,19.290472
3162,534177.063226,185670.766665,534238.636127,185701.051394,2.8518205,-1,-1,1009,5,68.617683
3163,534238.636127,185701.051394,534312.931149,185737.593518,3.1749818,-1,-1,1009,4,82.795395
3164,534169.473009,186201.549951,534202.952547,186067.128351,4,-1,-1,1010,5,138.52814
3165,534202.952547,186067.128351,534226.554557,185972.365394,4,-1,-1,1010,6,97.657936
3166,534226.554557,185972.365394,534252.973957,185866.29051,3.079603,-1,-1,1010,5,109.31544
3167,534252.973957,185866.29051,534270.521398,185795.836873,1.8460462,-1,-1,1010,3,72.605972
3168,534203.175002,185770.419246,534270.521398,185795.836873,2.9256492,-1,-1,1011,3,71.983284
3169,534252.973957,185866.29051,534301.227736,185884.958497,2.881022,-1,-1,1012,3,51.738968
3170,534240.373208,186215.165831,534263.351286,186090.482751,1.8858988,-1,-1,1013,3,126.78274
3171,534263.351286,186090.482751,534283.895682,185979.005256,2.1614981,-1,-1,1013,4,113.35477
3172,534283.895682,185979.005256,534301.227736,185884.958497,1.8383911,-1,-1,1013,3,95.630501
3173,534065.423289,185953.707069,534072.622655,185954.540725,3.6150119,-1,-1,1014,4,7.2474723
3174,534072.622655,185954.540725,534148.690053,185963.349011,2.3849881,-1,-1,1014,5,76.575684
3175,534148.690053,185963.349011,534226.554557,185972.365394,4,-1,-1,1014,6,78.384796
3176,534226.554557,185972.365394,534283.895682,185979.005256,4,-1,-1,1014,5,57.724281
3177,534026.518069,186174.096471,534026.541429,186173.964141,4,-1,-1,1015,5,0.13437672
3178,534026.541429,186173.964141,534029.325164,186158.194904,4,-1,-1,1015,6,16.013058
3179,534029.325164,186158.194904,534041.328288,186090.199883,2.9141521,-1,-1,1015,5,69.046349
3180,534041.328288,186090.199883,534055.468183,186010.100523,3.0858479,-1,-1,1015,5,81.337837
3181,534055.468183,186010.100523,534055.468296,186010.099885,2.9609067,-1,-1,1015,5,0.00064874464
3182,534055.468296,186010.099885,534065.423289,185953.707069,2.0012481,-1,-1,1015,4,57.264751
3183,534065.423289,185953.707069,534066.261111,185948.960992,3.0378451,-1,-1,1015,4,4.8194594
3184,533925.739209,185825.708727,533926.299087,185826.199798,3.9999998,-1,-1,1016,5,0.74472439
3185,533926.299087,185826.199798,533950.094524,185847.070861,3.7505035,-1,-1,1016,5,31.651604
3186,533950.094524,185847.070861,533964.732346,185859.909747,1.4032409,-1,-1,1016,4,19.470564
3187,533964.732346,185859.909747,534025.586183,185913.284866,1.9921591,-1,-1,1016,4,80.945
3188,534025.586183,185913.284866,534066.261111,185948.960992,1.5069535,-1,-1,1016,4,54.103935
3189,534066.261111,185948.960992,534072.622655,185954.540725,3.3471429,-1,-1,1016,4,8.4618359
3190,533964.732346,185859.909747,534001.331221,185789.354938,2,-1,-1,1017,2,79.482445
3191,534026.176836,186174.03094,534026.518069,186174.096471,3.0095515,-1,-1,1018,4,0.34746903
3192,534026.518069,186174.096471,534067.690086,186182.003265,2.9904485,-1,-1,1018,5,41.924366
3193,534067.690086,186182.003265,534097.489687,186187.726066,4,-1,-1,1018,6,30.344137
3194,534097.489687,186187.726066,534169.473009,186201.549951,2.9653907,-1,-1,1018,5,73.298691
3195,534169.473009,186201.549951,534240.373208,186215.165831,2.0393753,-1,-1,1018,3,72.195778
3196,534094.937148,186198.912144,534097.489687,186187.726066,3.210762,-1,-1,1019,4,11.473613
3197,534097.489687,186187.726066,534131.328429,186039.43343,4,-1,-1,1019,6,152.10446
3198,534131.328429,186039.43343,534148.690053,185963.349011,4,-1,-1,1019,6,78.040146
3199,534148.690053,185963.349011,534162.319885,185903.618548,3.0818472,-1,-1,1019,5,61.26582
3200,534162.319885,185903.618548,534180.55343,185823.713083,1.8206327,-1,-1,1019,4,81.959412
3201,534180.55343,185823.713083,534184.280413,185807.380201,3.0975204,-1,-1,1019,4,16.752714
3202,533658.20685,185927.887688,533695.330228,185950.925576,1.1666279,-1,-1,1020,3,43.690842
3203,533695.330228,185950.925576,533712.56666,185961.622096,3.2305775,-1,-1,1020,5,20.285711
3204,533712.56666,185961.622096,533735.492123,185975.849094,2.9892268,-1,-1,1020,5,26.981186
3205,533735.492123,185975.849094,533849.459912,186046.574799,2.1526582,-1,-1,1020,4,134.12971
3206,533849.459912,186046.574799,533851.104445,186047.595357,2.8581147,-1,-1,1020,5,1.9354657
3207,533851.104445,186047.595357,533954.590795,186111.816529,3.0272589,-1,-1,1020,5,121.79402
3208,533954.590795,186111.816529,534029.325164,186158.194904,2.9727409,-1,-1,1020,5,87.955551
