Ref,x1,y1,x2,y2,Angular Connectivity,Axial Line Ref,Connectivity,Metric Shortest Path Distance,Metric Shortest Path Order,Segment Length
76,531168.634422,183891.041697,531177.606206,183921.056404,3.7623262,20,5,-1,-1,31.326914
77,531177.606206,183921.056404,531183.34523,183940.256055,1.3914185,20,4,-1,-1,20.039038
78,531183.34523,183940.256055,531206.527247,184017.810468,1.9921591,20,4,-1,-1,80.945
79,531206.527247,184017.810468,531222.022192,184069.648122,1.5069535,20,4,-1,-1,54.103935
80,531222.022192,184069.648122,531224.447434,184077.761662,3.3471429,20,4,-1,-1,8.468255
81,531103.958023,183944.145791,531183.34523,183940.256055,2,21,2,-1,-1,79.482445
82,531203.452509,184493.406007,531204.222228,184490.526812,3.4714265,22,4,-1,-1,2.9803076
83,531204.222228,184490.526812,531222.402703,184422.521245,0.52857327,22,2,-1,-1,70.393799
84,531340.829339,184549.913463,531374.160466,184412.387824,3.2168517,23,4,-1,-1,141.50713
85,531374.160466,184412.387824,531391.966563,184338.919115,2.0359912,23,4,-1,-1,75.595688
86,531391.966563,184338.919115,531399.550847,184307.626034,1.8674352,23,4,-1,-1,32.199043
87,531399.550847,184307.626034,531408.976546,184268.735201,2.1719398,23,4,-1,-1,40.016754
88,531408.976546,184268.735201,531426.238998,184197.509594,2.9666958,23,5,-1,-1,73.287651
89,531426.238998,184197.509594,531433.414157,184167.904584,4,23,6,-1,-1,30.462101
90,531433.414157,184167.904584,531443.260115,184127.279747,6,23,7,-1,-1,41.800961
91,531040.97912,184117.3203,531060.553704,184121.39462,3.0975204,24,4,-1,-1,19.99411
92,531060.553704,184121.39462,531140.793407,184138.095983,1.8206327,24,4,-1,-1,81.959412
93,531140.793407,184138.095983,531200.805668,184150.587138,3.081847,24,5,-1,-1,61.298454
94,531200.805668,184150.587138,531426.238998,184197.509594,4,24,6,-1,-1,230.26486
95,531426.238998,184197.509594,531437.346019,184199.821447,3.2086754,24,4,-1,-1,11.345068
96,531379.770132,183732.449503,531382.423865,183753.991164,4,25,5,-1,-1,21.704504
97,531382.423865,183753.991164,531384.917414,183774.232535,2.938067,25,5,-1,-1,20.394382
98,531384.917414,183774.232535,531401.51399,183908.955152,3.061933,25,5,-1,-1,135.74104
99,531401.51399,183908.955152,531402.048405,183913.293264,3.1397986,25,5,-1,-1,4.3709054
100,531402.048405,183913.293264,531409.529487,183974.020905,2.8602016,25,5,-1,-1,61.186707
101,531409.529487,183974.020905,531417.15255,184035.901078,3.0251722,25,5,-1,-1,62.34795
102,531417.15255,184035.901078,531427.917161,184123.282742,2.9748278,25,5,-1,-1,88.042221
103,531427.917161,184123.282742,531428.742019,184129.978524,3.0389733,25,5,-1,-1,6.746398
104,531428.742019,184129.978524,531433.414157,184167.904584,2.9610264,25,5,-1,-1,38.212757
105,531433.414157,184167.904584,531437.346019,184199.821447,3.2086754,25,4,-1,-1,32.158134
106,531369.421493,183500.038298,531375.100124,183572.394391,2.3176184,26,3,-1,-1,72.578583
107,531375.100124,183572.394391,531375.741875,183580.571474,1.6658194,26,4,-1,-1,8.2022266
108,531375.741875,183580.571474,531383.460727,183678.923698,1.9227529,26,4,-1,-1,98.654655
109,531383.460727,183678.923698,531387.345888,183728.427727,1.934917,26,4,-1,-1,49.65625
110,531387.345888,183728.427727,531389.575254,183756.833909,2.5515666,26,4,-1,-1,28.49353
111,531389.575254,183756.833909,531390.928794,183774.080479,2.7092693,26,5,-1,-1,17.299603
112,531390.928794,183774.080479,531401.51399,183908.955152,4,26,6,-1,-1,135.28941
113,531401.51399,183908.955152,531401.85296,183913.274241,4,26,6,-1,-1,4.3323708
114,531401.85296,183913.274241,531406.589691,183973.628831,2.8657327,26,4,-1,-1,60.540176
115,531297.758244,183720.335774,531303.086878,183722.453957,3.2741685,27,4,-1,-1,5.734199
116,531303.086878,183722.453957,531357.702997,183744.164384,2.7258315,27,5,-1,-1,58.77298
117,531357.702997,183744.164384,531382.423865,183753.991164,4,27,6,-1,-1,26.602385
118,531382.423865,183753.991164,531389.575254,183756.833909,4,27,5,-1,-1,7.6956849
119,531299.446867,183775.091082,531311.820019,183768.52249,3.3356996,28,4,-1,-1,14.008615
120,531311.820019,183768.52249,531357.702997,183744.164384,2.6643004,28,5,-1,-1,51.947716
121,531357.702997,183744.164384,531379.770132,183732.449503,3.2326641,28,5,-1,-1,24.983932
122,531379.770132,183732.449503,531387.345888,183728.427727,2.7673359,28,4,-1,-1,8.5771065
123,531304.31269,183959.573805,531306.49671,183903.993471,4,29,5,-1,-1,55.623226
124,531306.49671,183903.993471,531311.29242,183781.949157,2.6909027,29,5,-1,-1,122.1385
125,531311.29242,183781.949157,531311.820019,183768.52249,3.3090973,29,4,-1,-1,13.437029
126,531075.434914,183881.504842,531156.88079,183889.431752,2.9276934,30,4,-1,-1,81.830719
127,531156.88079,183889.431752,531168.490957,183890.561739,2.7533221,30,5,-1,-1,11.665026
128,531168.490957,183890.561739,531174.661661,183891.162317,3.2466779,30,5,-1,-1,6.1998625
129,531174.661661,183891.162317,531180.045933,183891.686354,4,30,6,-1,-1,5.4097123
130,531180.045933,183891.686354,531246.846002,183898.187827,3.0539846,30,5,-1,-1,67.115707
131,531246.846002,183898.187827,531306.49671,183903.993471,2.9460154,30,5,-1,-1,59.932568
132,531306.49671,183903.993471,531401.85296,183913.274241,4,30,6,-1,-1,95.806824
133,531401.85296,183913.274241,531402.048405,183913.293264,4,30,5,-1,-1,0.19636907
134,531056.009523,183972.375108,531073.801917,183889.143858,2.9463861,31,4,-1,-1,85.111755
135,531073.801917,183889.143858,531075.434914,183881.504842,2.9276934,31,4,-1,-1,7.8116097
136,530986.848212,183887.403694,531004.835486,183965.872851,2.7760887,32,3,-1,-1,80.504349
137,531004.835486,183965.872851,531056.009523,183972.375108,1.7224751,33,2,-1,-1,51.585476
138,530712.688736,183881.917068,530813.405101,183883.932657,4,34,5,-1,-1,100.73653
139,530813.405101,183883.932657,530917.857721,183886.023019,4,34,6,-1,-1,104.47353
140,530917.857721,183886.023019,530986.848212,183887.403694,2.8438089,34,5,-1,-1,69.004303
141,530986.848212,183887.403694,531029.291446,183888.25309,2.1506054,34,4,-1,-1,42.451733
142,531029.291446,183888.25309,531073.801917,183889.143858,3.0055857,34,5,-1,-1,44.519382
143,531073.801917,183889.143858,531157.130183,183890.811468,3.1265831,34,5,-1,-1,83.344948
144,531157.130183,183890.811468,531168.634422,183891.041697,2.8734171,34,5,-1,-1,11.506542
145,531168.634422,183891.041697,531174.661661,183891.162317,4,34,6,-1,-1,6.0284462
146,531174.661661,183891.162317,531180.080455,183891.270761,4,34,5,-1,-1,5.419879
147,531246.846002,183898.187827,531247.100529,183877.364907,2,35,2,-1,-1,20.824474
148,531380.713483,184038.933676,531417.15255,184035.901078,2.315361,36,3,-1,-1,36.565041
149,531367.863502,184047.323233,531380.713483,184038.933676,0.87075675,37,2,-1,-1,15.346227
150,531360.813158,184105.802482,531367.863502,184047.323233,2.5553956,38,3,-1,-1,58.902714
151,531177.606206,183921.056404,531180.045933,183891.686354,4,39,5,-1,-1,29.471209
152,531180.045933,183891.686354,531180.080455,183891.270761,3.0400231,39,5,-1,-1,0.41702437
153,531180.080455,183891.270761,531191.965639,183748.193874,1.8690072,39,4,-1,-1,143.56969
154,531191.965639,183748.193874,531210.219332,183528.451248,3.0909696,39,5,-1,-1,220.49948
155,531210.219332,183528.451248,531210.6055,183523.802459,3.3558173,39,4,-1,-1,4.6648011
156,531204.529923,183526.934938,531210.219332,183528.451248,4,40,5,-1,-1,5.8880019
157,531210.219332,183528.451248,531294.100666,183550.806851,2.8008873,40,5,-1,-1,86.80928
158,531294.100666,183550.806851,531375.100124,183572.394391,3.1991129,40,4,-1,-1,83.826813
159,530912.539003,183677.481209,530942.320478,183662.126313,3.7738943,41,4,-1,-1,33.506851
160,530942.320478,183662.126313,531101.00503,183580.310867,1.4153167,41,4,-1,-1,178.53447
161,531101.00503,183580.310867,531204.529923,183526.934938,1.2796584,41,4,-1,-1,116.47486
162,531204.529923,183526.934938,531210.6055,183523.802459,2.8869476,41,3,-1,-1,6.8355722
163,531101.00503,183580.310867,531156.88079,183889.431752,3.9999998,42,5,-1,-1,314.13025
164,531156.88079,183889.431752,531157.130183,183890.811468,4,42,5,-1,-1,1.4020742
165,531029.291446,183888.25309,531030.230687,183855.631128,2,43,2,-1,-1,32.635479
166,531191.965639,183748.193874,531247.250971,183744.871861,2.372308,44,4,-1,-1,55.385048
167,531247.250971,183744.871861,531255.303728,183744.387983,3.6276922,44,4,-1,-1,8.0672827
168,531247.250971,183744.871861,531250.811287,183746.933134,2.6622484,45,4,-1,-1,4.1139636
169,531250.811287,183746.933134,531299.446867,183775.091082,1.9825487,45,4,-1,-1,56.198662
170,531299.446867,183775.091082,531311.29242,183781.949157,3.3552032,45,4,-1,-1,13.687597
171,531250.811287,183746.933134,531255.303728,183744.387983,3.7100596,46,4,-1,-1,5.1633153
172,531255.303728,183744.387983,531297.758244,183720.335774,0.85895824,46,4,-1,-1,48.794411
173,531297.758244,183720.335774,531302.825685,183717.464863,3.4309821,46,4,-1,-1,5.8241816
174,531294.100666,183550.806851,531302.825685,183717.464863,2.7051506,47,4,-1,-1,166.88625
175,531302.825685,183717.464863,531303.086878,183722.453957,3.2948494,47,4,-1,-1,4.9959264
176,530707.321114,183575.611283,530723.063265,183688.758214,0.98894149,48,2,-1,-1,114.23679
177,530723.063265,183688.758214,530730.767941,183744.135682,1.182127,48,3,-1,-1,55.910877
178,530723.063265,183688.758214,530804.10279,183678.914813,3.0480838,49,4,-1,-1,81.635147
179,530804.10279,183678.914813,530912.24057,183665.779945,2.0126326,49,4,-1,-1,108.93256
180,530912.24057,183665.779945,530942.320478,183662.126313,2.9392834,49,4,-1,-1,30.300989
181,531140.793407,184138.095983,531154.133119,184099.625494,3.1072955,50,3,-1,-1,40.717644
182,531091.400795,184089.16428,531154.133119,184099.625494,1.1072954,51,1,-1,-1,63.598595
183,531060.553704,184121.39462,531060.782857,184116.994225,3.0436037,52,4,-1,-1,4.4063578
184,531060.782857,184116.994225,531065.497338,184026.462826,2.9563963,52,4,-1,-1,90.654068
185,530921.664603,184035.287141,531065.497338,184026.462826,3.0721309,53,4,-1,-1,144.10318
186,531065.497338,184026.462826,531206.527247,184017.810468,2.9278691,53,4,-1,-1,141.29507
187,531282.101437,184085.298468,531294.562642,184021.679734,4,54,4,-1,-1,64.827652
188,531268.479945,184016.651855,531294.562642,184021.679734,1.9948233,55,3,-1,-1,26.562881
189,531294.562642,184021.679734,531317.354673,184026.073282,1.9981046,55,3,-1,-1,23.211634
190,531268.479945,184016.651855,531279.573531,183955.446867,1.9839985,56,2,-1,-1,62.202236
191,531279.573531,183955.446867,531304.31269,183959.573805,2.0713086,57,3,-1,-1,25.08102
192,531304.31269,183959.573805,531329.366877,183963.753297,1.9357636,57,3,-1,-1,25.400402
193,531317.354673,184026.073282,531329.366877,183963.753297,2.0160015,58,2,-1,-1,63.467106
194,530810.256885,183814.547701,530916.075489,183816.143418,4,59,4,-1,-1,105.83064
195,531139.683702,184338.865635,531374.160466,184412.387824,4,60,4,-1,-1,245.73332
196,531482.315148,184748.987159,531497.55717,184683.196418,1.1047014,61,2,-1,-1,67.533257
197,531497.55717,184683.196418,531509.578303,184631.308342,1.5481352,61,4,-1,-1,53.262371
198,531509.578303,184631.308342,531511.947283,184621.082864,3.3471634,61,4,-1,-1,10.496307
199,531497.55717,184683.196418,531630.494451,184738.171078,4,62,5,-1,-1,143.85594
200,531630.494451,184738.171078,531630.95658,184738.362186,4,62,6,-1,-1,0.50008547
201,531630.95658,184738.362186,531823.351178,184817.924724,3.0497966,62,4,-1,-1,208.19673
202,531505.593873,184627.421654,531511.947283,184621.082864,3.6441982,63,4,-1,-1,8.9747467
203,531511.947283,184621.082864,531556.293506,184576.838695,0.91864121,63,3,-1,-1,62.642906
204,531456.481572,184579.514132,531505.593873,184627.421654,1.5875411,64,3,-1,-1,68.608665
205,531505.593873,184627.421654,531509.578303,184631.308342,3.0086384,64,4,-1,-1,5.5661507
206,531456.481572,184579.514132,531460.888429,184547.93665,2.5961795,65,4,-1,-1,31.883503
207,531460.888429,184547.93665,531482.086508,184396.041087,2.8942552,65,4,-1,-1,153.3676
208,531340.829339,184549.913463,531460.888429,184547.93665,3.4207692,66,5,-1,-1,120.07536
209,531460.888429,184547.93665,531553.316024,184546.414798,4,66,6,-1,-1,92.440125
210,531553.316024,184546.414798,531625.634924,184545.224043,4,66,6,-1,-1,72.328705
211,531625.634924,184545.224043,531703.701069,184543.938657,3.0542002,66,5,-1,-1,78.076729
212,531703.701069,184543.938657,531741.87479,184543.310114,1.086924,66,4,-1,-1,38.178894
213,531741.87479,184543.310114,531761.678527,184542.984038,3.8588758,66,4,-1,-1,19.806421
214,531538.448059,184394.494011,531553.316024,184546.414798,2.9553642,67,4,-1,-1,152.64659
215,531553.316024,184546.414798,531556.293506,184576.838695,2.5628395,67,4,-1,-1,30.569248
216,531482.086508,184396.041087,531518.163314,184395.05081,1.9056505,68,3,-1,-1,36.090393
217,531518.163314,184395.05081,531538.448059,184394.494011,1.9439689,68,3,-1,-1,20.292385
218,531505.488826,184115.712016,531507.882971,184168.477674,2.9565058,69,4,-1,-1,52.819942
219,531507.882971,184168.477674,531511.152555,184240.537515,2.0050292,69,4,-1,-1,72.13398
220,531511.152555,184240.537515,531514.300771,184309.922471,3.038465,69,5,-1,-1,69.456345
221,531514.300771,184309.922471,531518.163314,184395.05081,4,69,5,-1,-1,85.215919
222,531507.882971,184168.477674,531615.32223,184170.946889,4,70,4,-1,-1,107.46763
223,531613.248369,184095.680534,531613.45624,184103.224779,3.2994671,71,4,-1,-1,7.5471087
224,531613.45624,184103.224779,531615.32223,184170.946889,1.7326981,71,4,-1,-1,67.74781
225,531615.32223,184170.946889,531617.283802,184242.137946,1.9949708,71,4,-1,-1,71.218079
226,531617.283802,184242.137946,531619.20936,184312.021958,2.9728639,71,5,-1,-1,69.910538
227,531619.20936,184312.021958,531623.320591,184461.230308,3.021472,71,5,-1,-1,149.26498
228,531623.320591,184461.230308,531625.634924,184545.224043,2.9785283,71,5,-1,-1,84.025612
229,531625.634924,184545.224043,531630.939775,184737.752266,4,71,6,-1,-1,192.60129
230,531630.939775,184737.752266,531630.95658,184738.362186,4,71,6,-1,-1,0.61015153
231,531630.95658,184738.362186,531633.010974,184812.922017,4,71,6,-1,-1,74.588127
232,531633.010974,184812.922017,531633.367844,184825.873838,2.4730837,71,4,-1,-1,12.956737
233,531698.642997,184617.476624,531770.161158,184628.252284,2.9432633,72,4,-1,-1,72.325394
234,531770.161158,184628.252284,531879.573962,184644.73754,3.0567365,72,5,-1,-1,110.64775
235,531879.573962,184644.73754,532105.738049,184678.813743,4,72,6,-1,-1,228.71681
236,532105.738049,184678.813743,532255.038302,184701.308851,4,72,6,-1,-1,150.98541
237,532255.038302,184701.308851,532318.114524,184710.812562,4,72,6,-1,-1,63.788166
238,532318.114524,184710.812562,532331.424198,184712.817934,4,72,5,-1,-1,13.459901
239,531694.480481,184677.994327,531698.642997,184617.476624,1.5272908,73,3,-1,-1,60.660686
240,531698.642997,184617.476624,531703.701069,184543.938657,2.9485154,73,4,-1,-1,73.711716
241,531766.803216,184683.757865,531766.873125,184682.602301,3.118978,74,4,-1,-1,1.1576769
242,531766.873125,184682.602301,531770.161158,184628.252284,2.881022,74,4,-1,-1,54.449387
243,531715.155673,184708.648706,531766.803216,184683.757865,0.67563176,75,2,-1,-1,57.332561
244,531766.803216,184683.757865,531768.400689,184682.987985,3.3243682,75,4,-1,-1,1.773312
245,531766.873125,184682.602301,531768.400689,184682.987985,3.5566537,76,4,-1,-1,1.5755012
246,531768.400689,184682.987985,531859.675181,184706.03322,2.4433463,76,4,-1,-1,94.138809
247,531823.351178,184817.924724,531840.579372,184764.855448,2.043396,77,3,-1,-1,55.795689
248,531840.579372,184764.855448,531859.675181,184706.03322,2.0487919,77,4,-1,-1,61.844196
249,531859.675181,184706.03322,531879.573962,184644.73754,2.9576085,77,5,-1,-1,64.444717
250,531879.573962,184644.73754,531901.701338,184576.576952,4,77,6,-1,-1,71.662308
251,531901.701338,184576.576952,531925.343104,184503.751476,2.3847485,77,5,-1,-1,76.566856
252,531925.343104,184503.751476,531927.582575,184496.85307,3.6152513,77,4,-1,-1,7.2528086
253,531922.917862,184495.637935,531927.582575,184496.85307,3.0376058,78,4,-1,-1,4.8203835
254,531927.582575,184496.85307,531982.997107,184511.288281,2.0014875,78,4,-1,-1,57.263824
255,531982.997107,184511.288281,532061.708828,184531.792295,2.0467546,78,4,-1,-1,81.338486
256,532061.708828,184531.792295,532138.276036,184551.737674,2.9141521,78,4,-1,-1,79.122406
257,531868.743121,184314.398734,531869.530092,184317.03151,4,79,5,-1,-1,2.7478776
258,531869.530092,184317.03151,531878.664683,184347.590879,3.7505035,79,5,-1,-1,31.895388
259,531878.664683,184347.590879,531884.2409,184366.245868,1.4032409,79,4,-1,-1,19.470564
260,531884.2409,184366.245868,531907.422917,184443.800281,1.9921591,79,4,-1,-1,80.945
261,531907.422917,184443.800281,531922.917862,184495.637935,1.5069535,79,4,-1,-1,54.103935
262,531922.917862,184495.637935,531925.343104,184503.751476,3.3471429,79,4,-1,-1,8.468255
263,531804.853693,184370.135604,531884.2409,184366.245868,2,80,2,-1,-1,79.482445
264,531916.367005,184931.967133,531938.230796,184850.183819,2,81,2,-1,-1,84.655396
265,531741.87479,184543.310114,531761.449374,184547.384434,3.0975204,82,4,-1,-1,19.99411
266,531761.449374,184547.384434,531841.689077,184564.085797,1.8206327,82,4,-1,-1,81.959412
267,531841.689077,184564.085797,531901.701338,184576.576952,3.081847,82,5,-1,-1,61.298454
268,531901.701338,184576.576952,532120.267351,184622.070021,4,82,5,-1,-1,223.25035
269,531998.653914,184146.325587,532003.898144,184148.410219,3.2880764,83,4,-1,-1,5.6433716
270,532003.898144,184148.410219,532058.026282,184169.926669,0.84325552,83,4,-1,-1,58.247856
271,532058.026282,184169.926669,532058.598667,184170.154197,3.8686681,83,4,-1,-1,0.61594892
272,532000.342537,184201.080895,532012.715689,184194.512304,3.3356996,84,4,-1,-1,14.008615
273,532012.715689,184194.512304,532058.598667,184170.154197,2.1127338,84,4,-1,-1,51.947716
274,532058.598667,184170.154197,532058.7804,184170.05772,2.5515666,84,4,-1,-1,0.20575434
275,532005.20836,184385.563619,532007.590037,184324.953165,4,85,5,-1,-1,60.65723
276,532007.590037,184324.953165,532012.18809,184207.93897,2.6909027,85,5,-1,-1,117.1045
277,532012.18809,184207.93897,532012.715689,184194.512304,3.3090973,85,4,-1,-1,13.437029
278,531776.355963,184307.375936,531856.707494,184313.483848,2.914227,86,4,-1,-1,80.583344
279,531856.707494,184313.483848,531868.743121,184314.398734,2.766788,86,5,-1,-1,12.070351
280,531868.743121,184314.398734,531881.941456,184315.402004,3.2332118,86,5,-1,-1,13.236411
281,531881.941456,184315.402004,531915.473787,184317.95096,3.9644392,86,5,-1,-1,33.62907
282,531915.473787,184317.95096,531947.787758,184320.407302,1.0760794,86,4,-1,-1,32.407196
283,531947.787758,184320.407302,532007.590037,184324.953165,2.9594817,86,5,-1,-1,59.974808
284,532007.590037,184324.953165,532191.504377,184338.93339,2.1401627,86,5,-1,-1,184.44493
285,532191.504377,184338.93339,532192.740776,184339.027375,3.8598375,86,4,-1,-1,1.2399658
286,531756.905192,184398.364922,531774.697587,184315.133671,2.9463861,87,4,-1,-1,85.111755
287,531774.697587,184315.133671,531776.355963,184307.375936,2.914227,87,4,-1,-1,7.9330111
288,531687.743881,184313.393507,531705.731156,184391.862665,2.7760887,88,3,-1,-1,80.504349
289,531705.731156,184391.862665,531756.905192,184398.364922,1.7224751,89,2,-1,-1,51.585476
290,531399.550847,184307.626034,531514.300771,184309.922471,4,90,5,-1,-1,114.7729
291,531514.300771,184309.922471,531619.20936,184312.021958,4,90,6,-1,-1,104.9296
292,531619.20936,184312.021958,531687.743881,184313.393507,2.8438091,90,5,-1,-1,68.548241
293,531687.743881,184313.393507,531730.187116,184314.242904,2.1506054,90,4,-1,-1,42.451733
294,531730.187116,184314.242904,531774.697587,184315.133671,3.0055857,90,5,-1,-1,44.519382
295,531774.697587,184315.133671,531857.67382,184316.794236,3.1935487,90,5,-1,-1,82.992844
296,531857.67382,184316.794236,531869.530092,184317.03151,2.8064513,90,5,-1,-1,11.858646
297,531869.530092,184317.03151,531881.750679,184317.276075,4,90,6,-1,-1,12.223033
298,531881.750679,184317.276075,531915.473787,184317.95096,4,90,5,-1,-1,33.729862
299,531947.787758,184320.407302,531947.996199,184303.35472,2,91,2,-1,-1,17.053856
300,532081.461237,184465.020062,532156.350838,184461.379486,0.3372978,92,1,-1,-1,74.978035
301,532068.759172,184473.313046,532081.461237,184465.020062,0.89269346,93,2,-1,-1,15.169577
302,532061.708828,184531.792295,532068.759172,184473.313046,2.5553956,94,3,-1,-1,58.902714
303,531878.664683,184347.590879,531881.750679,184317.276075,4,95,5,-1,-1,30.471474
304,531881.750679,184317.276075,531881.941456,184315.402004,4,95,6,-1,-1,1.8837563
305,531881.941456,184315.402004,531896.338513,184173.974747,2.8972082,95,5,-1,-1,142.15817
306,531896.338513,184173.974747,531909.900138,184040.754222,3.1027918,95,4,-1,-1,133.90903
307,531613.45624,184103.224779,531634.652213,184091.701761,3.8000021,96,4,-1,-1,24.125696
308,531634.652213,184091.701761,531764.12857,184021.312993,2.1999979,96,5,-1,-1,147.37268
309,531764.12857,184021.312993,531768.839084,184018.752161,4,96,6,-1,-1,5.3616042
310,531768.839084,184018.752161,531770.422015,184017.891613,4,96,5,-1,-1,1.8017257
311,531769.304224,184014.062342,531770.422015,184017.891613,2.863806,97,4,-1,-1,3.9890811
312,531770.422015,184017.891613,531771.716132,184022.324929,3.1361938,97,5,-1,-1,4.6183367
313,531771.716132,184022.324929,531856.707494,184313.483848,4,97,6,-1,-1,303.31015
314,531856.707494,184313.483848,531857.67382,184316.794236,4,97,5,-1,-1,3.4485443
315,531730.187116,184314.242904,531731.126357,184281.620941,2,98,2,-1,-1,32.635479
316,531896.338513,184173.974747,531948.146641,184170.861675,2.3723078,99,4,-1,-1,51.901573
317,531948.146641,184170.861675,531956.199398,184170.377797,3.6276922,99,4,-1,-1,8.0672827
318,531948.146641,184170.861675,531951.706957,184172.922947,2.6622484,100,4,-1,-1,4.1139636
319,531951.706957,184172.922947,532000.342537,184201.080895,1.9825487,100,4,-1,-1,56.198662
320,532000.342537,184201.080895,532012.18809,184207.93897,3.3552032,100,4,-1,-1,13.687597
321,531951.706957,184172.922947,531956.199398,184170.377797,3.7100596,101,4,-1,-1,5.1633153
322,531956.199398,184170.377797,531998.653914,184146.325587,0.85895824,101,4,-1,-1,48.794411
323,531998.653914,184146.325587,532003.537735,184143.558704,3.4309821,101,4,-1,-1,5.6131411
324,531996.761181,184052.338685,532003.537735,184143.558704,2.7190585,102,4,-1,-1,91.471382
325,532003.537735,184143.558704,532003.898144,184148.410219,3.2809415,102,4,-1,-1,4.8648834
326,531428.742019,184129.978524,531443.260115,184127.279747,3.2683804,103,4,-1,-1,14.766805
327,531443.260115,184127.279747,531443.260655,184127.279646,2.4523826,103,4,-1,-1,0.00054904696
328,531443.260655,184127.279646,531505.488826,184115.712016,1.3673773,103,4,-1,-1,63.294197
329,531505.488826,184115.712016,531603.201562,184097.54814,1.6801716,103,4,-1,-1,99.386642
330,531603.201562,184097.54814,531613.248369,184095.680534,2.3311572,103,4,-1,-1,10.218918
331,531613.248369,184095.680534,531634.652213,184091.701761,2.9005306,103,4,-1,-1,21.770512
332,531841.689077,184564.085797,531855.028789,184525.615307,3.1072955,104,3,-1,-1,40.717644
333,531792.296465,184515.154093,531855.028789,184525.615307,1.1072954,105,1,-1,-1,63.598595
334,531761.449374,184547.384434,531761.678527,184542.984038,3.0436037,106,4,-1,-1,4.4063578
335,531761.678527,184542.984038,531766.393008,184452.452639,2.9563963,106,4,-1,-1,90.654068
336,531623.320591,184461.230308,531766.393008,184452.452639,3.0721309,107,4,-1,-1,143.34143
337,531766.393008,184452.452639,531907.422917,184443.800281,2.9278691,107,4,-1,-1,141.29507
338,531982.997107,184511.288281,531995.458312,184447.669548,4,108,4,-1,-1,64.827652
339,531969.375615,184442.641668,531995.458312,184447.669548,1.9948233,109,3,-1,-1,26.562881
340,531995.458312,184447.669548,532018.250343,184452.063096,1.9981046,109,3,-1,-1,23.211634
341,531969.375615,184442.641668,531980.469201,184381.43668,1.9839985,110,2,-1,-1,62.202236
342,531980.469201,184381.43668,532005.20836,184385.563619,2.0713086,111,3,-1,-1,25.08102
343,532005.20836,184385.563619,532030.262547,184389.74311,1.9357636,111,3,-1,-1,25.400402
344,532018.250343,184452.063096,532030.262547,184389.74311,2.0160015,112,2,-1,-1,63.467106
345,531511.152555,184240.537515,531617.283802,184242.137946,4,113,4,-1,-1,106.14331
346,531840.579372,184764.855448,532065.637693,184835.424404,4,114,5,-1,-1,235.86273
347,532065.637693,184835.424404,532065.742601,184835.457299,4,114,5,-1,-1,0.10994491
348,531899.241389,185485.279851,531915.167438,185423.081177,3.9999998,115,5,-1,-1,64.205254
349,531915.167438,185423.081177,531944.588673,185308.177482,4,115,6,-1,-1,118.61057
350,531944.588673,185308.177482,532007.130218,185063.923478,2.8177576,115,5,-1,-1,252.13382
351,532007.130218,185063.923478,532028.820743,184979.211825,3.1822422,115,5,-1,-1,87.444511
352,532028.820743,184979.211825,532065.631923,184835.446936,2.8998556,115,5,-1,-1,148.40285
353,532065.631923,184835.446936,532065.637693,184835.424404,3.1001444,115,5,-1,-1,0.023258917
354,532065.637693,184835.424404,532105.738049,184678.813743,4,115,6,-1,-1,161.66304
355,532105.738049,184678.813743,532120.267351,184622.070021,3.0289359,115,5,-1,-1,58.574318
356,532120.267351,184622.070021,532138.276036,184551.737674,1.9684119,115,4,-1,-1,72.601318
357,532138.276036,184551.737674,532150.82805,184502.716185,1.7590818,115,4,-1,-1,50.602959
358,532150.82805,184502.716185,532192.740776,184339.027375,2.3548493,115,4,-1,-1,168.96953
359,532192.740776,184339.027375,532192.81355,184338.743157,2.888721,115,5,-1,-1,0.29338688
360,532192.81355,184338.743157,532228.455686,184199.543934,4,115,6,-1,-1,143.6899
361,532228.455686,184199.543934,532261.643266,184069.9309,4,115,6,-1,-1,133.79445
362,532261.643266,184069.9309,532299.160501,183923.408539,4,115,6,-1,-1,151.24928
363,532299.160501,183923.408539,532357.210596,183696.695749,4,115,6,-1,-1,234.02672
364,532357.210596,183696.695749,532374.142774,183630.567669,3.9999998,115,5,-1,-1,68.261421
365,532043.330785,184058.549569,532152.168852,183881.925076,4,116,4,-1,-1,207.4655
366,531851.815074,184033.007546,531862.993667,183955.735208,3.0542002,117,4,-1,-1,78.076729
367,531862.993667,183955.735208,531868.459909,183917.949652,1.086924,117,4,-1,-1,38.178894
368,531868.459909,183917.949652,531871.295683,183898.347287,3.8588758,117,4,-1,-1,19.806421
369,531406.589691,183973.628831,531409.529487,183974.020905,2.8657327,118,4,-1,-1,2.9658256
370,531409.529487,183974.020905,531620.571974,184002.16717,4,118,6,-1,-1,212.91112
371,531620.571974,184002.16717,531764.12857,184021.312993,4,118,6,-1,-1,144.82768
372,531764.12857,184021.312993,531768.526919,184021.899591,3.0214715,118,5,-1,-1,4.4372926
373,531768.526919,184021.899591,531771.716132,184022.324929,2.9785283,118,5,-1,-1,3.2174516
374,531771.716132,184022.324929,531851.815074,184033.007546,2.9929445,118,5,-1,-1,80.808159
375,531851.815074,184033.007546,531909.900138,184040.754222,1.9872334,118,4,-1,-1,58.599365
376,531909.900138,184040.754222,531996.761181,184052.338685,1.8882091,118,4,-1,-1,87.630135
