Ref,x,y,Connectivity,Point First Moment,Point Second Moment,Visual Entropy,Visual Integration [HH],Visual Integration [P-value],Visual Integration [Tekl],Visual Mean Depth,Visual Node Count,Visual Relativised Entropy
4194313,4.5,5.34,50,14.490868,5.3351998,2.0880167,3.3367448,0.40028805,0.8100391,3.4836462,1866,2.5000293
4194314,4.5,5.4,48,15.632152,6.3432002,2.0747139,3.3259742,0.39899597,0.80972898,3.491689,1866,2.514823
4194322,4.5,5.88,74,35.6339,23.4396,2.0608728,3.7844765,0.45399958,0.82230556,3.1898124,1866,2.3666053
4194323,4.5,5.94,168,225.85088,491.79599,1.7634401,5.2714195,0.6323787,0.85643941,2.572118,1866,2.251153
4194324,4.5,6,173,229.59454,494.97119,1.768788,5.2804246,0.63345891,0.85662258,2.569437,1866,2.2452078
4194325,4.5,6.06,92,64.336433,70.430397,2.042769,4.230989,0.50756484,0.83348525,2.9587131,1866,2.2587917
4194333,4.5,6.54,139,93.433472,89.276398,2.0071428,4.2802,0.51346838,0.83466184,2.936193,1866,2.2760162
4194334,4.5,6.6,158,124.51421,162.43201,1.8770988,4.7791595,0.5733254,0.84605008,2.7340484,1866,2.2576315
4194335,4.5,6.66,200,210.6964,383.04721,1.7388208,5.3946953,0.64716727,0.85892648,2.5361931,1866,2.2511566
4194336,4.5,6.72,170,151.34776,247.896,1.7085205,5.3314252,0.63957721,0.85765541,2.5544236,1866,2.28667
4194337,4.5,6.78,151,115.42937,147.312,2.0309155,4.450274,0.53387105,0.83865106,2.8621984,1866,2.2141652
4194338,4.5,6.84,139,92.948479,87.786003,2.0221643,4.3354282,0.52009374,0.83597022,2.9115281,1866,2.2496703
4259847,4.56,5.22,88,32.237072,15.624,2.2472854,3.5086951,0.42091584,0.81489021,3.3619304,1866,2.3175275
4259858,4.56,5.88,76,43.336647,34.5672,2.0071414,4.1336727,0.49589041,0.83112764,3.0048258,1866,2.3121295
4259859,4.56,5.94,177,236.74698,519.3324,1.7731262,5.2894602,0.63454288,0.8568061,2.566756,1866,2.2400458
4259860,4.56,6,179,239.13281,522.0036,1.7755046,5.296711,0.63541269,0.8569532,2.5646112,1866,2.2367387
4259861,4.56,6.06,91,69.459953,81.709198,2.0419388,4.2321472,0.50770378,0.83351308,2.9581769,1866,2.259166
4259869,4.56,6.54,133,97.064064,96.872398,1.9829928,4.1425362,0.4969537,0.83134413,3.0005362,1866,2.3335991
4259870,4.56,6.6,153,132.04245,182.1996,1.8525788,4.7600255,0.57102996,0.84563035,2.7410188,1866,2.2822633
4259871,4.56,6.66,205,221.362,407.82239,1.7432808,5.4041266,0.64829868,0.859115,2.5335121,1866,2.2460451
4259872,4.56,6.72,171,157.71863,261.98279,1.7099828,5.3369484,0.64023972,0.85776681,2.552815,1866,2.2843888
4259873,4.56,6.78,148,125.6739,172.8828,2.0101364,4.2683797,0.51205033,0.83438015,2.941555,1866,2.2781005
4259874,4.56,6.84,136,99.259254,99.651604,1.9935113,4.1682315,0.50003624,0.83196962,2.9882038,1866,2.3180785
4325379,4.62,4.98,29,10.526446,4.8168001,2.1696458,3.0098934,0.36107776,0.80026507,3.7533512,1866,2.559077
4325380,4.62,5.04,27,10.363832,5.0544,2.1610022,3.0545063,0.36642969,0.80164558,3.7131367,1866,2.5467377
4325382,4.62,5.16,42,13.111806,4.8779998,2.2015831,3.0293615,0.36341321,0.80086941,3.7356567,1866,2.5283477
4325383,4.62,5.22,79,31.655003,16.495199,2.2376621,3.5015411,0.42005759,0.81469202,3.366756,1866,2.3263528
4325384,4.62,5.28,18,4.6849713,1.53,2.1401598,3.0087214,0.36093718,0.8002286,3.7544236,1866,2.5866215
4325385,4.62,5.34,8,1.5748416,0.42840001,2.3054831,2.4856548,0.29818821,0.78273308,4.3340483,1866,2.705982
4325386,4.62,5.4,5,0.78973669,0.14399999,2.285295,2.4768913,0.2971369,0.7824167,4.3458443,1866,2.7246323
4325395,4.62,5.94,198,254.58084,552.30481,1.7977493,5.6182485,0.67398554,0.86333013,2.4750671,1866,2.159019
4325396,4.62,6,213,263.87207,559.68481,1.7983798,5.4963737,0.65936494,0.860946,2.5077748,1866,2.1818233
4325407,4.62,6.66,214,230.51831,429.138,1.7514857,5.4249921,0.65080178,0.85953116,2.5276139,1866,2.2359469
4390915,4.68,4.98,52,31.550014,26.863199,1.9951108,3.6720841,0.44051656,0.81933481,3.2568364,1866,2.4535263
4390916,4.68,5.04,63,31.972794,22.986,2.0117035,3.684339,0.44198671,0.81966203,3.2493298,1866,2.4371428
4390917,4.68,5.1,86,35.995468,20.181601,2.0237153,3.7287822,0.44731829,0.82084197,3.2225201,1866,2.4166849
4390918,4.68,5.16,83,31.063511,15.2712,2.0192621,3.7242897,0.44677934,0.82072318,3.2252011,1866,2.4213047
4390919,4.68,5.22,111,42.938576,22.5072,2.1174746,4.0165806,0.48184362,0.82823467,3.0632708,1866,2.2566473
4390920,4.68,5.28,77,23.798407,8.9244003,2.2137742,3.0961142,0.37142113,0.80291927,3.6766756,1866,2.497812
4390921,4.68,5.34,73,21.833822,7.7435999,2.1952574,3.0757816,0.36898196,0.80229849,3.69437,1866,2.5201182
4390922,4.68,5.4,69,21.495625,7.8587999,2.1917906,3.0721133,0.3685419,0.80218619,3.697587,1866,2.5232346
4390923,4.68,5.46,67,22.799067,8.9460001,2.1830211,3.0654109,0.36773786,0.80198067,3.7034853,1866,2.5325663
4390925,4.68,5.58,100,50.78516,33.638401,2.0056903,4.0931678,0.49103132,0.83013403,3.0246649,1866,2.3223493
4390926,4.68,5.64,108,51.15778,32.004002,1.9919869,4.1931095,0.5030207,0.83257252,2.9764075,1866,2.3067858
4390927,4.68,5.7,112,50.425503,29.923201,1.9968381,4.1965251,0.50343043,0.83265507,2.9747989,1866,2.3023107
4390928,4.68,5.76,112,47.529652,26.6796,1.9982067,4.1999464,0.5038408,0.83273768,2.9731903,1866,2.3002543
4390929,4.68,5.82,111,44.588276,23.5548,1.9975809,4.1999464,0.5038408,0.83273768,2.9731903,1866,2.3006575
4390930,4.68,5.88,112,43.512558,22.2444,1.999994,4.2045164,0.50438911,0.83284801,2.9710455,1866,2.2975481
4390931,4.68,5.94,247,280.00711,588.6972,1.8209081,5.8879247,0.70633686,0.86847138,2.4075067,1866,2.0963905
4390932,4.68,6,243,277.24197,586.61279,1.81717,5.8789663,0.70526218,0.86830342,2.4096515,1866,2.1008079
4390933,4.68,6.06,111,43.159447,22.3092,1.9799807,4.2344666,0.50798202,0.83356875,2.9571044,1866,2.3059447
4390934,4.68,6.12,108,43.143097,23.115601,1.9743714,4.2252054,0.50687104,0.83334631,2.9613941,1866,2.3127511
4390935,4.68,6.18,107,44.836731,25.3944,1.9737289,4.2252054,0.50687104,0.83334631,2.9613941,1866,2.3131711
4390936,4.68,6.24,103,45.106926,26.8992,1.9405771,4.1570206,0.49869129,0.83169711,2.9935658,1866,2.3593078
4390937,4.68,6.3,100,47.674759,30.780001,2.0390837,3.7715476,0.45244858,0.82196724,3.197319,1866,2.3929791
4390938,4.68,6.36,99,51.966438,35.971199,2.0350733,3.755054,0.45046994,0.8215344,3.2069705,1866,2.4014182
4390941,4.68,6.54,36,8.7006168,2.4119999,1.8849796,3.5678213,0.42800882,0.81651646,3.3227882,1866,2.5793817
4390942,4.68,6.6,38,8.1782675,2.0411999,1.9048516,3.5952086,0.43129432,0.81726277,3.3050938,1866,2.5539434
4390943,4.68,6.66,208,237.31578,454.7124,1.744843,5.4441009,0.65309411,0.85991126,2.5222521,1866,2.2371776
4390944,4.68,6.72,92,41.058079,27.252001,2.0097632,3.8466406,0.46145701,0.82392001,3.1544235,1866,2.3925385
4390945,4.68,6.78,47,13.897485,5.8104,1.9148991,3.9257815,0.47095105,0.82594693,3.110992,1866,2.4411266
4390946,4.68,6.84,49,17.590961,9.0143995,1.9265642,3.9448192,0.47323489,0.8264299,3.1008043,1866,2.4261882
4456451,4.74,4.98,19,4.7092104,1.5336,2.1974242,2.7355402,0.32816535,0.79141194,4.0294905,1866,2.6588566
4456452,4.74,5.04,19,3.8903277,1.08,2.1974242,2.7355402,0.32816535,0.79141194,4.0294905,1866,2.6588566
4456453,4.74,5.1,101,47.750916,33.631199,2.0471456,3.7541418,0.45036051,0.82151043,3.2075067,1866,2.3918607
4456454,4.74,5.16,108,46.481113,29.700001,2.0726292,3.7844765,0.45399958,0.82230556,3.1898124,1866,2.3622277
4456455,4.74,5.22,124,54.393486,34.509602,2.1333873,4.0375657,0.48436108,0.82875782,3.052547,1866,2.2394726
4456456,4.74,5.28,94,33.595375,17.384399,2.0381229,3.744138,0.44916043,0.82124716,3.2134049,1866,2.4011965
4456457,4.74,5.34,85,25.755903,10.08,2.0275586,3.7332854,0.44785851,0.82096094,3.2198391,1866,2.4117813
4456458,4.74,5.4,77,21.822584,7.3836002,2.2137742,3.0961142,0.37142113,0.80291927,3.6766756,1866,2.497812
4456459,4.74,5.46,69,20.97303,7.4772,2.1917906,3.0721133,0.3685419,0.80218619,3.697587,1866,2.5232346
4456461,4.74,5.58,114,55.881252,36.194401,1.9993563,4.20223,0.50411481,0.83279282,2.9721179,1866,2.298918
4456462,4.74,5.64,119,54.230438,32.781601,2.0054929,4.2079506,0.50480103,0.83293086,2.9694369,1866,2.2929161
4456463,4.74,5.7,115,48.356792,27.2232,2.0018363,4.2045164,0.50438911,0.83284801,2.9710455,1866,2.2963734
4456464,4.74,5.76,116,46.477165,25.2108,1.9862378,4.2426028,0.5089581,0.83376384,2.9533513,1866,2.2991612
4456465,4.74,5.82,115,43.886303,22.669201,1.9856476,4.2426028,0.5089581,0.83376384,2.9533513,1866,2.2995288
4456466,4.74,5.88,114,41.198471,20.16,1.9863967,4.2460995,0.50937754,0.83384764,2.9517426,1866,2.2978525
4456467,4.74,5.94,249,287.36337,617.37482,1.8223431,5.8969102,0.70741481,0.86863965,2.4053619,1866,2.0938282
4456468,4.74,6,242,281.45349,612.02881,1.8158026,5.8812032,0.70553052,0.86834538,2.4091153,1866,2.1015606
4456469,4.74,6.06,114,41.532856,20.681999,1.9854968,4.2437677,0.50909781,0.83379179,2.9528151,1866,2.2992222
4456470,4.74,6.12,112,42.31995,21.967199,1.9810625,4.2356267,0.50812119,0.83359659,2.9565685,1866,2.3048515
4456471,4.74,6.18,113,45.093845,24.7824,1.9821358,4.2367878,0.50826049,0.83362442,2.9560323,1866,2.303767
4456472,4.74,6.24,109,45.749901,26.427601,1.9764069,4.2286735,0.50728709,0.83342963,2.9597855,1866,2.31024
4456473,4.74,6.3,109,49.672199,31.086,1.975471,4.2263608,0.50700963,0.83337408,2.9608579,1866,2.3116415
4456474,4.74,6.36,101,50.970631,34.866001,2.0398886,3.7724681,0.45255902,0.82199138,3.1967828,1866,2.3922234
4456477,4.74,6.54,38,8.2639532,2.1131999,1.9048516,3.5952086,0.43129432,0.81726277,3.3050938,1866,2.5539434
4456478,4.74,6.6,54,12.779916,3.8664,1.9487604,3.6409428,0.43678075,0.81849945,3.2761395,1866,2.5044045
4456479,4.74,6.66,206,243.79559,479.4516,1.7289603,5.7116785,0.68519372,0.8651318,2.4509382,1866,2.2007682
4456480,4.74,6.72,121,74.389793,66.830399,1.9616634,4.5700183,0.54823601,0.84139127,2.8134048,1866,2.2382493
4456481,4.74,6.78,71,30.464565,20.804399,1.9694842,3.9896238,0.47860977,0.82755959,3.0772119,1866,2.379195
4456482,4.74,6.84,69,34.929482,27.187201,1.9662228,3.9865365,0.47823942,0.82748204,3.0788205,1866,2.3826191
4521989,4.8,5.1,118,76.504601,77.144402,1.9909638,4.2542806,0.51035899,0.83404344,2.9479892,1866,2.2923536
4521990,4.8,5.16,135,79.917587,75.0168,2.0299044,4.3562012,0.52258575,0.83645904,2.9024129,1866,2.2357566
4521991,4.8,5.22,150,88.453079,79.613998,2.0389655,4.5781403,0.54921037,0.84157521,2.8101876,1866,2.1760566
4521992,4.8,5.28,138,75.326904,64.821602,2.0021753,4.389606,0.52659309,0.83724147,2.8879356,1866,2.2501371
4521993,4.8,5.34,138,73.716286,60.343201,2.0126102,4.2837591,0.51389533,0.83474654,2.9345844,1866,2.2692125
4521994,4.8,5.4,143,73.406425,55.760399,2.016995,4.2897038,0.51460844,0.83488786,2.9319036,1866,2.2647407
4521995,4.8,5.46,153,77.191536,54.680401,2.0216753,4.2932782,0.5150373,0.8349728,2.930295,1866,2.261564
4521996,4.8,5.52,159,76.362732,50.1768,2.0256758,4.2992496,0.51575363,0.83511454,2.927614,1866,2.2576935
4521997,4.8,5.58,136,64.972977,42.177601,2.0065572,4.2683797,0.51205033,0.83438015,2.941555,1866,2.2780957
4521998,4.8,5.64,126,57.114014,35.636398,1.9977285,4.2577968,0.51078081,0.83412749,2.9463806,1866,2.2868333
4521999,4.8,5.7,122,51.983185,30.747601,1.9937816,4.2531099,0.51021856,0.83401543,2.9485254,1866,2.2908349
4522000,4.8,5.76,120,48.22731,26.9568,1.9912956,4.2496018,0.50979769,0.83393145,2.950134,1866,2.2935829
4522001,4.8,5.82,120,45.958439,24.368401,1.9917598,4.2507706,0.50993794,0.83395946,2.9495978,1866,2.2928832
4522002,4.8,5.88,123,45.541508,23.014799,2.0002046,4.2683797,0.51205033,0.83438015,2.941555,1866,2.2815554
4522003,4.8,5.94,253,297.43344,649.00439,1.8255805,5.9104404,0.70903796,0.86889261,2.4021447,1866,2.0891173
4522004,4.8,6,246,290.94547,642.6684,1.8191407,5.8946614,0.70714504,0.86859751,2.4058981,1866,2.0967562
4522005,4.8,6.06,124,45.321541,22.572001,1.998994,4.2636695,0.51148534,0.83426774,2.9436998,1866,2.2839384
4522006,4.8,6.12,119,45.287621,23.9184,1.9898089,4.2472663,0.50951755,0.83387554,2.9512064,1866,2.2953176
4522007,4.8,6.18,118,47.062252,26.2764,1.988315,4.2449331,0.50923765,0.83381969,2.9522789,1866,2.2970593
4522008,4.8,6.24,119,50.425186,29.9196,1.9893411,4.2460995,0.50937754,0.83384764,2.9517426,1866,2.2960207
4522009,4.8,6.3,120,54.281704,34.243198,1.9903591,4.2472663,0.50951755,0.83387554,2.9512064,1866,2.2949903
4522010,4.8,6.36,122,59.027763,39.481201,1.990935,4.2460995,0.50937754,0.83384764,2.9517426,1866,2.2950945
4522011,4.8,6.42,127,64.998177,45.680401,1.9957962,4.2519403,0.51007819,0.83398741,2.9490616,1866,2.2901688
4522012,4.8,6.48,123,67.705948,51.202801,1.9914376,4.2460995,0.50937754,0.83384764,2.9517426,1866,2.2948143
4522013,4.8,6.54,121,66.871994,53.6688,2.001945,4.2766471,0.51304215,0.83457726,2.9378016,1866,2.2777021
4522014,4.8,6.6,128,74.703209,63.234001,2.0298767,4.3586583,0.52288049,0.83651674,2.9013405,1866,2.2347655
4522015,4.8,6.66,246,293.98352,554.27399,1.742607,6.0022531,0.72005212,0.87059802,2.380697,1866,2.1426759
4522016,4.8,6.72,173,153.96219,204.62399,1.8482565,5.2786207,0.63324261,0.85658592,2.5699732,1866,2.1779921
4522017,4.8,6.78,106,70.131638,71.326797,1.9811988,4.2496018,0.50979769,0.83393145,2.950134,1866,2.3003914
4522018,4.8,6.84,97,68.947617,74.318398,1.968804,4.2344666,0.50798202,0.83356875,2.9571044,1866,2.313833
4587525,4.86,5.1,125,81.561676,82.206001,2.010334,4.2968593,0.51546687,0.83505785,2.9286864,1866,2.2659516
4587526,4.86,5.16,140,85.678276,81.291603,2.0057395,4.5835714,0.54986191,0.84169799,2.808043,1866,2.2002673
4587527,4.86,5.22,153,91.075554,82.681198,2.0422463,4.5835714,0.54986191,0.84169799,2.808043,1866,2.1723499
4587528,4.86,5.28,141,75.427177,64.011597,2.0069988,4.3996019,0.52779227,0.83747476,2.883646,1866,2.2439609
4587529,4.86,5.34,136,69.732285,56.5056,2.0112712,4.2825718,0.51375294,0.83471829,2.9351206,1866,2.2703459
4587530,4.86,5.4,137,67.506149,51.112801,2.0121791,4.2837591,0.51389533,0.83474654,2.9345844,1866,2.2694209
4587531,4.86,5.46,140,66.392876,46.6884,2.0148592,4.287324,0.51432294,0.8348313,2.9329758,1866,2.2666891
4587532,4.86,5.52,130,66.531189,46.439999,2.0042903,4.2719188,0.51247489,0.83446455,2.9399464,1866,2.278141
4587533,4.86,5.58,130,62.35323,41.0364,2.0028911,4.2683797,0.51205033,0.83438015,2.941555,1866,2.2802541
4587534,4.86,5.64,129,58.567005,36.439201,2.0019405,4.2672009,0.51190895,0.83435202,2.9420912,1866,2.2812197
4587535,4.86,5.7,126,54.42841,32.292,1.9986697,4.2601438,0.51106238,0.83418357,2.9453082,1866,2.2854187
4587536,4.86,5.76,125,51.456871,29.106001,1.9981563,4.2601438,0.51106238,0.83418357,2.9453082,1866,2.2857096
4587537,4.86,5.82,125,49.410576,26.758801,1.9995347,4.2636695,0.51148534,0.83426774,2.9436998,1866,2.2836201
4587538,4.86,5.88,127,48.974621,25.660801,2.0260475,4.3451791,0.52126348,0.83619988,2.9072387,1866,2.2410963
4587539,4.86,5.94,254,306.41269,680.65198,1.8258548,5.9194951,0.71012419,0.86906165,2.4000001,1866,2.0874863
4587540,4.86,6,248,300.89941,675.06842,1.8203542,5.9059238,0.70849609,0.86880821,2.4032171,1866,2.0940194
4587541,4.86,6.06,127,48.397877,25.117201,2.0033114,4.2707381,0.51233333,0.83443642,2.9404826,1866,2.2788627
4587542,4.86,6.12,122,47.612988,25.7544,1.9960798,4.2589698,0.51092154,0.8341555,2.9458444,1866,2.2873552
4587543,4.86,6.18,121,48.735336,27.201599,1.9918401,4.2496018,0.50979769,0.83393145,2.950134,1866,2.2932608
4587544,4.86,6.24,120,50.958431,30.193199,1.9889342,4.2437677,0.50909781,0.83379179,2.9528151,1866,2.2971201
4587545,4.86,6.3,122,55.292965,34.768799,1.9923704,4.2496018,0.50979769,0.83393145,2.950134,1866,2.2929533
4587546,4.86,6.36,125,60.291412,40.060799,1.9953268,4.2531099,0.51021856,0.83401543,2.9485254,1866,2.2899573
4587547,4.86,6.42,124,65.015152,46.026001,2.0020862,4.2719188,0.51247489,0.83446455,2.9399464,1866,2.2791824
4587548,4.86,6.48,105,57.214291,43.966801,1.9845183,4.2589698,0.51092154,0.8341555,2.9458444,1866,2.2951334
4587549,4.86,6.54,118,63.858616,50.788799,2.0019176,4.2825718,0.51375294,0.83471829,2.9351206,1866,2.2758663
4587550,4.86,6.6,132,79.121712,67.611603,2.035984,4.3722215,0.52450758,0.83683485,2.8954422,1866,2.2268074
4587551,4.86,6.66,241,297.25278,576.93958,1.737821,5.9929438,0.71893537,0.870426,2.3828418,1866,2.1479533
4587552,4.86,6.72,189,208.0434,375.1524,1.6847093,5.8500385,0.70179194,0.86775982,2.4166219,1866,2.2143936
4587553,4.86,6.78,115,78.119087,78.084,2.0138631,4.3402982,0.52067798,0.83608496,2.9093833,1866,2.2514236
4587554,4.86,6.84,103,74.706573,79.970398,1.9764593,4.2426028,0.5089581,0.83376384,2.9533513,1866,2.3058739
4653061,4.92,5.1,97,44.326412,30.7908,2.0582654,3.7678699,0.45200738,0.82187086,3.1994638,1866,2.377274
4653062,4.92,5.16,104,44.646534,28.843201,2.0992672,3.9783275,0.47725463,0.82727569,3.0831099,1866,2.2811863
4653063,4.92,5.22,109,47.062271,32.180401,2.118221,4.0228534,0.4825961,0.82839125,3.0600536,1866,2.254215
4653064,4.92,5.28,93,28.94323,13.1904,2.079555,3.9317737,0.47166988,0.82609916,3.1077747,1866,2.3092995
4653065,4.92,5.34,82,21.266308,7.3404002,2.0376077,3.7770777,0.45311198,0.82211208,3.1941018,1866,2.388875
4653066,4.92,5.4,73,17.099033,4.7304001,2.1978569,3.0757816,0.36898196,0.80229849,3.69437,1866,2.5180366
4653067,4.92,5.46,69,18.095757,5.6195998,2.1945047,3.0727241,0.36861515,0.80220491,3.697051,1866,2.5208044
4653069,4.92,5.58,98,47.944439,31.4496,2.0154335,4.048141,0.48562971,0.82902062,3.0471849,1866,2.327508
4653070,4.92,5.64,106,46.332607,27.738001,1.9924251,4.1976647,0.50356716,0.83268261,2.9742627,1866,2.3049867
4653071,4.92,5.7,114,48.044708,27.572399,2.0042458,4.2148356,0.50562704,0.83309674,2.9662199,1866,2.2914927
4653072,4.92,5.76,116,46.765038,25.559999,2.0080814,4.2217431,0.50645566,0.83326304,2.9630027,1866,2.2867117
4653073,4.92,5.82,117,45.57,24.0084,2.0120413,4.230989,0.50756484,0.83348525,2.9587131,1866,2.2811129
4653074,4.92,5.88,125,50.928265,28.3536,2.0433397,4.3208842,0.51834899,0.8356269,2.9179626,1866,2.2336328
4653075,4.92,5.94,246,311.36606,711.02881,1.8187081,5.8991613,0.70768481,0.86868173,2.4048257,1866,2.0964019
4653076,4.92,6,239,304.92523,704.52362,1.812055,5.8834419,0.7057991,0.86838734,2.4085791,1866,2.1042483
4653077,4.92,6.06,122,48.189243,26.1612,2.0378551,4.3100395,0.51704806,0.8353703,2.9227881,1866,2.2404673
4653078,4.92,6.12,115,44.961037,24.343201,2.0083537,4.2217431,0.50645566,0.83326304,2.9630027,1866,2.2863894
4653079,4.92,6.18,111,44.179707,24.264,2.0027614,4.2136865,0.50548917,0.83306909,2.9667561,1866,2.2927134
4653080,4.92,6.24,110,46.352982,27.0324,1.9999782,4.2079506,0.50480103,0.83293086,2.9694369,1866,2.296428
4653081,4.92,6.3,105,47.344269,29.725201,1.9926647,4.1976647,0.50356716,0.83268261,2.9742627,1866,2.3046973
4653082,4.92,6.36,97,48.641529,32.785198,2.0534573,3.7215993,0.44645661,0.82065201,3.2268097,1866,2.3962624
4653085,4.92,6.54,47,14.165366,6.0696001,1.9312105,3.6289744,0.43534499,0.81817698,3.2836461,1866,2.5216832
4653086,4.92,6.6,74,36.396687,28.933201,1.9850076,3.8171899,0.45792401,0.82315767,3.1710455,1866,2.4196107
4653087,4.92,6.66,175,243.82909,538.99921,1.6994343,5.6387458,0.67644447,0.86372733,2.4697051,1866,2.2370718
4653088,4.92,6.72,137,161.62427,333.6048,1.6510568,5.5496597,0.66575736,0.86199319,2.4932976,1866,2.2932432
4653089,4.92,6.78,76,35.77026,24.555599,1.9721229,4.1716065,0.50044107,0.83205158,2.9865952,1866,2.3271275
4653090,4.92,6.84,70,33.804447,24.0228,1.975903,4.0040936,0.48034567,0.8279224,3.069705,1866,2.3700452
4718597,4.98,5.1,87,33.401455,17.8776,2.0522697,3.7632828,0.45145708,0.82175052,3.2021449,1866,2.3819065
4718598,4.98,5.16,92,35.491524,20.8188,2.0945051,3.9916844,0.47885698,0.82761133,3.0761395,1866,2.2804759
4718599,4.98,5.22,96,37.763134,24.677999,2.1007748,4.0020204,0.48009691,0.82787043,3.0707774,1866,2.2728853
4718600,4.98,5.28,81,23.089672,10.1124,2.2159426,3.4522676,0.41414657,0.81331867,3.4005363,1866,2.359858
4718601,4.98,5.34,77,19.269573,6.3108001,2.1293428,3.3252587,0.39891014,0.8097083,3.4922252,1866,2.4755561
4718602,4.98,5.4,68,16.040895,4.5503998,2.1948719,3.0727241,0.36861515,0.80220491,3.697051,1866,2.5202148
4718603,4.98,5.46,65,17.394985,5.5331998,2.1899374,3.0690632,0.36817598,0.80209267,3.700268,1866,2.5248454
4718605,4.98,5.58,97,51.053219,35.254799,2.0094011,4.0333514,0.48385549,0.82865292,3.0546918,1866,2.3364239
4718606,4.98,5.64,100,47.207859,29.5704,2.0185478,4.0523863,0.48613903,0.829126,3.0450401,1866,2.3239961
4718607,4.98,5.7,102,44.246487,25.653601,2.0207925,4.0545125,0.48639408,0.82917875,3.0439677,1866,2.3217738
4718608,4.98,5.76,108,43.687347,23.032801,1.9968224,4.2056603,0.50452632,0.83287561,2.9705093,1866,2.2994268
4718609,4.98,5.82,112,44.648148,23.0364,2.0054128,4.2217431,0.50645566,0.83326304,2.9630027,1866,2.2884901
4718610,4.98,5.88,124,53.495384,30.582001,2.0413749,4.3220925,0.51849395,0.83565545,2.9174263,1866,2.2347858
4718611,4.98,5.94,242,319.00015,743.3208,1.8137572,5.8924141,0.70687544,0.86855549,2.4064343,1866,2.1014702
4718612,4.98,6,237,312.94058,735.60242,1.8089429,5.8812032,0.70553052,0.86834538,2.4091153,1866,2.1071351
4718613,4.98,6.06,122,52.446953,30.398399,2.0385988,4.3136482,0.51748097,0.83545572,2.9211795,1866,2.2389948
4718614,4.98,6.12,117,49.680138,28.3428,2.0108984,4.2252054,0.50687104,0.83334631,2.9613941,1866,2.2835929
4718615,4.98,6.18,109,46.640591,27.302401,2.0001273,4.2102432,0.50507605,0.83298612,2.9683647,1866,2.2955952
4718616,4.98,6.24,105,47.564381,29.707199,1.9896115,4.1896996,0.50261164,0.83249003,2.9780161,1866,2.3093514
4718617,4.98,6.3,101,50.220413,33.9408,2.0571969,3.7269838,0.44710255,0.8207944,3.2235925,1866,2.3922412
4718618,4.98,6.36,99,53.571796,38.473202,2.0527112,3.7207034,0.44634911,0.82062829,3.2273459,1866,2.3976197
4718621,4.98,6.54,50,18.504383,9.7271996,1.9369237,3.7687886,0.45211759,0.82189494,3.1989276,1866,2.471519
4718622,4.98,6.6,72,41.453876,37.015202,1.9772302,3.8059103,0.45657086,0.82286447,3.17748,1866,2.4290895
