Ref,x,y,Connectivity,Metric Mean Shortest-Path Angle,Metric Mean Shortest-Path Distance,Metric Mean Straight-Line Distance,Metric Node Count,Point First Moment,Point Second Moment
3801118,4.14,6.6,160,1.4307756,2.0387383,1.8297033,1866,82.444,68.187599
3801119,4.14,6.66,203,1.4221998,2.0604432,1.8497895,1866,170.42108,266.77081
3801120,4.14,6.72,183,1.3803562,2.0850141,1.8718958,1866,135.3719,197.1756
3801121,4.14,6.78,160,1.3720139,2.1125946,1.8959787,1866,79.737671,57.279598
3801122,4.14,6.84,160,1.3406276,2.141748,1.9219539,1866,82.018822,57.376801
3866631,4.2,5.22,107,1.7338411,2.1786108,1.9484304,1866,36.937706,17.3988
3866641,4.2,5.82,78,1.6628855,2.0069244,1.7835021,1866,32.542213,17.622
3866642,4.2,5.88,98,1.5111737,1.9907362,1.7776188,1866,44.574718,29.9988
3866643,4.2,5.94,201,1.4428024,1.9838823,1.7738239,1866,205.77963,382.97159
3866644,4.2,6,201,1.3220103,1.9800479,1.7721688,1866,206.15498,383.3244
3866645,4.2,6.06,116,1.3418247,1.9739372,1.7726513,1866,53.2314,35.91
3866646,4.2,6.12,85,1.5045955,1.9784317,1.7752206,1866,39.110508,24.1092
3866653,4.2,6.54,145,1.7663306,2.0809555,1.8469583,1866,74.366302,55.422001
3866654,4.2,6.6,154,1.5343535,2.0843503,1.8648387,1866,84.118584,75.8592
3866655,4.2,6.66,200,1.490737,2.1008794,1.8847468,1866,174.42662,282.23279
3866656,4.2,6.72,175,1.4119588,2.1206737,1.9066658,1866,131.89961,198.306
3866657,4.2,6.78,154,1.3737069,2.1441865,1.9305484,1866,77.141441,57.193199
3866658,4.2,6.84,150,1.3587984,2.1716554,1.9563076,1866,75.923355,54.125999
3932163,4.26,4.98,41,2.311466,2.3982449,2.1020501,1866,11.437673,3.7512
3932164,4.26,5.04,43,2.1211102,2.3418126,2.0695729,1866,10.45401,3.0276
3932165,4.26,5.1,55,2.0294681,2.2903097,2.0388322,1866,17.681305,8.5860004
3932166,4.26,5.16,73,1.8629307,2.2415352,2.009933,1866,24.420782,12.0708
3932167,4.26,5.22,85,1.9847105,2.2238216,1.9829588,1866,28.862371,13.806
3932168,4.26,5.28,66,2.4206202,2.2462885,1.9579774,1866,22.042154,10.6668
3932169,4.26,5.34,46,2.8663177,2.3006728,1.9350036,1866,12.727412,4.5864
3932170,4.26,5.4,41,2.8809366,2.3569181,1.9140383,1866,11.367393,3.6935999
3932179,4.26,5.94,193,1.4781034,2.0238101,1.8106043,1866,209.2299,402.81839
3932180,4.26,6,193,1.3629875,2.0152531,1.8090194,1866,209.55089,403.1676
3932189,4.26,6.54,145,1.7719301,2.1300607,1.8835366,1866,78.676132,62.4888
3932190,4.26,6.6,155,1.525328,2.1299162,1.9012388,1866,90.028313,86.817596
3932191,4.26,6.66,197,1.4303015,2.1406178,1.9209592,1866,179.18103,299.1492
3932192,4.26,6.72,172,1.4524856,2.1578779,1.9426767,1866,135.32642,210.25439
3932193,4.26,6.78,152,1.4108444,2.1790726,1.9663421,1866,79.129654,61.5672
3932194,4.26,6.84,150,1.3890861,2.2047954,1.9918685,1866,79.947144,61.066799
3997699,4.32,4.98,42,2.0568039,2.4066441,2.1365635,1866,10.73247,3.3192
3997700,4.32,5.04,48,1.9954392,2.3552344,2.1044128,1866,12.22251,4.2336001
3997701,4.32,5.1,58,1.9425241,2.3101153,2.0739923,1866,16.088877,6.6348
3997702,4.32,5.16,87,1.8284644,2.2783024,2.0454032,1866,40.937183,33.667198
3997703,4.32,5.22,81,1.9851106,2.26879,2.0187273,1866,27.607643,13.5252
3997704,4.32,5.28,67,2.203917,2.2802484,1.9940245,1866,20.061043,8.7156
3997705,4.32,5.34,49,2.4401076,2.3160529,1.9713223,1866,11.923526,3.7079999
3997706,4.32,5.4,44,2.5611119,2.360877,1.9506284,1866,11.383511,3.546
3997714,4.32,5.88,54,1.7834257,2.0862777,1.8523021,1866,17.973318,7.7652001
3997715,4.32,5.94,180,1.4436735,2.0637116,1.8486365,1866,211.42892,423.22321
3997716,4.32,6,184,1.443835,2.0546155,1.84712,1866,213.17485,424.3176
3997717,4.32,6.06,82,1.723822,2.076211,1.8477526,1866,34.329155,18.738001
3997725,4.32,6.54,143,1.7735369,2.175462,1.9213387,1866,80.316391,66.225601
3997726,4.32,6.6,157,1.551284,2.17397,1.9388667,1866,98.625633,103.6296
3997727,4.32,6.66,196,1.4692622,2.1818132,1.9583943,1866,185.28439,317.68201
3997728,4.32,6.72,169,1.4792432,2.1976385,1.9799002,1866,136.23827,214.59599
3997729,4.32,6.78,153,1.4434373,2.2168477,2.0033371,1866,88.230438,80.614799
3997730,4.32,6.84,149,1.415076,2.2409019,2.0286171,1866,83.995415,68.788803
4063235,4.38,4.98,48,2.0098078,2.4275436,2.1723063,1866,14.104021,5.5872002
4063236,4.38,5.04,47,1.9800291,2.3815608,2.1404972,1866,10.897464,3.2688
4063237,4.38,5.1,53,1.9228936,2.3449888,2.1104033,1866,12.349195,4.1040001
4063238,4.38,5.16,86,1.8717434,2.3209732,2.0821266,1866,39.161587,32.054401
4063239,4.38,5.22,77,1.9883795,2.3137028,2.0557454,1866,25.921333,12.7296
4063240,4.38,5.28,62,2.1514833,2.3223872,2.0313206,1866,16.873634,6.5735998
4063241,4.38,5.34,51,2.3431313,2.3502641,2.0088847,1866,12.588262,4.0752001
4063242,4.38,5.4,47,2.4639835,2.3885503,1.9884466,1866,12.666926,4.2659998
4063250,4.38,5.88,64,1.6187891,2.1251502,1.8914661,1866,23.601793,11.3688
4063251,4.38,5.94,172,1.4760294,2.1042833,1.8878807,1866,214.30424,444.20041
4063252,4.38,6,174,1.5035176,2.0973995,1.8864318,1866,216.12146,445.95361
4063253,4.38,6.06,99,1.654195,2.1154118,1.8871177,1866,58.475437,53.3088
4063261,4.38,6.54,143,1.7757442,2.2209167,1.9603295,1866,84.418144,72.687599
4063262,4.38,6.6,161,1.5694346,2.2185183,1.9776893,1866,109.33482,124.4016
4063263,4.38,6.66,197,1.4955128,2.2244139,1.997025,1866,193.22127,338.28119
4063264,4.38,6.72,168,1.4993707,2.2388928,2.0183165,1866,140.56584,226.62
4063265,4.38,6.78,154,1.4649907,2.2567694,2.0415154,1866,97.282051,100.8936
4063266,4.38,6.84,145,1.4398239,2.2792895,2.066534,1866,85.875633,74.106003
4128771,4.44,4.98,46,2.0161211,2.457859,2.2092664,1866,12.875857,4.5
4128772,4.44,5.04,50,1.9777789,2.4167352,2.1778152,1866,12.75587,4.2624002
4128773,4.44,5.1,52,1.9608372,2.385076,2.1480563,1866,12.559787,4.1364002
4128774,4.44,5.16,84,1.8912458,2.3643756,2.1200895,1866,36.756081,28.6884
4128775,4.44,5.22,81,1.9892886,2.3582082,2.0939989,1866,28.367029,14.1336
4128776,4.44,5.28,60,2.1241887,2.3655245,2.0698476,1866,16.153282,6.1272001
4128777,4.44,5.34,50,2.2916806,2.389533,2.0476682,1866,12.788779,4.3200002
4128778,4.44,5.4,48,2.4027066,2.4231958,2.0274689,1866,14.060828,5.2631998
4128786,4.44,5.88,70,1.5674753,2.1641564,1.931815,1866,28.652336,15.5376
4128787,4.44,5.94,169,1.5191849,2.1470392,1.9283149,1866,219.3611,467.12881
4128788,4.44,6,173,1.5350341,2.1412089,1.9269316,1866,222.82375,470.18161
4128789,4.44,6.06,93,1.6756296,2.155514,1.9276634,1866,59.652985,60.321602
4128797,4.44,6.54,141,1.7865034,2.2667642,2.0004842,1866,88.513855,80.272797
4128798,4.44,6.6,157,1.5878271,2.2634108,2.0176823,1866,113.73601,137.664
4128799,4.44,6.66,198,1.5179286,2.2675643,2.0368283,1866,201.61809,360.05399
4128800,4.44,6.72,167,1.4668063,2.2805169,2.0579021,1866,144.20869,233.7048
4128801,4.44,6.78,153,1.4836671,2.2980511,2.0808551,1866,103.94691,117.3708
4128802,4.44,6.84,141,1.457078,2.319278,2.1056001,1866,88.794914,80.906403
4194307,4.5,4.98,45,2.0371995,2.4957252,2.2474217,1866,13.970311,5.382
4194308,4.5,5.04,47,2.0251267,2.459239,2.2163436,1866,13.40631,4.9679999
4194309,4.5,5.1,50,2.02829,2.429884,2.1869259,1866,12.992439,4.428
4194310,4.5,5.16,73,1.9018152,2.4080856,2.1592674,1866,30.683928,23.054399
4194311,4.5,5.22,85,1.989566,2.4023869,2.13346,1866,30.701357,15.1344
4194312,4.5,5.28,56,2.1408336,2.4105487,2.1095793,1866,16.828993,7.2972002
4194313,4.5,5.34,50,2.2894592,2.4322209,2.0876477,1866,14.490868,5.3351998
4194314,4.5,5.4,48,2.3946035,2.4648817,2.0676701,1866,15.632152,6.3432002
4194322,4.5,5.88,74,1.5701914,2.2046227,1.97333,1866,35.6339,23.4396
4194323,4.5,5.94,168,1.5391674,2.1895199,1.9699234,1866,225.85088,491.79599
4194324,4.5,6,173,1.5524353,2.1847899,1.9686041,1866,229.59454,494.97119
4194325,4.5,6.06,92,1.6687363,2.1984813,1.9693693,1866,64.336433,70.430397
4194333,4.5,6.54,139,1.8063736,2.3128531,2.0417826,1866,93.433472,89.276398
4194334,4.5,6.6,158,1.6092206,2.3080158,2.0588267,1866,124.51421,162.43201
4194335,4.5,6.66,200,1.5354537,2.3105924,2.0777831,1866,210.6964,383.04721
4194336,4.5,6.72,170,1.478003,2.322643,2.0986362,1866,151.34776,247.896
4194337,4.5,6.78,151,1.4973342,2.3400257,2.121336,1866,115.42937,147.312
4194338,4.5,6.84,139,1.5237303,2.3621473,2.1457934,1866,92.948479,87.786003
4259847,4.56,5.22,88,1.9880313,2.4462106,2.1740794,1866,32.237072,15.624
4259858,4.56,5.88,76,1.6121651,2.2485125,2.0160069,1866,43.336647,34.5672
4259859,4.56,5.94,177,1.548587,2.2318265,2.0126996,1866,236.74698,519.3324
4259860,4.56,6,179,1.5939199,2.2311273,2.0114417,1866,239.13281,522.0036
4259861,4.56,6.06,91,1.6733963,2.2430999,2.0122306,1866,69.459953,81.709198
4259869,4.56,6.54,133,1.8746406,2.3613436,2.0842073,1866,97.064064,96.872398
4259870,4.56,6.6,153,1.6453044,2.3529809,2.1011019,1866,132.04245,182.1996
4259871,4.56,6.66,205,1.5477482,2.3533232,2.1198659,1866,221.362,407.82239
4259872,4.56,6.72,171,1.4923192,2.3653214,2.1404953,1866,157.71863,261.98279
4259873,4.56,6.78,148,1.5692855,2.3849001,2.1629341,1866,125.6739,172.8828
4259874,4.56,6.84,136,1.5635153,2.4066801,2.1870916,1866,99.259254,99.651604
4325379,4.62,4.98,29,2.6445518,2.6738968,2.3271086,1866,10.526446,4.8168001
4325380,4.62,5.04,27,2.6783891,2.6214244,2.2967911,1866,10.363832,5.0544
4325382,4.62,5.16,42,2.1900241,2.5056603,2.2410395,1866,13.111806,4.8779998
4325383,4.62,5.22,79,1.9952992,2.490037,2.2158015,1866,31.655003,16.495199
4325384,4.62,5.28,18,2.5496707,2.5195384,2.1924448,1866,4.6849713,1.53
4325385,4.62,5.34,8,2.7260013,2.5701876,2.1709888,1866,1.5748416,0.42840001
4325386,4.62,5.4,5,2.8036811,2.6262975,2.1514351,1866,0.78973669,0.14399999
4325395,4.62,5.94,198,1.5341908,2.2736635,2.0566409,1866,254.58084,552.30481
4325396,4.62,6,213,1.5601448,2.2738156,2.0554419,1866,263.87207,559.68481
4325407,4.62,6.66,214,1.518831,2.3956683,2.1630335,1866,230.51831,429.138
4390915,4.68,4.98,52,2.8402333,2.6943209,2.3686006,1866,31.550014,26.863199
4390916,4.68,5.04,63,3.2067173,2.6646829,2.3386581,1866,31.972794,22.986
4390917,4.68,5.1,86,2.7260737,2.6448855,2.310287,1866,35.995468,20.181601
4390918,4.68,5.16,83,2.7320919,2.5868866,2.2835839,1866,31.063511,15.2712
4390919,4.68,5.22,111,1.9738041,2.5294483,2.2586515,1866,42.938576,22.5072
4390920,4.68,5.28,77,2.7369549,2.5637283,2.2355607,1866,23.798407,8.9244003
4390921,4.68,5.34,73,2.7374141,2.5974674,2.2143447,1866,21.833822,7.7435999
4390922,4.68,5.4,69,2.6358728,2.6263604,2.1950073,1866,21.495625,7.8587999
4390923,4.68,5.46,67,2.6600511,2.6464522,2.1775272,1866,22.799067,8.9460001
4390925,4.68,5.58,100,2.2085247,2.5569053,2.147881,1866,50.78516,33.638401
4390926,4.68,5.64,108,2.143755,2.5265758,2.1356783,1866,51.15778,32.004002
4390927,4.68,5.7,112,2.1138337,2.4986305,2.1252565,1866,50.425503,29.923201
4390928,4.68,5.76,112,2.1812761,2.4618015,2.116627,1866,47.529652,26.6796
4390929,4.68,5.82,111,2.2635171,2.4165297,2.1098115,1866,44.588276,23.5548
4390930,4.68,5.88,112,2.2646959,2.3671162,2.1048422,1866,43.512558,22.2444
4390931,4.68,5.94,247,1.475523,2.3173161,2.1017647,1866,280.00711,588.6972
4390932,4.68,6,243,1.515262,2.3188431,2.1006215,1866,277.24197,586.61279
4390933,4.68,6.06,111,2.3391223,2.3708718,2.101409,1866,43.159447,22.3092
4390934,4.68,6.12,108,2.3358636,2.4226735,2.1040823,1866,43.143097,23.115601
4390935,4.68,6.18,107,2.2848184,2.4736536,2.1085894,1866,44.836731,25.3944
4390936,4.68,6.24,103,1.9521224,2.4936359,2.1148939,1866,45.106926,26.8992
4390937,4.68,6.3,100,2.0027122,2.513135,2.1229649,1866,47.674759,30.780001
4390938,4.68,6.36,99,2.094208,2.5342381,2.1327801,1866,51.966438,35.971199
4390941,4.68,6.54,36,2.5168896,2.5259488,2.1723096,1866,8.7006168,2.4119999
4390942,4.68,6.6,38,2.4551666,2.481962,2.1888857,1866,8.1782675,2.0411999
4390943,4.68,6.66,208,1.4883521,2.4390426,2.2072456,1866,237.31578,454.7124
4390944,4.68,6.72,92,1.5722561,2.457931,2.2273917,1866,41.058079,27.252001
4390945,4.68,6.78,47,2.149087,2.5162532,2.2492702,1866,13.897485,5.8104
4390946,4.68,6.84,49,2.0849543,2.5718956,2.2728007,1866,17.590961,9.0143995
4456451,4.74,4.98,19,2.9654844,2.733099,2.4112144,1866,4.7092104,1.5336
4456452,4.74,5.04,19,2.733196,2.7063375,2.3816657,1866,3.8903277,1.08
4456453,4.74,5.1,101,2.6980577,2.6467612,2.3536439,1866,47.750916,33.631199
4456454,4.74,5.16,108,2.0657141,2.5883684,2.3272734,1866,46.481113,29.700001
4456455,4.74,5.22,124,1.9518131,2.570096,2.3026538,1866,54.393486,34.509602
4456456,4.74,5.28,94,2.3279934,2.5764573,2.2798469,1866,33.595375,17.384399
4456457,4.74,5.34,85,2.2361708,2.5982132,2.2588875,1866,25.755903,10.08
4456458,4.74,5.4,77,2.2022097,2.5981169,2.2397802,1866,21.822584,7.3836002
4456459,4.74,5.46,69,2.5761631,2.6135783,2.2225089,1866,20.97303,7.4772
4456461,4.74,5.58,114,2.0847645,2.543222,2.1932607,1866,55.881252,36.194401
4456462,4.74,5.64,119,2.0091407,2.5182698,2.1812501,1866,54.230438,32.781601
4456463,4.74,5.7,115,1.965133,2.4942245,2.1710148,1866,48.356792,27.2232
4456464,4.74,5.76,116,2.0053473,2.464077,2.1625648,1866,46.477165,25.2108
4456465,4.74,5.82,115,2.0085876,2.4254377,2.155916,1866,43.886303,22.669201
4456466,4.74,5.88,114,1.8382058,2.3853045,2.1510947,1866,41.198471,20.16
4456467,4.74,5.94,249,1.4797792,2.3649731,2.1481273,1866,287.36337,617.37482
4456468,4.74,6,242,1.5112677,2.3669453,2.1470351,1866,281.45349,612.02881
4456469,4.74,6.06,114,1.9121779,2.3891742,2.1478162,1866,41.532856,20.681999
4456470,4.74,6.12,112,2.0784721,2.4316792,2.1504447,1866,42.31995,21.967199
4456471,4.74,6.18,113,1.7510642,2.4711902,2.1548896,1866,45.093845,24.7824
4456472,4.74,6.24,109,1.8077328,2.4861426,2.1611187,1866,45.749901,26.427601
4456473,4.74,6.3,109,1.8616982,2.5008667,2.1691091,1866,49.672199,31.086
4456474,4.74,6.36,101,1.9604145,2.5149689,2.1788342,1866,50.970631,34.866001
4456477,4.74,6.54,38,2.3163946,2.5227418,2.2179995,1866,8.2639532,2.1131999
4456478,4.74,6.6,54,1.8243386,2.4804883,2.2343974,1866,12.779916,3.8664
4456479,4.74,6.66,206,1.5861226,2.4801655,2.252538,1866,243.79559,479.4516
4456480,4.74,6.72,121,1.5312866,2.4979608,2.2724125,1866,74.389793,66.830399
4456481,4.74,6.78,71,1.7452689,2.5332315,2.2939827,1866,30.464565,20.804399
4456482,4.74,6.84,69,1.9564459,2.5849605,2.3171809,1866,34.929482,27.187201
4521989,4.8,5.1,118,2.3077881,2.6640315,2.3981287,1866,76.504601,77.144402
4521990,4.8,5.16,135,2.0243905,2.6307182,2.3720987,1866,79.917587,75.0168
4521991,4.8,5.22,150,1.9300441,2.6129816,2.3478057,1866,88.453079,79.613998
4521992,4.8,5.28,138,2.0731223,2.6070914,2.3253026,1866,75.326904,64.821602
4521993,4.8,5.34,138,1.9262537,2.6112909,2.3046236,1866,73.716286,60.343201
4521994,4.8,5.4,143,1.9655716,2.6008987,2.2857735,1866,73.406425,55.760399
4521995,4.8,5.46,153,1.9033231,2.5813298,2.2687337,1866,77.191536,54.680401
4521996,4.8,5.52,159,1.8177356,2.5612507,2.2534664,1866,76.362732,50.1768
4521997,4.8,5.58,136,1.8781655,2.5430806,2.239929,1866,64.972977,42.177601
4521998,4.8,5.64,126,1.8558577,2.5235455,2.2281325,1866,57.114014,35.636398
4521999,4.8,5.7,122,1.8246075,2.5034969,2.2180908,1866,51.983185,30.747601
4522000,4.8,5.76,120,1.8562305,2.4816883,2.2098191,1866,48.22731,26.9568
4522001,4.8,5.82,120,1.759221,2.4526339,2.2033286,1866,45.958439,24.368401
4522002,4.8,5.88,123,1.6611243,2.425235,2.1986396,1866,45.541508,23.014799
4522003,4.8,5.94,253,1.4808441,2.4136379,2.195766,1866,297.43344,649.00439
4522004,4.8,6,246,1.5111263,2.4160933,2.1947203,1866,290.94547,642.6684
4522005,4.8,6.06,124,1.6555995,2.4257226,2.1955001,1866,45.321541,22.572001
4522006,4.8,6.12,119,1.8972524,2.4599214,2.1980915,1866,45.287621,23.9184
4522007,4.8,6.18,118,1.6176664,2.4821644,2.2024732,1866,47.062252,26.2764
4522008,4.8,6.24,119,1.6608727,2.4926572,2.2086213,1866,50.425186,29.9196
4522009,4.8,6.3,120,1.6875089,2.5026448,2.2165124,1866,54.281704,34.243198
4522010,4.8,6.36,122,1.7093327,2.5108316,2.2261181,1866,59.027763,39.481201
4522011,4.8,6.42,127,1.7291597,2.5186493,2.2373986,1866,64.998177,45.680401
4522012,4.8,6.48,123,1.6930772,2.526582,2.2503054,1866,67.705948,51.202801
4522013,4.8,6.54,121,1.83622,2.5252333,2.2648351,1866,66.871994,53.6688
4522014,4.8,6.6,128,1.7126263,2.5189726,2.2810349,1866,74.703209,63.234001
4522015,4.8,6.66,246,1.5500073,2.5240221,2.2989297,1866,293.98352,554.27399
4522016,4.8,6.72,173,1.5118266,2.5416067,2.3185143,1866,153.96219,204.62399
4522017,4.8,6.78,106,1.6448085,2.5714054,2.3397548,1866,70.131638,71.326797
4522018,4.8,6.84,97,1.8251628,2.6107559,2.3625922,1866,68.947617,74.318398
4587525,4.86,5.1,125,2.1402192,2.7015154,2.4436891,1866,81.561676,82.206001
4587526,4.86,5.16,140,1.9001368,2.6735868,2.4180284,1866,85.678276,81.291603
4587527,4.86,5.22,153,1.9107802,2.6580014,2.3940854,1866,91.075554,82.681198
4587528,4.86,5.28,141,1.7832751,2.6478195,2.371912,1866,75.427177,64.011597
4587529,4.86,5.34,136,1.7876626,2.6355529,2.3515401,1866,69.732285,56.5056
4587530,4.86,5.4,137,1.7252585,2.6200867,2.3329785,1866,67.506149,51.112801
4587531,4.86,5.46,140,1.739007,2.5997918,2.3162086,1866,66.392876,46.6884
4587532,4.86,5.52,130,1.7490826,2.5807986,2.3011954,1866,66.531189,46.439999
4587533,4.86,5.58,130,1.7424971,2.5620944,2.2878971,1866,62.35323,41.0364
4587534,4.86,5.64,129,1.7266606,2.5434408,2.2763195,1866,58.567005,36.439201
4587535,4.86,5.7,126,1.7007449,2.525547,2.2664771,1866,54.42841,32.292
4587536,4.86,5.76,125,1.6707039,2.509789,2.2583809,1866,51.456871,29.106001
4587537,4.86,5.82,125,1.6541021,2.488683,2.2520421,1866,49.410576,26.758801
4587538,4.86,5.88,127,1.5595665,2.4715662,2.2474725,1866,48.974621,25.660801
4587539,4.86,5.94,254,1.5183799,2.4647801,2.2446821,1866,306.41269,680.65198
4587540,4.86,6,248,1.5079429,2.4662695,2.2436769,1866,300.89941,675.06842
4587541,4.86,6.06,127,1.6107756,2.4739192,2.2444556,1866,48.397877,25.117201
4587542,4.86,6.12,122,1.75376,2.4985147,2.2470114,1866,47.612988,25.7544
4587543,4.86,6.18,121,1.5075734,2.5043623,2.2513285,1866,48.735336,27.201599
4587544,4.86,6.24,120,1.5466756,2.5117788,2.2573867,1866,50.958431,30.193199
4587545,4.86,6.3,122,1.5577619,2.5193882,2.2651677,1866,55.292965,34.768799
4587546,4.86,6.36,125,1.5483562,2.5274208,2.2746432,1866,60.291412,40.060799
4587547,4.86,6.42,124,1.5709203,2.5371239,2.2857742,1866,65.015152,46.026001
4587548,4.86,6.48,105,1.4659313,2.5470812,2.2985082,1866,57.214291,43.966801
4587549,4.86,6.54,118,1.5790762,2.5644569,2.3128359,1866,63.858616,50.788799
4587550,4.86,6.6,132,1.6532522,2.5631831,2.3287995,1866,79.121712,67.611603
4587551,4.86,6.66,241,1.5470064,2.5704536,2.346421,1866,297.25278,576.93958
4587552,4.86,6.72,189,1.5011636,2.5877812,2.3656876,1866,208.0434,375.1524
4587553,4.86,6.78,115,1.5706586,2.6146193,2.38657,1866,78.119087,78.084
4587554,4.86,6.84,103,1.6852555,2.6482923,2.4090152,1866,74.706573,79.970398
4653061,4.92,5.1,97,2.0630205,2.7453451,2.4902751,1866,44.326412,30.7908
4653062,4.92,5.16,104,1.8808383,2.7205586,2.4650209,1866,44.646534,28.843201
4653063,4.92,5.22,109,1.9065911,2.7052031,2.4414577,1866,47.062271,32.180401
4653064,4.92,5.28,93,1.7234589,2.6862366,2.419641,1866,28.94323,13.1904
4653065,4.92,5.34,82,1.7241966,2.666002,2.3996036,1866,21.266308,7.3404002
4653066,4.92,5.4,73,1.8250371,2.6517029,2.3813589,1866,17.099033,4.7304001
4653067,4.92,5.46,69,2.1126971,2.6499193,2.364897,1866,18.095757,5.6195998
4653069,4.92,5.58,98,1.8735411,2.5983255,2.3371263,1866,47.944439,31.4496
4653070,4.92,5.64,106,1.6609429,2.5727317,2.3257725,1866,46.332607,27.738001
4653071,4.92,5.7,114,1.6244915,2.5571659,2.3161318,1866,48.044708,27.572399
4653072,4.92,5.76,116,1.5755485,2.5445662,2.3082094,1866,46.765038,25.559999
4653073,4.92,5.82,117,1.5802118,2.5307028,2.3020136,1866,45.57,24.0084
4653074,4.92,5.88,125,1.474072,2.5203795,2.297555,1866,50.928265,28.3536
4653075,4.92,5.94,246,1.513774,2.5162168,2.2948387,1866,311.36606,711.02881
4653076,4.92,6,239,1.5050377,2.5175972,2.2938681,1866,304.92523,704.52362
4653077,4.92,6.06,122,1.5797374,2.5239491,2.2946436,1866,48.189243,26.1612
4653078,4.92,6.12,115,1.3723103,2.5342355,2.2971604,1866,44.961037,24.343201
4653079,4.92,6.18,111,1.4222194,2.5352287,2.3014061,1866,44.179707,24.264
4653080,4.92,6.24,110,1.4529887,2.5406866,2.3073668,1866,46.352982,27.0324
4653081,4.92,6.3,105,1.4655963,2.5472038,2.3150249,1866,47.344269,29.725201
4653082,4.92,6.36,97,1.8074166,2.5675147,2.3243637,1866,48.641529,32.785198
4653085,4.92,6.54,47,1.9228361,2.6203766,2.3619645,1866,14.165366,6.0696001
4653086,4.92,6.6,74,1.697956,2.6127739,2.3776586,1866,36.396687,28.933201
4653087,4.92,6.66,175,1.5688732,2.6195369,2.3949783,1866,243.82909,538.99921
4653088,4.92,6.72,137,1.5272119,2.6361098,2.4139011,1866,161.62427,333.6048
4653089,4.92,6.78,76,1.5643739,2.6611817,2.4343967,1866,35.77026,24.555599
4653090,4.92,6.84,70,1.6341733,2.6909614,2.4564142,1866,33.804447,24.0228
4718597,4.98,5.1,87,2.027169,2.7924492,2.5378504,1866,33.401455,17.8776
4718598,4.98,5.16,92,1.8830818,2.7693679,2.513037,1866,35.491524,20.8188
4718599,4.98,5.22,96,1.7366006,2.7502828,2.4898846,1866,37.763134,24.677999
4718600,4.98,5.28,81,1.7323054,2.7271018,2.4684491,1866,23.089672,10.1124
4718601,4.98,5.34,77,1.827281,2.7085299,2.4487679,1866,19.269573,6.3108001
4718602,4.98,5.4,68,1.9769766,2.7005973,2.4308596,1866,16.040895,4.5503998
4718603,4.98,5.46,65,2.2536523,2.703095,2.4147196,1866,17.394985,5.5331998
4718605,4.98,5.58,97,1.8548503,2.6387138,2.387532,1866,51.053219,35.254799
4718606,4.98,5.64,100,1.7485502,2.6146774,2.3764186,1866,47.207859,29.5704
4718607,4.98,5.7,102,1.6191179,2.5953741,2.3669829,1866,44.246487,25.653601
4718608,4.98,5.76,108,1.5222878,2.5846198,2.3592317,1866,43.687347,23.032801
4718609,4.98,5.82,112,1.5347104,2.5767202,2.353174,1866,44.648148,23.0364
4718610,4.98,5.88,124,1.4617636,2.5693948,2.3488162,1866,53.495384,30.582001
4718611,4.98,5.94,242,1.5104153,2.5689125,2.3461649,1866,319.00015,743.3208
4718612,4.98,6,237,1.5003163,2.5701165,2.3452225,1866,312.94058,735.60242
4718613,4.98,6.06,122,1.5559953,2.5754457,2.3459895,1866,52.446953,30.398399
4718614,4.98,6.12,117,1.2933673,2.5712647,2.3484616,1866,49.680138,28.3428
4718615,4.98,6.18,109,1.3592185,2.5725994,2.3526285,1866,46.640591,27.302401
4718616,4.98,6.24,105,1.4481971,2.5766201,2.3584795,1866,47.564381,29.707199
4718617,4.98,6.3,101,1.618443,2.5897036,2.3660007,1866,50.220413,33.9408
4718618,4.98,6.36,99,1.9251356,2.6092072,2.3751729,1866,53.571796,38.473202
4718621,4.98,6.54,50,1.9276016,2.6767166,2.4121239,1866,18.504383,9.7271996
4718622,4.98,6.6,72,1.7526532,2.6690509,2.4275415,1866,41.453876,37.015202
4718623,4.98,6.66,159,1.6265677,2.6730878,2.4445407,1866,237.40141,542.70721
4718624,4.98,6.72,125,1.571082,2.6874046,2.4630995,1866,159.61783,345.6828
4718625,4.98,6.78,67,1.5913407,2.7101898,2.4831822,1866,31.719555,22.2516
4718626,4.98,6.84,58,1.6090769,2.7374587,2.504739,1866,23.909327,13.3524
4784133,5.04,5.1,78,2.0157063,2.8409657,2.5863702,1866,27.579992,12.9348
4784134,5.04,5.16,89,1.7614087,2.8194697,2.5620296,1866,37.278374,25.365601
4784135,5.04,5.22,89,1.7238544,2.7961888,2.5393121,1866,36.139927,25.124399
4784136,5.04,5.28,79,1.7945193,2.7740853,2.5182796,1866,23.974611,11.2428
4784137,5.04,5.34,72,1.9032393,2.7600555,2.4989681,1866,19.069353,6.8940001
4784138,5.04,5.4,70,2.0042317,2.7520702,2.4814005,1866,18.637571,6.1775999
4784139,5.04,5.46,65,2.2356999,2.7578158,2.4655826,1866,18.541704,6.3467999
4849669,5.1,5.1,75,1.9971992,2.8913569,2.6357889,1866,27.192499,12.4524
4849670,5.1,5.16,88,1.7753923,2.8673089,2.6119452,1866,39.623993,28.3176
4849671,5.1,5.22,87,1.7653577,2.8446887,2.5896878,1866,37.542034,26.8992
4849672,5.1,5.28,80,1.8389605,2.8252711,2.5690711,1866,29.360888,17.9028
4849673,5.1,5.34,71,1.9309735,2.8131604,2.5501347,1866,20.876144,8.2908001
