Ref,x,y,Angular Mean Depth,Angular Node Count,Angular Total Depth,Connectivity,Point First Moment,Point Second Moment
3538977,3.9,6.78,0.99537867,1866,1857.3766,158,74.271469,47.6856
3538978,3.9,6.84,1.0173994,1866,1898.4674,149,68.387962,40.438801
3604483,3.96,4.98,1.332011,1866,2485.5325,82,52.347973,52.3368
3604484,3.96,5.04,1.2994355,1866,2424.7466,88,51.021748,47.923199
3604485,3.96,5.1,1.2643296,1866,2359.239,88,44.009792,36.172798
3604486,3.96,5.16,1.0417818,1866,1943.9647,114,53.996071,37.911598
3604487,3.96,5.22,1.0117421,1866,1887.9109,135,67.60601,48.920399
3604488,3.96,5.28,1.2350062,1866,2304.5215,90,30.96847,15.1416
3604489,3.96,5.34,1.3908679,1866,2595.3596,72,22.572966,9.6120005
3604490,3.96,5.4,1.5098054,1866,2817.2969,58,16.429737,5.9400001
3604492,3.96,5.52,1.4834001,1866,2768.0247,78,41.367199,31.906799
3604493,3.96,5.58,1.4539161,1866,2713.0073,84,37.874912,24.343201
3604494,3.96,5.64,1.4564836,1866,2717.7983,85,34.933372,19.728001
3604495,3.96,5.7,1.511345,1866,2820.1699,68,22.813059,9.9432001
3604497,3.96,5.82,1.227677,1866,2290.8452,106,43.436874,24.4512
3604498,3.96,5.88,1.0490476,1866,1957.5228,141,62.124504,36.5364
3604499,3.96,5.94,0.98775041,1866,1843.1422,241,216.2717,334.86121
3604500,3.96,6,0.98552704,1866,1838.9934,243,217.0006,335.4552
3604501,3.96,6.06,1.0140173,1866,1892.1564,155,73.801186,47.246399
3604502,3.96,6.12,1.1768016,1866,2195.9116,123,55.788185,35.3232
3604504,3.96,6.24,1.5004948,1866,2799.9233,67,21.739334,8.9748001
3604505,3.96,6.3,1.4516577,1866,2708.7932,85,36.072742,22.075199
3604506,3.96,6.36,1.4619848,1866,2728.0635,92,44.241169,30.959999
3604507,3.96,6.42,1.5236704,1866,2843.1689,99,54.643677,42.721199
3604509,3.96,6.54,1.1242014,1866,2097.7598,150,68.229446,42.397202
3604510,3.96,6.6,1.0164868,1866,1896.7643,165,77.044052,50.641201
3604511,3.96,6.66,0.96197402,1866,1795.0436,220,173.41245,244.3284
3604512,3.96,6.72,0.94861066,1866,1770.1075,198,141.66025,187.326
3604513,3.96,6.78,0.95756871,1866,1786.8232,174,87.8992,61.181999
3604514,3.96,6.84,0.97660327,1866,1822.3417,170,89.10125,63.673199
3670019,4.02,4.98,1.2815975,1866,2391.4609,99,73.926842,83.944801
3670020,4.02,5.04,1.2513118,1866,2334.9478,102,70.863541,77.2416
3670021,4.02,5.1,1.142815,1866,2132.4927,111,70.02951,71.240402
3670022,4.02,5.16,1.0179986,1866,1899.5854,135,82.751831,78.1092
3670023,4.02,5.22,0.98919672,1866,1845.8411,153,96.707382,89.380798
3670024,4.02,5.28,1.1586137,1866,2161.9731,127,69.066811,58.507198
3670025,4.02,5.34,1.2518526,1866,2335.957,121,63.602676,51.364799
3670026,4.02,5.4,1.2915937,1866,2410.1138,115,58.758091,45.442799
3670027,4.02,5.46,1.3106526,1866,2445.6777,117,57.405609,42.119999
3670028,4.02,5.52,1.3225341,1866,2467.8486,113,54.832573,38.4048
3670029,4.02,5.58,1.3372953,1866,2495.3931,109,52.243919,35.226002
3670030,4.02,5.64,1.3344805,1866,2490.1406,108,50.611183,32.864399
3670031,4.02,5.7,1.2799827,1866,2388.4478,118,52.505367,31.823999
3670032,4.02,5.76,1.2193897,1866,2275.3811,127,54.092197,31.2624
3670033,4.02,5.82,1.131485,1866,2111.3511,133,55.788948,31.445999
3670034,4.02,5.88,1.0089711,1866,1882.7401,160,73.355659,44.6796
3670035,4.02,5.94,0.97888607,1866,1826.6014,244,219.13269,348.72479
3670036,4.02,6,0.97626108,1866,1821.7031,245,219.15755,348.68521
3670037,4.02,6.06,0.99784571,1866,1861.9801,158,72.544037,44.7948
3670038,4.02,6.12,1.0942173,1866,2041.8096,134,55.677898,31.77
3670039,4.02,6.18,1.1877373,1866,2216.3179,126,53.756062,32.515202
3670040,4.02,6.24,1.2660229,1866,2362.3987,113,51.382336,33.782398
3670041,4.02,6.3,1.305006,1866,2435.1414,105,50.678024,36.09
3670042,4.02,6.36,1.3201425,1866,2463.386,103,52.111271,39.3624
3670043,4.02,6.42,1.286677,1866,2400.9392,112,57.794712,44.838001
3670044,4.02,6.48,1.0956243,1866,2044.4351,163,83.219475,61.711201
3670045,4.02,6.54,0.98564041,1866,1839.205,213,118.92471,94.035599
3670046,4.02,6.6,0.95592886,1866,1783.7633,216,125.51216,105.534
3670047,4.02,6.66,0.93074346,1866,1736.7673,260,218.5446,303.29639
3670048,4.02,6.72,0.9282881,1866,1732.1855,230,182.50539,245.63161
3670049,4.02,6.78,0.93586141,1866,1746.3174,206,130.53517,121.1976
3670050,4.02,6.84,0.95309615,1866,1778.4774,198,127.33382,119.2248
3735555,4.08,4.98,1.2446898,1866,2322.5913,100,76.944107,88.070396
3735556,4.08,5.04,1.180037,1866,2201.949,105,74.020172,80.524803
3735557,4.08,5.1,1.0959103,1866,2044.9686,116,74.149506,74.818802
3735558,4.08,5.16,1.0146356,1866,1893.3101,136,84.203186,79.848
3735559,4.08,5.22,0.98055279,1866,1829.7115,147,89.286339,81.082802
3735560,4.08,5.28,1.1362269,1866,2120.1995,132,73.529709,63.428398
3735561,4.08,5.34,1.1980299,1866,2235.5237,124,68.009377,56.707199
3735562,4.08,5.4,1.2502272,1866,2332.9241,117,61.869617,49.212002
3735563,4.08,5.46,1.2842593,1866,2396.428,110,58.140869,44.3988
3735564,4.08,5.52,1.2938958,1866,2414.4097,109,55.991493,41.5872
3735565,4.08,5.58,1.2910234,1866,2409.0496,111,55.14854,38.656799
3735566,4.08,5.64,1.2578706,1866,2347.1865,115,55.325577,36.637199
3735567,4.08,5.7,1.2222276,1866,2280.6768,121,56.642635,35.9244
3735568,4.08,5.76,1.1569395,1866,2158.8491,132,58.307648,34.9632
3735569,4.08,5.82,1.1016215,1866,2055.6257,137,59.942921,35.118
3735570,4.08,5.88,0.99006808,1866,1847.467,165,78.540062,49.6656
3735571,4.08,5.94,0.9645254,1866,1799.8044,250,229.06543,370.5372
3735572,4.08,6,0.96506506,1866,1800.8114,253,229.77292,370.7316
3735573,4.08,6.06,0.98162091,1866,1831.7046,169,82.75248,54.514801
3735574,4.08,6.12,1.0494186,1866,1958.215,141,62.74395,38.4408
3735575,4.08,6.18,1.1343473,1866,2116.6921,132,60.220112,39.052799
3735576,4.08,6.24,1.1880883,1866,2216.9727,120,58.639675,41.115601
3735577,4.08,6.3,1.2214133,1866,2279.1572,113,58.795517,44.456402
3735578,4.08,6.36,1.2055898,1866,2249.6306,111,59.656746,47.43
3735579,4.08,6.42,1.1725159,1866,2187.9146,117,65.126877,53.7696
3735580,4.08,6.48,1.0507444,1866,1960.6891,148,91.174103,78.6996
3735581,4.08,6.54,0.97085673,1866,1811.6187,219,127.97511,106.9632
3735582,4.08,6.6,0.94210237,1866,1757.963,222,134.69382,120.0096
3735583,4.08,6.66,0.92284107,1866,1722.0215,264,227.43616,324.45721
3735584,4.08,6.72,0.9201864,1866,1717.0679,236,192.14795,265.33801
3735585,4.08,6.78,0.92983228,1866,1735.067,210,136.21667,130.67999
3735586,4.08,6.84,0.94351405,1866,1760.5972,204,135.59293,132.0192
3801091,4.14,4.98,1.2239094,1866,2283.8149,67,33.801403,24.901199
3801092,4.14,5.04,1.1774249,1866,2197.075,68,28.987175,17.945999
3801093,4.14,5.1,1.098511,1866,2049.8215,78,34.336697,22.2624
3801094,4.14,5.16,1.0402689,1866,1941.1417,92,37.588688,23.1984
3801095,4.14,5.22,1.0087564,1866,1882.3394,106,42.311363,24.818399
3801096,4.14,5.28,1.2327793,1866,2300.3662,74,23.561258,10.1124
3801097,4.14,5.34,1.3926377,1866,2598.6621,61,19.834509,8.7623997
3801098,4.14,5.4,1.5789379,1866,2946.2981,51,15.804447,6.0012002
3801100,4.14,5.52,1.4098374,1866,2630.7566,53,20.477835,10.5336
3801101,4.14,5.58,1.3051281,1866,2435.3691,62,22.924849,11.0196
3801102,4.14,5.64,1.2969357,1866,2420.082,63,21.81653,9.6191998
3801103,4.14,5.7,1.3428127,1866,2505.6885,54,19.0357,8.7444
3801105,4.14,5.82,1.1322232,1866,2112.7285,94,37.344788,20.1744
3801106,4.14,5.88,0.9948743,1866,1856.4354,124,54.422184,33.976799
3801107,4.14,5.94,0.95916933,1866,1789.8099,232,221.21259,379.0224
3801108,4.14,6,0.95531642,1866,1782.6205,233,221.86914,379.8432
3801109,4.14,6.06,0.97485447,1866,1819.0785,146,71.259064,48.636002
3801110,4.14,6.12,1.1283877,1866,2105.5715,108,48.641151,30.729601
3801112,4.14,6.24,1.2708863,1866,2371.4739,53,18.107235,7.8983998
3801113,4.14,6.3,1.2013324,1866,2241.6863,65,22.306486,9.5039997
3801114,4.14,6.36,1.1892723,1866,2219.1821,68,25.975264,12.5676
3801115,4.14,6.42,1.1399101,1866,2127.0723,65,28.545013,16.290001
3801117,4.14,6.54,1.1806977,1866,2203.1819,147,72.693275,51.901199
3801118,4.14,6.6,1.0525302,1866,1964.0214,160,82.444,68.187599
3801119,4.14,6.66,0.98808932,1866,1843.7747,203,170.42108,266.77081
3801120,4.14,6.72,0.94994044,1866,1772.5889,183,135.3719,197.1756
3801121,4.14,6.78,0.94752187,1866,1768.0758,160,79.737671,57.279598
3801122,4.14,6.84,0.95173079,1866,1775.9297,160,82.018822,57.376801
3866631,4.2,5.22,1.0975145,1866,2047.9622,107,36.937706,17.3988
3866641,4.2,5.82,1.1738378,1866,2190.3813,78,32.542213,17.622
3866642,4.2,5.88,1.0644718,1866,1986.3044,98,44.574718,29.9988
3866643,4.2,5.94,1.0032408,1866,1872.0475,201,205.77963,382.97159
3866644,4.2,6,1.0180305,1866,1899.645,201,206.15498,383.3244
3866645,4.2,6.06,1.046801,1866,1953.3306,116,53.2314,35.91
3866646,4.2,6.12,1.1801518,1866,2202.1633,85,39.110508,24.1092
3866653,4.2,6.54,1.198122,1866,2235.6958,145,74.366302,55.422001
3866654,4.2,6.6,1.1118178,1866,2074.6521,154,84.118584,75.8592
3866655,4.2,6.66,1.0381705,1866,1937.2261,200,174.42662,282.23279
3866656,4.2,6.72,1.0023347,1866,1870.3566,175,131.89961,198.306
3866657,4.2,6.78,0.98160851,1866,1831.6815,154,77.141441,57.193199
3866658,4.2,6.84,0.97600704,1866,1821.2291,150,75.923355,54.125999
3932163,4.26,4.98,1.6745521,1866,3124.7141,41,11.437673,3.7512
3932164,4.26,5.04,1.5645214,1866,2919.397,43,10.45401,3.0276
3932165,4.26,5.1,1.4061278,1866,2623.8345,55,17.681305,8.5860004
3932166,4.26,5.16,1.1846358,1866,2210.5303,73,24.420782,12.0708
3932167,4.26,5.22,1.2072835,1866,2252.791,85,28.862371,13.806
3932168,4.26,5.28,1.6475538,1866,3074.3354,66,22.042154,10.6668
3932169,4.26,5.34,2.0373838,1866,3801.7583,46,12.727412,4.5864
3932170,4.26,5.4,2.0809119,1866,3882.9817,41,11.367393,3.6935999
3932179,4.26,5.94,1.0523952,1866,1963.7694,193,209.2299,402.81839
3932180,4.26,6,1.0560822,1866,1970.6494,193,209.55089,403.1676
3932189,4.26,6.54,1.2173196,1866,2271.5183,145,78.676132,62.4888
3932190,4.26,6.6,1.1338141,1866,2115.697,155,90.028313,86.817596
3932191,4.26,6.66,1.0712942,1866,1999.0349,197,179.18103,299.1492
3932192,4.26,6.72,1.0335068,1866,1928.5237,172,135.32642,210.25439
3932193,4.26,6.78,1.0075257,1866,1880.0428,152,79.129654,61.5672
3932194,4.26,6.84,0.99916995,1866,1864.4512,150,79.947144,61.066799
3997699,4.32,4.98,1.4570476,1866,2718.8508,42,10.73247,3.3192
3997700,4.32,5.04,1.401945,1866,2616.0293,48,12.22251,4.2336001
3997701,4.32,5.1,1.3445206,1866,2508.8755,58,16.088877,6.6348
3997702,4.32,5.16,1.1538887,1866,2153.1562,87,40.937183,33.667198
3997703,4.32,5.22,1.2361221,1866,2306.604,81,27.607643,13.5252
3997704,4.32,5.28,1.4177111,1866,2645.449,67,20.061043,8.7156
3997705,4.32,5.34,1.6850892,1866,3144.3765,49,11.923526,3.7079999
3997706,4.32,5.4,1.8092446,1866,3376.0505,44,11.383511,3.546
3997714,4.32,5.88,1.3088208,1866,2442.2598,54,17.973318,7.7652001
3997715,4.32,5.94,1.0935855,1866,2040.6306,180,211.42892,423.22321
3997716,4.32,6,1.094815,1866,2042.9249,184,213.17485,424.3176
3997717,4.32,6.06,1.1829941,1866,2207.467,82,34.329155,18.738001
3997725,4.32,6.54,1.2170097,1866,2270.9399,143,80.316391,66.225601
3997726,4.32,6.6,1.1446389,1866,2135.8962,157,98.625633,103.6296
3997727,4.32,6.66,1.0927567,1866,2039.0841,196,185.28439,317.68201
3997728,4.32,6.72,1.0532025,1866,1965.2759,169,136.23827,214.59599
3997729,4.32,6.78,1.0247055,1866,1912.1005,153,88.230438,80.614799
3997730,4.32,6.84,1.0130579,1866,1890.3661,149,83.995415,68.788803
4063235,4.38,4.98,1.4116595,1866,2634.1565,48,14.104021,5.5872002
4063236,4.38,5.04,1.3764473,1866,2568.4507,47,10.897464,3.2688
4063237,4.38,5.1,1.283648,1866,2395.2871,53,12.349195,4.1040001
4063238,4.38,5.16,1.159302,1866,2163.2576,86,39.161587,32.054401
4063239,4.38,5.22,1.2378687,1866,2309.863,77,25.921333,12.7296
4063240,4.38,5.28,1.3821107,1866,2579.0186,62,16.873634,6.5735998
4063241,4.38,5.34,1.6098882,1866,3004.0513,51,12.588262,4.0752001
4063242,4.38,5.4,1.7147554,1866,3199.7336,47,12.666926,4.2659998
4063250,4.38,5.88,1.2259759,1866,2287.6709,64,23.601793,11.3688
4063251,4.38,5.94,1.11999,1866,2089.9014,172,214.30424,444.20041
4063252,4.38,6,1.1208307,1866,2091.47,174,216.12146,445.95361
4063253,4.38,6.06,1.1597606,1866,2164.1133,99,58.475437,53.3088
4063261,4.38,6.54,1.2175426,1866,2271.9346,143,84.418144,72.687599
4063262,4.38,6.6,1.1523083,1866,2150.2073,161,109.33482,124.4016
4063263,4.38,6.66,1.1038421,1866,2059.7695,197,193.22127,338.28119
4063264,4.38,6.72,1.0638427,1866,1985.1305,168,140.56584,226.62
4063265,4.38,6.78,1.036261,1866,1933.663,154,97.282051,100.8936
4063266,4.38,6.84,1.0271801,1866,1916.718,145,85.875633,74.106003
4128771,4.44,4.98,1.4051226,1866,2621.9587,46,12.875857,4.5
4128772,4.44,5.04,1.3437463,1866,2507.4307,50,12.75587,4.2624002
4128773,4.44,5.1,1.262446,1866,2355.7244,52,12.559787,4.1364002
4128774,4.44,5.16,1.1634487,1866,2170.9954,84,36.756081,28.6884
4128775,4.44,5.22,1.2376739,1866,2309.4995,81,28.367029,14.1336
4128776,4.44,5.28,1.3496716,1866,2518.4873,60,16.153282,6.1272001
4128777,4.44,5.34,1.5274366,1866,2850.1968,50,12.788779,4.3200002
4128778,4.44,5.4,1.6756561,1866,3126.7742,48,14.060828,5.2631998
4128786,4.44,5.88,1.1926173,1866,2225.4238,70,28.652336,15.5376
4128787,4.44,5.94,1.1359276,1866,2119.6409,169,219.3611,467.12881
4128788,4.44,6,1.1323467,1866,2112.959,173,222.82375,470.18161
4128789,4.44,6.06,1.1659955,1866,2175.7476,93,59.652985,60.321602
4128797,4.44,6.54,1.2229961,1866,2282.1108,141,88.513855,80.272797
4128798,4.44,6.6,1.1651993,1866,2174.262,157,113.73601,137.664
4128799,4.44,6.66,1.1112235,1866,2073.543,198,201.61809,360.05399
4128800,4.44,6.72,1.0755345,1866,2006.9474,167,144.20869,233.7048
4128801,4.44,6.78,1.0433805,1866,1946.9481,153,103.94691,117.3708
4128802,4.44,6.84,1.0350916,1866,1931.4811,141,88.794914,80.906403
4194307,4.5,4.98,1.3960302,1866,2604.9924,45,13.970311,5.382
4194308,4.5,5.04,1.3563803,1866,2531.0056,47,13.40631,4.9679999
4194309,4.5,5.1,1.2929653,1866,2412.6733,50,12.992439,4.428
4194310,4.5,5.16,1.1693966,1866,2182.0942,73,30.683928,23.054399
4194311,4.5,5.22,1.2366949,1866,2307.6729,85,30.701357,15.1344
4194312,4.5,5.28,1.3658434,1866,2548.6638,56,16.828993,7.2972002
4194313,4.5,5.34,1.4942664,1866,2788.301,50,14.490868,5.3351998
4194314,4.5,5.4,1.6395557,1866,3059.4109,48,15.632152,6.3432002
4194322,4.5,5.88,1.1919317,1866,2224.1445,74,35.6339,23.4396
4194323,4.5,5.94,1.1430509,1866,2132.9331,168,225.85088,491.79599
4194324,4.5,6,1.1337373,1866,2115.554,173,229.59454,494.97119
4194325,4.5,6.06,1.1716599,1866,2186.3174,92,64.336433,70.430397
4194333,4.5,6.54,1.2307076,1866,2296.5005,139,93.433472,89.276398
4194334,4.5,6.6,1.1763257,1866,2195.0237,158,124.51421,162.43201
4194335,4.5,6.66,1.1165053,1866,2083.3989,200,210.6964,383.04721
4194336,4.5,6.72,1.0756441,1866,2007.152,170,151.34776,247.896
4194337,4.5,6.78,1.0513805,1866,1961.876,151,115.42937,147.312
4194338,4.5,6.84,1.0398725,1866,1940.4022,139,92.948479,87.786003
4259847,4.56,5.22,1.2302413,1866,2295.6304,88,32.237072,15.624
4259858,4.56,5.88,1.1928809,1866,2225.9158,76,43.336647,34.5672
4259859,4.56,5.94,1.1403836,1866,2127.9558,177,236.74698,519.3324
4259860,4.56,6,1.1304178,1866,2109.3596,179,239.13281,522.0036
4259861,4.56,6.06,1.1726112,1866,2188.0925,91,69.459953,81.709198
4259869,4.56,6.54,1.2747858,1866,2378.7502,133,97.064064,96.872398
4259870,4.56,6.6,1.1982408,1866,2235.9172,153,132.04245,182.1996
4259871,4.56,6.66,1.1201661,1866,2090.23,205,221.362,407.82239
4259872,4.56,6.72,1.0654207,1866,1988.0751,171,157.71863,261.98279
4259873,4.56,6.78,1.0986906,1866,2050.1567,148,125.6739,172.8828
4259874,4.56,6.84,1.103844,1866,2059.7729,136,99.259254,99.651604
4325379,4.62,4.98,1.5820932,1866,2952.186,29,10.526446,4.8168001
4325380,4.62,5.04,1.7297101,1866,3227.6392,27,10.363832,5.0544
4325382,4.62,5.16,1.2978827,1866,2421.8491,42,13.111806,4.8779998
4325383,4.62,5.22,1.2239486,1866,2283.8882,79,31.655003,16.495199
4325384,4.62,5.28,1.6710408,1866,3118.1621,18,4.6849713,1.53
4325385,4.62,5.34,1.962131,1866,3661.3364,8,1.5748416,0.42840001
4325386,4.62,5.4,2.0440009,1866,3814.1057,5,0.78973669,0.14399999
4325395,4.62,5.94,1.1060883,1866,2063.9607,198,254.58084,552.30481
4325396,4.62,6,1.1007185,1866,2053.9407,213,263.87207,559.68481
4325407,4.62,6.66,1.0792449,1866,2013.871,214,230.51831,429.138
4390915,4.68,4.98,1.5409127,1866,2875.3433,52,31.550014,26.863199
4390916,4.68,5.04,1.5515735,1866,2895.2361,63,31.972794,22.986
4390917,4.68,5.1,1.565042,1866,2920.3684,86,35.995468,20.181601
4390918,4.68,5.16,1.5834829,1866,2954.7791,83,31.063511,15.2712
4390919,4.68,5.22,1.1085428,1866,2068.5408,111,42.938576,22.5072
4390920,4.68,5.28,1.6361482,1866,3053.0525,77,23.798407,8.9244003
4390921,4.68,5.34,1.6831191,1866,3140.7002,73,21.833822,7.7435999
4390922,4.68,5.4,1.834411,1866,3423.011,69,21.495625,7.8587999
4390923,4.68,5.46,1.921042,1866,3584.6643,67,22.799067,8.9460001
4390925,4.68,5.58,1.613839,1866,3011.4236,100,50.78516,33.638401
4390926,4.68,5.64,1.5783957,1866,2945.2864,108,51.15778,32.004002
4390927,4.68,5.7,1.5447234,1866,2882.4539,112,50.425503,29.923201
4390928,4.68,5.76,1.5230576,1866,2842.0254,112,47.529652,26.6796
4390929,4.68,5.82,1.4978065,1866,2794.907,111,44.588276,23.5548
4390930,4.68,5.88,1.4386464,1866,2684.5142,112,43.512558,22.2444
4390931,4.68,5.94,1.0329916,1866,1927.5624,247,280.00711,588.6972
4390932,4.68,6,1.0346943,1866,1930.7395,243,277.24197,586.61279
4390933,4.68,6.06,1.4538618,1866,2712.9062,111,43.159447,22.3092
4390934,4.68,6.12,1.5093027,1866,2816.3589,108,43.143097,23.115601
4390935,4.68,6.18,1.5426508,1866,2878.5864,107,44.836731,25.3944
4390936,4.68,6.24,1.5727146,1866,2934.6853,103,45.106926,26.8992
4390937,4.68,6.3,1.6115022,1866,3007.063,100,47.674759,30.780001
4390938,4.68,6.36,1.6588614,1866,3095.4353,99,51.966438,35.971199
4390941,4.68,6.54,1.8556378,1866,3462.6201,36,8.7006168,2.4119999
4390942,4.68,6.6,1.6046394,1866,2994.2571,38,8.1782675,2.0411999
4390943,4.68,6.66,1.0360957,1866,1933.3546,208,237.31578,454.7124
4390944,4.68,6.72,1.0654838,1866,1988.1927,92,41.058079,27.252001
4390945,4.68,6.78,1.4436758,1866,2693.8989,47,13.897485,5.8104
4390946,4.68,6.84,1.4737962,1866,2750.1038,49,17.590961,9.0143995
4456451,4.74,4.98,1.5198449,1866,2836.0305,19,4.7092104,1.5336
4456452,4.74,5.04,1.5038244,1866,2806.1362,19,3.8903277,1.08
4456453,4.74,5.1,1.4054778,1866,2622.6216,101,47.750916,33.631199
4456454,4.74,5.16,1.1639625,1866,2171.9541,108,46.481113,29.700001
4456455,4.74,5.22,1.0719067,1866,2000.178,124,54.393486,34.509602
4456456,4.74,5.28,1.3713574,1866,2558.9529,94,33.595375,17.384399
4456457,4.74,5.34,1.4763032,1866,2754.7817,85,25.755903,10.08
4456458,4.74,5.4,1.5654943,1866,2921.2124,77,21.822584,7.3836002
4456459,4.74,5.46,1.768607,1866,3300.2207,69,20.97303,7.4772
4456461,4.74,5.58,1.5266666,1866,2848.76,114,55.881252,36.194401
4456462,4.74,5.64,1.4754398,1866,2753.1707,119,54.230438,32.781601
4456463,4.74,5.7,1.4464612,1866,2699.0967,115,48.356792,27.2232
4456464,4.74,5.76,1.4119549,1866,2634.7078,116,46.477165,25.2108
4456465,4.74,5.82,1.3788772,1866,2572.9849,115,43.886303,22.669201
4456466,4.74,5.88,1.2560821,1866,2343.8491,114,41.198471,20.16
4456467,4.74,5.94,1.017792,1866,1899.1998,249,287.36337,617.37482
4456468,4.74,6,1.017761,1866,1899.1421,242,281.45349,612.02881
4456469,4.74,6.06,1.2613447,1866,2353.6692,114,41.532856,20.681999
4456470,4.74,6.12,1.3836679,1866,2581.9243,112,42.31995,21.967199
4456471,4.74,6.18,1.4214953,1866,2652.5103,113,45.093845,24.7824
4456472,4.74,6.24,1.4605764,1866,2725.4355,109,45.749901,26.427601
4456473,4.74,6.3,1.4984659,1866,2796.1375,109,49.672199,31.086
4456474,4.74,6.36,1.5607767,1866,2912.4094,101,50.970631,34.866001
4456477,4.74,6.54,1.6032211,1866,2991.6106,38,8.2639532,2.1131999
4456478,4.74,6.6,1.230014,1866,2295.2061,54,12.779916,3.8664
4456479,4.74,6.66,0.99872237,1866,1863.616,206,243.79559,479.4516
4456480,4.74,6.72,0.99578255,1866,1858.1302,121,74.389793,66.830399
4456481,4.74,6.78,1.2026093,1866,2244.0688,71,30.464565,20.804399
4456482,4.74,6.84,1.3345232,1866,2490.2202,69,34.929482,27.187201
4521989,4.8,5.1,1.242725,1866,2318.9248,118,76.504601,77.144402
4521990,4.8,5.16,1.0880928,1866,2030.3811,135,79.917587,75.0168
4521991,4.8,5.22,1.0406924,1866,1941.932,150,88.453079,79.613998
4521992,4.8,5.28,1.1534358,1866,2152.3113,138,75.326904,64.821602
4521993,4.8,5.34,1.2868843,1866,2401.3262,138,73.716286,60.343201
4521994,4.8,5.4,1.31523,1866,2454.2192,143,73.406425,55.760399
4521995,4.8,5.46,1.3283768,1866,2478.751,153,77.191536,54.680401
4521996,4.8,5.52,1.3265102,1866,2475.2681,159,76.362732,50.1768
4521997,4.8,5.58,1.3583382,1866,2534.6592,136,64.972977,42.177601
4521998,4.8,5.64,1.3690449,1866,2554.6377,126,57.114014,35.636398
4521999,4.8,5.7,1.3535148,1866,2525.6587,122,51.983185,30.747601
4522000,4.8,5.76,1.3270979,1866,2476.3647,120,48.22731,26.9568
4522001,4.8,5.82,1.2477012,1866,2328.2104,120,45.958439,24.368401
4522002,4.8,5.88,1.1549339,1866,2155.1067,123,45.541508,23.014799
4522003,4.8,5.94,1.0027817,1866,1871.1908,253,297.43344,649.00439
4522004,4.8,6,1.002296,1866,1870.2842,246,290.94547,642.6684
4522005,4.8,6.06,1.1173767,1866,2085.0249,124,45.321541,22.572001
4522006,4.8,6.12,1.2474986,1866,2327.8325,119,45.287621,23.9184
4522007,4.8,6.18,1.3271058,1866,2476.3794,118,47.062252,26.2764
4522008,4.8,6.24,1.3537948,1866,2526.1812,119,50.425186,29.9196
4522009,4.8,6.3,1.3729534,1866,2561.9312,120,54.281704,34.243198
4522010,4.8,6.36,1.3873297,1866,2588.7573,122,59.027763,39.481201
4522011,4.8,6.42,1.3962049,1866,2605.3184,127,64.998177,45.680401
4522012,4.8,6.48,1.2696733,1866,2369.2104,123,67.705948,51.202801
4522013,4.8,6.54,1.1579629,1866,2160.7588,121,66.871994,53.6688
4522014,4.8,6.6,1.0666444,1866,1990.3584,128,74.703209,63.234001
4522015,4.8,6.66,0.94905454,1866,1770.9358,246,293.98352,554.27399
4522016,4.8,6.72,0.94810653,1866,1769.1667,173,153.96219,204.62399
4522017,4.8,6.78,1.0867083,1866,2027.7977,106,70.131638,71.326797
4522018,4.8,6.84,1.219728,1866,2276.0125,97,68.947617,74.318398
4587525,4.86,5.1,1.1838071,1866,2208.9841,125,81.561676,82.206001
4587526,4.86,5.16,0.99809688,1866,1862.4487,140,85.678276,81.291603
4587527,4.86,5.22,1.0219383,1866,1906.937,153,91.075554,82.681198
4587528,4.86,5.28,1.0863602,1866,2027.1482,141,75.427177,64.011597
4587529,4.86,5.34,1.1955554,1866,2230.9065,136,69.732285,56.5056
4587530,4.86,5.4,1.232049,1866,2299.0034,137,67.506149,51.112801
4587531,4.86,5.46,1.2540628,1866,2340.0811,140,66.392876,46.6884
4587532,4.86,5.52,1.2746921,1866,2378.5754,130,66.531189,46.439999
4587533,4.86,5.58,1.2763288,1866,2381.6296,130,62.35323,41.0364
4587534,4.86,5.64,1.2709678,1866,2371.626,129,58.567005,36.439201
4587535,4.86,5.7,1.2603147,1866,2351.7473,126,54.42841,32.292
4587536,4.86,5.76,1.2155414,1866,2268.2002,125,51.456871,29.106001
4587537,4.86,5.82,1.1793612,1866,2200.688,125,49.410576,26.758801
4587538,4.86,5.88,1.0906233,1866,2035.103,127,48.974621,25.660801
4587539,4.86,5.94,0.98208666,1866,1832.5737,254,306.41269,680.65198
4587540,4.86,6,0.9822408,1866,1832.8613,248,300.89941,675.06842
4587541,4.86,6.06,1.064091,1866,1985.5938,127,48.397877,25.117201
4587542,4.86,6.12,1.1763357,1866,2195.0425,122,47.612988,25.7544
4587543,4.86,6.18,1.2151046,1866,2267.3853,121,48.735336,27.201599
4587544,4.86,6.24,1.2559521,1866,2343.6067,120,50.958431,30.193199
4587545,4.86,6.3,1.2644621,1866,2359.4863,122,55.292965,34.768799
4587546,4.86,6.36,1.2451777,1866,2323.5017,125,60.291412,40.060799
4587547,4.86,6.42,1.2120557,1866,2261.6958,124,65.015152,46.026001
4587548,4.86,6.48,1.1374888,1866,2122.5542,105,57.214291,43.966801
4587549,4.86,6.54,1.0840372,1866,2022.8134,118,63.858616,50.788799
4587550,4.86,6.6,1.0114601,1866,1887.3845,132,79.121712,67.611603
4587551,4.86,6.66,0.92693079,1866,1729.6528,241,297.25278,576.93958
