Ref,x,y,Connectivity,Point First Moment,Point Second Moment,Visual Clustering Coefficient,Visual Control,Visual Controllability
4325382,4.62,5.16,42,13.111806,4.8779998,0.44483158,0.9145931,0.17073171
4325383,4.62,5.22,79,31.655003,16.495199,0.54819864,1.2911311,0.18944845
4325384,4.62,5.28,18,4.6849713,1.53,0.61437911,0.61807472,0.095238097
4325385,4.62,5.34,8,1.5748416,0.42840001,0.60714287,0.36512607,0.061538462
4325386,4.62,5.4,5,0.78973669,0.14399999,1,0.22838694,0.043859649
4325395,4.62,5.94,198,254.58084,552.30481,0.57001489,1.3353323,0.19760479
4325396,4.62,6,213,263.87207,559.68481,0.52511293,1.4923029,0.23329683
4325407,4.62,6.66,214,230.51831,429.138,0.56557411,1.4670938,0.25265643
4390915,4.68,4.98,52,31.550014,26.863199,0.70060331,0.61383206,0.14054054
4390916,4.68,5.04,63,31.972794,22.986,0.66308242,0.7586804,0.1689008
4390917,4.68,5.1,86,35.995468,20.181601,0.69028729,1.0142839,0.230563
4390918,4.68,5.16,83,31.063511,15.2712,0.71113724,0.97265077,0.22371967
4390919,4.68,5.22,111,42.938576,22.5072,0.51236689,1.3282887,0.20036101
4390920,4.68,5.28,77,23.798407,8.9244003,0.76589203,0.93193704,0.32765958
4390921,4.68,5.34,73,21.833822,7.7435999,0.81621003,0.89785963,0.33031675
4390922,4.68,5.4,69,21.495625,7.8587999,0.85805625,0.86601883,0.31363636
4390923,4.68,5.46,67,22.799067,8.9460001,0.90909094,0.84538209,0.31455398
4390925,4.68,5.58,100,50.78516,33.638401,0.86666667,0.82574475,0.18726592
4390926,4.68,5.64,108,51.15778,32.004002,0.77050883,0.91958123,0.19389588
4390927,4.68,5.7,112,50.425503,29.923201,0.73085588,0.96269226,0.20107719
4390928,4.68,5.76,112,47.529652,26.6796,0.74678248,0.95351088,0.2
4390929,4.68,5.82,111,44.588276,23.5548,0.76707619,0.92753196,0.19786096
4390930,4.68,5.88,112,43.512558,22.2444,0.76721364,0.93242127,0.19858156
4390931,4.68,5.94,247,280.00711,588.6972,0.47503373,1.7490942,0.23170732
4390932,4.68,6,243,277.24197,586.61279,0.47603986,1.736095,0.22795497
4390933,4.68,6.06,111,43.159447,22.3092,0.77428335,0.92454261,0.19680852
4390934,4.68,6.12,108,43.143097,23.115601,0.79941154,0.8926993,0.19320215
4390935,4.68,6.18,107,44.836731,25.3944,0.8032093,0.88259912,0.19107144
4390936,4.68,6.24,103,45.106926,26.8992,0.85474968,0.83360243,0.20396039
4390937,4.68,6.3,100,47.674759,30.780001,0.8919192,0.80332309,0.25906736
4390938,4.68,6.36,99,51.966438,35.971199,0.89631003,0.79369825,0.26190478
4390941,4.68,6.54,36,8.7006168,2.4119999,0.98253965,0.42488495,0.11320755
4390942,4.68,6.6,38,8.1782675,2.0411999,0.88477951,0.44029793,0.11111111
4390943,4.68,6.66,208,237.31578,454.7124,0.53051841,1.4932038,0.24186046
4390944,4.68,6.72,92,41.058079,27.252001,0.56067842,0.80995965,0.2030905
4390945,4.68,6.78,47,13.897485,5.8104,0.75393152,0.51801479,0.10107527
4390946,4.68,6.84,49,17.590961,9.0143995,0.73639458,0.52927423,0.10165975
4456451,4.74,4.98,19,4.7092104,1.5336,0.86549705,0.32515153,0.1292517
4456452,4.74,5.04,19,3.8903277,1.08,0.86549705,0.32515153,0.1292517
4456453,4.74,5.1,101,47.750916,33.631199,0.60475248,1.2144567,0.26233765
4456454,4.74,5.16,108,46.481113,29.700001,0.55347872,1.264078,0.26213592
4456455,4.74,5.22,124,54.393486,34.509602,0.48006818,1.4177264,0.22103387
4456456,4.74,5.28,94,33.595375,17.384399,0.63829786,1.0777118,0.24607331
4456457,4.74,5.34,85,25.755903,10.08,0.69271708,1.0008088,0.22427441
4456458,4.74,5.4,77,21.822584,7.3836002,0.76589203,0.93193704,0.32765958
4456459,4.74,5.46,69,20.97303,7.4772,0.85805625,0.86601883,0.31363636
4456461,4.74,5.58,114,55.881252,36.194401,0.72488743,0.97872132,0.20393559
4456462,4.74,5.64,119,54.230438,32.781601,0.71129471,1.0139147,0.21250001
4456463,4.74,5.7,115,48.356792,27.2232,0.75758964,0.96332163,0.20499109
4456464,4.74,5.76,116,46.477165,25.2108,0.77511245,0.95827258,0.20494699
4456465,4.74,5.82,115,43.886303,22.669201,0.79191458,0.94296038,0.20282187
4456466,4.74,5.88,114,41.198471,20.16,0.79257882,0.92822677,0.19964974
4456467,4.74,5.94,249,287.36337,617.37482,0.47940147,1.7501457,0.23314607
4456468,4.74,6,242,281.45349,612.02881,0.49116972,1.6942984,0.22659177
4456469,4.74,6.06,114,41.532856,20.681999,0.79071575,0.93176121,0.20035149
4456470,4.74,6.12,112,42.31995,21.967199,0.81949806,0.90938562,0.19858156
4456471,4.74,6.18,113,45.093845,24.7824,0.80056888,0.92271155,0.20035461
4456472,4.74,6.24,109,45.749901,26.427601,0.81651378,0.89242214,0.1942959
4456473,4.74,6.3,109,49.672199,31.086,0.80920827,0.88958901,0.19499105
4456474,4.74,6.36,101,50.970631,34.866001,0.90178216,0.80611825,0.26165804
4456477,4.74,6.54,38,8.2639532,2.1131999,0.88477951,0.44029796,0.11111111
4456478,4.74,6.6,54,12.779916,3.8664,0.628232,0.56762058,0.14438502
4456479,4.74,6.66,206,243.79559,479.4516,0.47511247,1.4950558,0.21063395
4456480,4.74,6.72,121,74.389793,66.830399,0.46735537,0.98621553,0.16852368
4456481,4.74,6.78,71,30.464565,20.804399,0.56780684,0.70530242,0.14115308
4456482,4.74,6.84,69,34.929482,27.187201,0.61040068,0.6899215,0.1374502
4521989,4.8,5.1,118,76.504601,77.144402,0.60133272,1.137008,0.20593368
4521990,4.8,5.16,135,79.917587,75.0168,0.5101161,1.4139363,0.21226415
4521991,4.8,5.22,150,88.453079,79.613998,0.46478748,1.5091494,0.2016129
4521992,4.8,5.28,138,75.326904,64.821602,0.53168309,1.398092,0.22186495
4521993,4.8,5.34,138,73.716286,60.343201,0.56564051,1.3607005,0.23875433
4521994,4.8,5.4,143,73.406425,55.760399,0.57007784,1.371013,0.24740484
4521995,4.8,5.46,153,77.191536,54.680401,0.57567942,1.4450918,0.26795095
4521996,4.8,5.52,159,76.362732,50.1768,0.60162407,1.4462767,0.27894738
4521997,4.8,5.58,136,64.972977,42.177601,0.6970588,1.1428273,0.23943663
4521998,4.8,5.64,126,57.114014,35.636398,0.75771427,1.026294,0.22144112
4521999,4.8,5.7,122,51.983185,30.747601,0.79135621,0.97973192,0.21441124
4522000,4.8,5.76,120,48.22731,26.9568,0.80840337,0.95734835,0.21126761
4522001,4.8,5.82,120,45.958439,24.368401,0.80700278,0.95364124,0.21089631
4522002,4.8,5.88,123,45.541508,23.014799,0.77089167,0.98305827,0.21170396
4522003,4.8,5.94,253,297.43344,649.00439,0.47929606,1.7569129,0.2364486
4522004,4.8,6,246,290.94547,642.6684,0.49162105,1.6979797,0.22990654
4522005,4.8,6.06,124,45.321541,22.572001,0.76317859,1.0020417,0.21527778
4522006,4.8,6.12,119,45.287621,23.9184,0.8134169,0.95099503,0.20987654
4522007,4.8,6.18,118,47.062252,26.2764,0.82297552,0.94491845,0.20848057
4522008,4.8,6.24,119,50.425186,29.9196,0.8138442,0.95814759,0.21024735
4522009,4.8,6.3,120,54.281704,34.243198,0.80434173,0.96551687,0.21201414
4522010,4.8,6.36,122,59.027763,39.481201,0.78715622,0.99037659,0.21669628
4522011,4.8,6.42,127,64.998177,45.680401,0.74703163,1.0470793,0.22557727
4522012,4.8,6.48,123,67.705948,51.202801,0.67652941,1.0658377,0.21886121
4522013,4.8,6.54,121,66.871994,53.6688,0.6006887,1.0886043,0.20508474
4522014,4.8,6.6,128,74.703209,63.234001,0.5143947,1.123853,0.19662058
4522015,4.8,6.66,246,293.98352,554.27399,0.38294342,1.8078372,0.23295455
4522016,4.8,6.72,173,153.96219,204.62399,0.3972308,1.3480552,0.1882481
4522017,4.8,6.78,106,70.131638,71.326797,0.56100631,0.96114987,0.18244407
4522018,4.8,6.84,97,68.947617,74.318398,0.6093213,0.89576638,0.16811092
4587525,4.86,5.1,125,81.561676,82.206001,0.57819355,1.220953,0.2076412
4587526,4.86,5.16,140,85.678276,81.291603,0.50811923,1.4140384,0.19310345
4587527,4.86,5.22,153,91.075554,82.681198,0.46499828,1.5507929,0.20536913
4587528,4.86,5.28,141,75.427177,64.011597,0.52583587,1.4208392,0.22488038
4587529,4.86,5.34,136,69.732285,56.5056,0.56906319,1.3400471,0.23488773
4587530,4.86,5.4,137,67.506149,51.112801,0.56902105,1.3490294,0.23661485
4587531,4.86,5.46,140,66.392876,46.6884,0.56916749,1.3761456,0.2417962
4587532,4.86,5.52,130,66.531189,46.439999,0.70673823,1.1127033,0.22569445
4587533,4.86,5.58,130,62.35323,41.0364,0.7336911,1.0859799,0.22687609
4587534,4.86,5.64,129,58.567005,36.439201,0.74127907,1.0722218,0.22513089
4587535,4.86,5.7,126,54.42841,32.292,0.76393652,1.0370541,0.2206655
4587536,4.86,5.76,125,51.456871,29.106001,0.77019358,1.0186447,0.21853147
4587537,4.86,5.82,125,49.410576,26.758801,0.76683873,1.0177695,0.2173913
4587538,4.86,5.88,127,48.974621,25.660801,0.73653293,1.0118915,0.19812793
4587539,4.86,5.94,254,306.41269,680.65198,0.47664249,1.768605,0.23671947
4587540,4.86,6,248,300.89941,675.06842,0.48703802,1.7160406,0.23112768
4587541,4.86,6.06,127,48.397877,25.117201,0.74390703,1.0330111,0.21934369
4587542,4.86,6.12,122,47.612988,25.7544,0.78769815,0.98967987,0.21254355
4587543,4.86,6.18,121,48.735336,27.201599,0.79807162,0.97368991,0.21340388
4587544,4.86,6.24,120,50.958431,30.193199,0.8105042,0.95931214,0.21314387
4587545,4.86,6.3,122,55.292965,34.768799,0.78905296,0.99301487,0.2155477
4587546,4.86,6.36,125,60.291412,40.060799,0.76167744,1.0438764,0.22084805
4587547,4.86,6.42,124,65.015152,46.026001,0.74101758,1.0255027,0.21305841
4587548,4.86,6.48,105,57.214291,43.966801,0.66666669,0.91291529,0.17766498
4587549,4.86,6.54,118,63.858616,50.788799,0.57858902,1.0605676,0.19732441
4587550,4.86,6.6,132,79.121712,67.611603,0.49190378,1.1395961,0.2006079
4587551,4.86,6.66,241,297.25278,576.93958,0.38485476,1.7736301,0.22800379
4587552,4.86,6.72,189,208.0434,375.1524,0.38821346,1.4425739,0.18068834
4587553,4.86,6.78,115,78.119087,78.084,0.54065597,1.0266957,0.17746913
4587554,4.86,6.84,103,74.706573,79.970398,0.60689127,0.94366539,0.17820069
4653061,4.92,5.1,97,44.326412,30.7908,0.61748284,1.0189607,0.23950617
4653062,4.92,5.16,104,44.646534,28.843201,0.55302465,1.0933639,0.19771864
4653063,4.92,5.22,109,47.062271,32.180401,0.52905196,1.1655827,0.19395018
4653064,4.92,5.28,93,28.94323,13.1904,0.61968207,1.0432528,0.18562874
4653065,4.92,5.34,82,21.266308,7.3404002,0.71544713,0.92246407,0.19951338
4653066,4.92,5.4,73,17.099033,4.7304001,0.82572299,0.83934444,0.32589287
4653067,4.92,5.46,69,18.095757,5.6195998,0.88192666,0.81621271,0.30941704
4653069,4.92,5.58,98,47.944439,31.4496,0.87123924,0.8076092,0.18455744
4653070,4.92,5.64,106,46.332607,27.738001,0.81078166,0.88374811,0.18827708
4653071,4.92,5.7,114,48.044708,27.572399,0.7500388,0.97526366,0.2
4653072,4.92,5.76,116,46.765038,25.559999,0.74077964,0.98961633,0.20209059
4653073,4.92,5.82,117,45.57,24.0084,0.73592693,0.98626399,0.20137693
4653074,4.92,5.88,125,50.928265,28.3536,0.66490322,1.0469553,0.1923077
4653075,4.92,5.94,246,311.36606,711.02881,0.47887838,1.7458743,0.22947761
4653076,4.92,6,239,304.92523,704.52362,0.4934074,1.6751076,0.22294776
4653077,4.92,6.06,122,48.189243,26.1612,0.69584066,1.012445,0.18973562
4653078,4.92,6.12,115,44.961037,24.343201,0.75011444,0.96775001,0.19965278
4653079,4.92,6.18,111,44.179707,24.264,0.78149056,0.93148655,0.19371727
4653080,4.92,6.24,110,46.352982,27.0324,0.78131777,0.92794919,0.19332162
4653081,4.92,6.3,105,47.344269,29.725201,0.82454211,0.86259109,0.18584071
4653082,4.92,6.36,97,48.641529,32.785198,0.89604813,0.78211302,0.25392669
4653085,4.92,6.54,47,14.165366,6.0696001,0.74375576,0.4991523,0.12983425
4653086,4.92,6.6,74,36.396687,28.933201,0.57201034,0.68739456,0.16666667
4653087,4.92,6.66,175,243.82909,538.99921,0.50758618,1.2822996,0.17911975
4653088,4.92,6.72,137,161.62427,333.6048,0.46361101,1.0494161,0.14109166
4653089,4.92,6.78,76,35.77026,24.555599,0.49473685,0.71219772,0.12903225
4653090,4.92,6.84,70,33.804447,24.0228,0.55693585,0.69481558,0.13461539
4718597,4.98,5.1,87,33.401455,17.8776,0.66265702,0.95210797,0.21219513
4718598,4.98,5.16,92,35.491524,20.8188,0.62637365,0.9797641,0.16727273
4718599,4.98,5.22,96,37.763134,24.677999,0.60241228,1.0656917,0.17297298
4718600,4.98,5.28,81,23.089672,10.1124,0.72006172,0.92008412,0.2201087
4718601,4.98,5.34,77,19.269573,6.3108001,0.76520848,0.93315369,0.29277566
4718602,4.98,5.4,68,16.040895,4.5503998,0.90035117,0.79602808,0.30357143
4718603,4.98,5.46,65,17.394985,5.5331998,0.94711536,0.77102888,0.29411766
4718605,4.98,5.58,97,51.053219,35.254799,0.90034366,0.78987843,0.18689787
4718606,4.98,5.64,100,47.207859,29.5704,0.84565657,0.82532018,0.18761726
4718607,4.98,5.7,102,44.246487,25.653601,0.83304214,0.8427394,0.19136961
4718608,4.98,5.76,108,43.687347,23.032801,0.78106612,0.90274835,0.19014084
4718609,4.98,5.82,112,44.648148,23.0364,0.74340409,0.9311341,0.19377163
4718610,4.98,5.88,124,53.495384,30.582001,0.64122736,1.0497242,0.19076923
4718611,4.98,5.94,242,319.00015,743.3208,0.48211652,1.7246131,0.22574627
4718612,4.98,6,237,312.94058,735.60242,0.49059573,1.6875901,0.22108209
4718613,4.98,6.06,122,52.446953,30.398399,0.6638667,1.0410416,0.18885449
4718614,4.98,6.12,117,49.680138,28.3428,0.70468611,1.0233771,0.20277296
4718615,4.98,6.18,109,46.640591,27.302401,0.77590895,0.93306988,0.19055945
4718616,4.98,6.24,105,47.564381,29.707199,0.8194139,0.87375683,0.18817204
4718617,4.98,6.3,101,50.220413,33.9408,0.85009903,0.83385885,0.26370758
4718618,4.98,6.36,99,53.571796,38.473202,0.88043702,0.80709702,0.26121372
4718621,4.98,6.54,50,18.504383,9.7271996,0.70938778,0.51605177,0.1201923
4718622,4.98,6.6,72,41.453876,37.015202,0.6173709,0.66452336,0.16589862
4718623,4.98,6.66,159,237.40141,542.70721,0.56619698,1.1595236,0.18683901
4718624,4.98,6.72,125,159.61783,345.6828,0.52322578,0.95929235,0.14810427
4718625,4.98,6.78,67,31.719555,22.2516,0.55811852,0.64139342,0.11879433
4718626,4.98,6.84,58,23.909327,13.3524,0.58923173,0.58782053,0.10338681
4784133,5.04,5.1,78,27.579992,12.9348,0.75990677,0.86027968,0.19499999
4784134,5.04,5.16,89,37.278374,25.365601,0.65474975,0.97841084,0.21140142
4784135,5.04,5.22,89,36.139927,25.124399,0.66266596,0.97995007,0.21090047
4784136,5.04,5.28,79,23.974611,11.2428,0.73709834,0.90381658,0.21525885
4784137,5.04,5.34,72,19.069353,6.8940001,0.82159626,0.84502959,0.26865673
4784138,5.04,5.4,70,18.637571,6.1775999,0.86915112,0.85181105,0.2834008
4784139,5.04,5.46,65,18.541704,6.3467999,0.94711536,0.77102888,0.29411766
4849669,5.1,5.1,75,27.192499,12.4524,0.80036038,0.84185153,0.29880479
4849670,5.1,5.16,88,39.623993,28.3176,0.66457683,0.9693504,0.20952381
4849671,5.1,5.22,87,37.542034,26.8992,0.67228013,0.95731348,0.20714286
4849672,5.1,5.28,80,29.360888,17.9028,0.71898735,0.92927414,0.20151134
4849673,5.1,5.34,71,20.876144,8.2908001,0.85271633,0.82749259,0.26893941
4849674,5.1,5.4,69,20.73184,7.9920001,0.87936914,0.82039434,0.26848248
4849675,5.1,5.46,66,20.991173,8.0424004,0.92820513,0.80829906,0.2972973
4915205,5.16,5.1,74,29.187992,14.1048,0.81488335,0.83281904,0.29482073
4915206,5.16,5.16,85,41.372295,31.0284,0.68851542,0.93859839,0.20238096
4915207,5.16,5.22,85,40.23415,30.319201,0.69355744,0.93971121,0.20238096
4915208,5.16,5.28,80,33.219311,21.5748,0.72500002,0.93236053,0.20253165
4915209,5.16,5.34,72,24.903358,11.4264,0.83255088,0.84261495,0.26666668
4915210,5.16,5.4,68,23.545959,10.4652,0.87752414,0.8082642,0.26153848
4915211,5.16,5.46,68,24.915966,10.9584,0.88630378,0.81948668,0.26984128
