Ref,x,y,Connectivity,Metric Mean Penn Distance,Metric Mean Shortest-Path Angle,Metric Mean Shortest-Path Distance,Metric Mean Straight-Line Distance,Metric Node Count,Point First Moment,Point Second Moment
4456463,4.74000000,5.70000000,115.00000000,0.32320973,1.96513295,2.49422455,2.17101479,1866.00000000,48.35679245,27.22319984
4456464,4.74000000,5.76000000,116.00000000,0.30151236,2.00534725,2.46407700,2.16256475,1866.00000000,46.47716522,25.21080017
4456465,4.74000000,5.82000000,115.00000000,0.26952171,2.00858760,2.42543769,2.15591598,1866.00000000,43.88630295,22.66920090
4456466,4.74000000,5.88000000,114.00000000,0.23420976,1.83820581,2.38530445,2.15109468,1866.00000000,41.19847107,20.15999985
4456467,4.74000000,5.94000000,249.00000000,0.21684568,1.47977924,2.36497307,2.14812732,1866.00000000,287.36337280,617.37481689
4456468,4.74000000,6.00000000,242.00000000,0.21991000,1.51126766,2.36694527,2.14703512,1866.00000000,281.45349121,612.02880859
4456469,4.74000000,6.06000000,114.00000000,0.24135813,1.91217792,2.38917422,2.14781618,1866.00000000,41.53285599,20.68199921
4456470,4.74000000,6.12000000,112.00000000,0.28123468,2.07847214,2.43167925,2.15044475,1866.00000000,42.31995010,21.96719933
4456471,4.74000000,6.18000000,113.00000000,0.31630054,1.75106418,2.47119021,2.15488958,1866.00000000,45.09384537,24.78240013
4456472,4.74000000,6.24000000,109.00000000,0.32502380,1.80773282,2.48614264,2.16111875,1866.00000000,45.74990082,26.42760086
4456473,4.74000000,6.30000000,109.00000000,0.33175766,1.86169815,2.50086665,2.16910911,1866.00000000,49.67219925,31.08600044
4456474,4.74000000,6.36000000,101.00000000,0.33613479,1.96041453,2.51496887,2.17883420,1866.00000000,50.97063065,34.86600113
4456477,4.74000000,6.54000000,38.00000000,0.30474219,2.31639457,2.52274179,2.21799946,1866.00000000,8.26395321,2.11319995
4456478,4.74000000,6.60000000,54.00000000,0.24609087,1.82433856,2.48048830,2.23439741,1866.00000000,12.77991581,3.86640000
4456479,4.74000000,6.66000000,206.00000000,0.22762750,1.58612263,2.48016548,2.25253797,1866.00000000,243.79559326,479.45159912
4456480,4.74000000,6.72000000,121.00000000,0.22554825,1.53128660,2.49796081,2.27241254,1866.00000000,74.38979340,66.83039856
4456481,4.74000000,6.78000000,71.00000000,0.23924865,1.74526894,2.53323150,2.29398274,1866.00000000,30.46456528,20.80439949
4456482,4.74000000,6.84000000,69.00000000,0.26777962,1.95644593,2.58496046,2.31718087,1866.00000000,34.92948151,27.18720055
4521989,4.80000000,5.10000000,118.00000000,0.26590291,2.30778813,2.66403151,2.39812875,1866.00000000,76.50460052,77.14440155
4521990,4.80000000,5.16000000,135.00000000,0.25861976,2.02439046,2.63071823,2.37209868,1866.00000000,79.91758728,75.01679993
4521991,4.80000000,5.22000000,150.00000000,0.26517597,1.93004405,2.61298156,2.34780574,1866.00000000,88.45307922,79.61399841
4521992,4.80000000,5.28000000,138.00000000,0.28178880,2.07312226,2.60709143,2.32530260,1866.00000000,75.32690430,64.82160187
4521993,4.80000000,5.34000000,138.00000000,0.30666733,1.92625368,2.61129093,2.30462360,1866.00000000,73.71628571,60.34320068
4521994,4.80000000,5.40000000,143.00000000,0.31512511,1.96557164,2.60089874,2.28577352,1866.00000000,73.40642548,55.76039886
4521995,4.80000000,5.46000000,153.00000000,0.31259602,1.90332305,2.58132982,2.26873374,1866.00000000,77.19153595,54.68040085
4521996,4.80000000,5.52000000,159.00000000,0.30778441,1.81773555,2.56125069,2.25346637,1866.00000000,76.36273193,50.17679977
4521997,4.80000000,5.58000000,136.00000000,0.30315149,1.87816548,2.54308057,2.23992896,1866.00000000,64.97297668,42.17760086
4521998,4.80000000,5.64000000,126.00000000,0.29541305,1.85585773,2.52354550,2.22813249,1866.00000000,57.11401367,35.63639832
4521999,4.80000000,5.70000000,122.00000000,0.28540614,1.82460749,2.50349689,2.21809077,1866.00000000,51.98318481,30.74760056
4522000,4.80000000,5.76000000,120.00000000,0.27186903,1.85623050,2.48168826,2.20981908,1866.00000000,48.22731018,26.95680046
4522001,4.80000000,5.82000000,120.00000000,0.24930526,1.75922096,2.45263386,2.20332861,1866.00000000,45.95843887,24.36840057
4522002,4.80000000,5.88000000,123.00000000,0.22659548,1.66112435,2.42523503,2.19863963,1866.00000000,45.54150772,23.01479912
4522003,4.80000000,5.94000000,253.00000000,0.21787183,1.48084414,2.41363788,2.19576597,1866.00000000,297.43344116,649.00439453
4522004,4.80000000,6.00000000,246.00000000,0.22137301,1.51112628,2.41609335,2.19472027,1866.00000000,290.94546509,642.66839600
4522005,4.80000000,6.06000000,124.00000000,0.23022252,1.65559947,2.42572260,2.19550014,1866.00000000,45.32154083,22.57200050
4522006,4.80000000,6.12000000,119.00000000,0.26182997,1.89725244,2.45992136,2.19809151,1866.00000000,45.28762054,23.91839981
4522007,4.80000000,6.18000000,118.00000000,0.27969122,1.61766636,2.48216438,2.20247316,1866.00000000,47.06225204,26.27639961
4522008,4.80000000,6.24000000,119.00000000,0.28403604,1.66087270,2.49265718,2.20862126,1866.00000000,50.42518616,29.91959953
4522009,4.80000000,6.30000000,120.00000000,0.28613228,1.68750894,2.50264478,2.21651244,1866.00000000,54.28170395,34.24319839
4522010,4.80000000,6.36000000,122.00000000,0.28471351,1.70933270,2.51083159,2.22611809,1866.00000000,59.02776337,39.48120117
4522011,4.80000000,6.42000000,127.00000000,0.28125077,1.72915971,2.51864934,2.23739862,1866.00000000,64.99817657,45.68040085
4522012,4.80000000,6.48000000,123.00000000,0.27627665,1.69307721,2.52658200,2.25030541,1866.00000000,67.70594788,51.20280075
4522013,4.80000000,6.54000000,121.00000000,0.26039836,1.83622003,2.52523327,2.26483512,1866.00000000,66.87199402,53.66880035
4522014,4.80000000,6.60000000,128.00000000,0.23793767,1.71262634,2.51897264,2.28103495,1866.00000000,74.70320892,63.23400116
4522015,4.80000000,6.66000000,246.00000000,0.22509243,1.55000734,2.52402210,2.29892969,1866.00000000,293.98352051,554.27398682
4522016,4.80000000,6.72000000,173.00000000,0.22309245,1.51182663,2.54160666,2.31851435,1866.00000000,153.96218872,204.62399292
4522017,4.80000000,6.78000000,106.00000000,0.23165073,1.64480853,2.57140541,2.33975482,1866.00000000,70.13163757,71.32679749
4522018,4.80000000,6.84000000,97.00000000,0.24816358,1.82516277,2.61075592,2.36259222,1866.00000000,68.94761658,74.31839752
4587525,4.86000000,5.10000000,125.00000000,0.25782636,2.14021921,2.70151544,2.44368911,1866.00000000,81.56167603,82.20600128
4587526,4.86000000,5.16000000,140.00000000,0.25555846,1.90013683,2.67358685,2.41802835,1866.00000000,85.67827606,81.29160309
4587527,4.86000000,5.22000000,153.00000000,0.26391602,1.91078019,2.65800142,2.39408541,1866.00000000,91.07555389,82.68119812
4587528,4.86000000,5.28000000,141.00000000,0.27590743,1.78327513,2.64781952,2.37191200,1866.00000000,75.42717743,64.01159668
4587529,4.86000000,5.34000000,136.00000000,0.28401300,1.78766263,2.63555288,2.35154009,1866.00000000,69.73228455,56.50559998
4587530,4.86000000,5.40000000,137.00000000,0.28710806,1.72525847,2.62008667,2.33297849,1866.00000000,67.50614929,51.11280060
4587531,4.86000000,5.46000000,140.00000000,0.28358307,1.73900700,2.59979177,2.31620860,1866.00000000,66.39287567,46.68840027
4587532,4.86000000,5.52000000,130.00000000,0.27960303,1.74908257,2.58079863,2.30119538,1866.00000000,66.53118896,46.43999863
4587533,4.86000000,5.58000000,130.00000000,0.27419740,1.74249709,2.56209445,2.28789711,1866.00000000,62.35322952,41.03639984
4587534,4.86000000,5.64000000,129.00000000,0.26712126,1.72666061,2.54344082,2.27631950,1866.00000000,58.56700516,36.43920135
4587535,4.86000000,5.70000000,126.00000000,0.25907010,1.70074487,2.52554703,2.26647711,1866.00000000,54.42840958,32.29199982
4587536,4.86000000,5.76000000,125.00000000,0.25140807,1.67070389,2.50978899,2.25838089,1866.00000000,51.45687103,29.10600090
4587537,4.86000000,5.82000000,125.00000000,0.23664083,1.65410209,2.48868299,2.25204206,1866.00000000,49.41057587,26.75880051
4587538,4.86000000,5.88000000,127.00000000,0.22409362,1.55956650,2.47156620,2.24747252,1866.00000000,48.97462082,25.66080093
4587539,4.86000000,5.94000000,254.00000000,0.22009814,1.51837993,2.46478009,2.24468207,1866.00000000,306.41268921,680.65197754
4587540,4.86000000,6.00000000,248.00000000,0.22259267,1.50794291,2.46626949,2.24367690,1866.00000000,300.89941406,675.06842041
4587541,4.86000000,6.06000000,127.00000000,0.22946340,1.61077559,2.47391915,2.24445558,1866.00000000,48.39787674,25.11720085
4587542,4.86000000,6.12000000,122.00000000,0.25150332,1.75375998,2.49851465,2.24701142,1866.00000000,47.61298752,25.75440025
4587543,4.86000000,6.18000000,121.00000000,0.25303385,1.50757337,2.50436234,2.25132847,1866.00000000,48.73533630,27.20159912
4587544,4.86000000,6.24000000,120.00000000,0.25439218,1.54667556,2.51177883,2.25738668,1866.00000000,50.95843124,30.19319916
4587545,4.86000000,6.30000000,122.00000000,0.25422052,1.55776191,2.51938820,2.26516771,1866.00000000,55.29296494,34.76879883
4587546,4.86000000,6.36000000,125.00000000,0.25277740,1.54835618,2.52742076,2.27464318,1866.00000000,60.29141235,40.06079865
4587547,4.86000000,6.42000000,124.00000000,0.25134972,1.57092035,2.53712392,2.28577423,1866.00000000,65.01515198,46.02600098
4587548,4.86000000,6.48000000,105.00000000,0.24857309,1.46593130,2.54708123,2.29850817,1866.00000000,57.21429062,43.96680069
4587549,4.86000000,6.54000000,118.00000000,0.25162107,1.57907617,2.56445694,2.31283593,1866.00000000,63.85861588,50.78879929
4587550,4.86000000,6.60000000,132.00000000,0.23438337,1.65325224,2.56318307,2.32879949,1866.00000000,79.12171173,67.61160278
4587551,4.86000000,6.66000000,241.00000000,0.22403266,1.54700637,2.57045364,2.34642100,1866.00000000,297.25277710,576.93957520
4587552,4.86000000,6.72000000,189.00000000,0.22209366,1.50116360,2.58778119,2.36568761,1866.00000000,208.04339600,375.15240479
4587553,4.86000000,6.78000000,115.00000000,0.22804932,1.57065856,2.61461926,2.38656998,1866.00000000,78.11908722,78.08399963
4587554,4.86000000,6.84000000,103.00000000,0.23927717,1.68525553,2.64829230,2.40901518,1866.00000000,74.70657349,79.97039795
4653061,4.92000000,5.10000000,97.00000000,0.25506991,2.06302047,2.74534512,2.49027514,1866.00000000,44.32641220,30.79080009
4653062,4.92000000,5.16000000,104.00000000,0.25553778,1.88083827,2.72055864,2.46502090,1866.00000000,44.64653397,28.84320068
4653063,4.92000000,5.22000000,109.00000000,0.26374513,1.90659106,2.70520306,2.44145775,1866.00000000,47.06227112,32.18040085
4653064,4.92000000,5.28000000,93.00000000,0.26659554,1.72345889,2.68623662,2.41964102,1866.00000000,28.94322968,13.19040012
4653065,4.92000000,5.34000000,82.00000000,0.26639852,1.72419655,2.66600204,2.39960361,1866.00000000,21.26630783,7.34040022
4653066,4.92000000,5.40000000,73.00000000,0.27034402,1.82503712,2.65170288,2.38135886,1866.00000000,17.09903336,4.73040009
4653067,4.92000000,5.46000000,69.00000000,0.28502226,2.11269712,2.64991927,2.36489701,1866.00000000,18.09575653,5.61959982
4653069,4.92000000,5.58000000,98.00000000,0.26119933,1.87354112,2.59832549,2.33712626,1866.00000000,47.94443893,31.44960022
4653070,4.92000000,5.64000000,106.00000000,0.24695911,1.66094291,2.57273173,2.32577252,1866.00000000,46.33260727,27.73800087
4653071,4.92000000,5.70000000,114.00000000,0.24103405,1.62449145,2.55716586,2.31613183,1866.00000000,48.04470825,27.57239914
4653072,4.92000000,5.76000000,116.00000000,0.23635691,1.57554853,2.54456615,2.30820942,1866.00000000,46.76503754,25.55999947
4653073,4.92000000,5.82000000,117.00000000,0.22868912,1.58021176,2.53070283,2.30201364,1866.00000000,45.56999969,24.00839996
4653074,4.92000000,5.88000000,125.00000000,0.22282450,1.47407198,2.52037954,2.29755497,1866.00000000,50.92826462,28.35359955
4653075,4.92000000,5.94000000,246.00000000,0.22137798,1.51377404,2.51621675,2.29483867,1866.00000000,311.36605835,711.02880859
4653076,4.92000000,6.00000000,239.00000000,0.22372910,1.50503767,2.51759720,2.29386806,1866.00000000,304.92523193,704.52362061
4653077,4.92000000,6.06000000,122.00000000,0.22930536,1.57973742,2.52394915,2.29464364,1866.00000000,48.18924332,26.16119957
4653078,4.92000000,6.12000000,115.00000000,0.23707494,1.37231028,2.53423548,2.29716039,1866.00000000,44.96103668,24.34320068
4653079,4.92000000,6.18000000,111.00000000,0.23382261,1.42221940,2.53522873,2.30140615,1866.00000000,44.17970657,24.26399994
4653080,4.92000000,6.24000000,110.00000000,0.23331994,1.45298874,2.54068661,2.30736685,1866.00000000,46.35298157,27.03240013
4653081,4.92000000,6.30000000,105.00000000,0.23217878,1.46559632,2.54720378,2.31502485,1866.00000000,47.34426880,29.72520065
4653082,4.92000000,6.36000000,97.00000000,0.24315098,1.80741656,2.56751466,2.32436371,1866.00000000,48.64152908,32.78519821
4653085,4.92000000,6.54000000,47.00000000,0.25841200,1.92283607,2.62037659,2.36196446,1866.00000000,14.16536617,6.06960011
4653086,4.92000000,6.60000000,74.00000000,0.23511527,1.69795597,2.61277390,2.37765861,1866.00000000,36.39668655,28.93320084
4653087,4.92000000,6.66000000,175.00000000,0.22455861,1.56887317,2.61953688,2.39497828,1866.00000000,243.82908630,538.99920654
4653088,4.92000000,6.72000000,137.00000000,0.22220878,1.52721190,2.63610983,2.41390109,1866.00000000,161.62426758,333.60479736
4653089,4.92000000,6.78000000,76.00000000,0.22678491,1.56437385,2.66118169,2.43439674,1866.00000000,35.77025986,24.55559921
4653090,4.92000000,6.84000000,70.00000000,0.23454718,1.63417327,2.69096136,2.45641422,1866.00000000,33.80444717,24.02280045
4718597,4.98000000,5.10000000,87.00000000,0.25459889,2.02716899,2.79244924,2.53785038,1866.00000000,33.40145493,17.87759972
4718598,4.98000000,5.16000000,92.00000000,0.25633091,1.88308179,2.76936793,2.51303697,1866.00000000,35.49152374,20.81879997
4718599,4.98000000,5.22000000,96.00000000,0.26039836,1.73660064,2.75028276,2.48988461,1866.00000000,37.76313400,24.67799950
4718600,4.98000000,5.28000000,81.00000000,0.25865272,1.73230541,2.72710180,2.46844912,1866.00000000,23.08967209,10.11240005
4718601,4.98000000,5.34000000,77.00000000,0.25976196,1.82728100,2.70852995,2.44876790,1866.00000000,19.26957321,6.31080008
4718602,4.98000000,5.40000000,68.00000000,0.26973772,1.97697663,2.70059729,2.43085957,1866.00000000,16.04089546,4.55039978
4718603,4.98000000,5.46000000,65.00000000,0.28837535,2.25365233,2.70309496,2.41471958,1866.00000000,17.39498520,5.53319979
4718605,4.98000000,5.58000000,97.00000000,0.25118172,1.85485029,2.63871384,2.38753200,1866.00000000,51.05321884,35.25479889
4718606,4.98000000,5.64000000,100.00000000,0.23825900,1.74855018,2.61467743,2.37641859,1866.00000000,47.20785904,29.57040024
4718607,4.98000000,5.70000000,102.00000000,0.22839133,1.61911786,2.59537411,2.36698294,1866.00000000,44.24648666,25.65360069
4718608,4.98000000,5.76000000,108.00000000,0.22538811,1.52228785,2.58461976,2.35923171,1866.00000000,43.68734741,23.03280067
4718609,4.98000000,5.82000000,112.00000000,0.22354646,1.53471041,2.57672024,2.35317397,1866.00000000,44.64814758,23.03639984
4718610,4.98000000,5.88000000,124.00000000,0.22057857,1.46176362,2.56939483,2.34881616,1866.00000000,53.49538422,30.58200073
4718611,4.98000000,5.94000000,242.00000000,0.22274758,1.51041532,2.56891251,2.34616494,1866.00000000,319.00015259,743.32080078
4718612,4.98000000,6.00000000,237.00000000,0.22489408,1.50031626,2.57011652,2.34522247,1866.00000000,312.94058228,735.60241699
4718613,4.98000000,6.06000000,122.00000000,0.22945634,1.55599535,2.57544565,2.34598947,1866.00000000,52.44695282,30.39839935
4718614,4.98000000,6.12000000,117.00000000,0.22280304,1.29336727,2.57126474,2.34846163,1866.00000000,49.68013763,28.34280014
4718615,4.98000000,6.18000000,109.00000000,0.21997097,1.35921848,2.57259941,2.35262847,1866.00000000,46.64059067,27.30240059
4718616,4.98000000,6.24000000,105.00000000,0.21814056,1.44819713,2.57662010,2.35847950,1866.00000000,47.56438065,29.70719910
4718617,4.98000000,6.30000000,101.00000000,0.22370294,1.61844301,2.58970356,2.36600065,1866.00000000,50.22041321,33.94079971
4718618,4.98000000,6.36000000,99.00000000,0.23403430,1.92513561,2.60920715,2.37517285,1866.00000000,53.57179642,38.47320175
4718621,4.98000000,6.54000000,50.00000000,0.26459244,1.92760158,2.67671657,2.41212392,1866.00000000,18.50438309,9.72719955
4718622,4.98000000,6.60000000,72.00000000,0.24150951,1.75265324,2.66905093,2.42754149,1866.00000000,41.45387650,37.01520157
4718623,4.98000000,6.66000000,159.00000000,0.22854702,1.62656772,2.67308784,2.44454074,1866.00000000,237.40141296,542.70721436
4718624,4.98000000,6.72000000,125.00000000,0.22430532,1.57108200,2.68740463,2.46309948,1866.00000000,159.61782837,345.68280029
4718625,4.98000000,6.78000000,67.00000000,0.22700761,1.59134066,2.71018982,2.48318219,1866.00000000,31.71955490,22.25160027
4718626,4.98000000,6.84000000,58.00000000,0.23271966,1.60907686,2.73745871,2.50473905,1866.00000000,23.90932655,13.35239983
4784133,5.04000000,5.10000000,78.00000000,0.25459549,2.01570630,2.84096575,2.58637023,1866.00000000,27.57999229,12.93480015
4784134,5.04000000,5.16000000,89.00000000,0.25744015,1.76140869,2.81946969,2.56202960,1866.00000000,37.27837372,25.36560059
4784135,5.04000000,5.22000000,89.00000000,0.25687677,1.72385442,2.79618883,2.53931212,1866.00000000,36.13992691,25.12439919
4784136,5.04000000,5.28000000,79.00000000,0.25580573,1.79451931,2.77408528,2.51827955,1866.00000000,23.97461128,11.24279976
4784137,5.04000000,5.34000000,72.00000000,0.26108733,1.90323925,2.76005554,2.49896812,1866.00000000,19.06935310,6.89400005
4784138,5.04000000,5.40000000,70.00000000,0.27066952,2.00423169,2.75207019,2.48140049,1866.00000000,18.63757133,6.17759991
4784139,5.04000000,5.46000000,65.00000000,0.29223320,2.23569989,2.75781584,2.46558261,1866.00000000,18.54170418,6.34679985
4849669,5.10000000,5.10000000,75.00000000,0.25556788,1.99719918,2.89135695,2.63578892,1866.00000000,27.19249916,12.45240021
4849670,5.10000000,5.16000000,88.00000000,0.25536376,1.77539229,2.86730886,2.61194515,1866.00000000,39.62399292,28.31760025
4849671,5.10000000,5.22000000,87.00000000,0.25500083,1.76535773,2.84468865,2.58968782,1866.00000000,37.54203415,26.89920044
4849672,5.10000000,5.28000000,80.00000000,0.25620008,1.83896053,2.82527113,2.56907105,1866.00000000,29.36088753,17.90279961
4849673,5.10000000,5.34000000,71.00000000,0.26302579,1.93097353,2.81316042,2.55013466,1866.00000000,20.87614441,8.29080009
4849674,5.10000000,5.40000000,69.00000000,0.27506614,2.03488636,2.80797100,2.53290486,1866.00000000,20.73184013,7.99200010
4849675,5.10000000,5.46000000,66.00000000,0.29634118,2.21856785,2.81373334,2.51739216,1866.00000000,20.99117279,8.04240036
4915205,5.16000000,5.10000000,74.00000000,0.25520599,1.83641016,2.94124675,2.68604064,1866.00000000,29.18799210,14.10480022
4915206,5.16000000,5.16000000,85.00000000,0.25546345,1.78442025,2.91818500,2.66272140,1866.00000000,41.37229538,31.02840042
